ApsimVersion = 7.8
factors = cultivar=Corn_normal;date=1-jun;fert_amount=0;FertAmt=200;initNCobs=SoilCobsNew40;Residue_SOM=SOMsoy;WTDepth=1200
Title = Cobs-Corn;cultivar=Corn_normal;date=1-jun;fert_amount=0;FertAmt=200;initNCobs=SoilCobsNew40;Residue_SOM=SOMsoy;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()         (days)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980          9.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981          9.000            9.201            8.106              0.276              -0.144          8.925          8.251           0.000           0.000        599.700        444.750         50.511         67.670          0.000          0.000          0.842          1.380           200.000             5.997          187.3          165.5            205.8            168.2       3119.040       2529.990         29.000         9536.9        19857.6          23.76              ?        142.000         69.000                  0.000                  11.000           72.5        608.716          160.4        544.804           291.7        642.431         23.945         16.130         18.728          9.500          1.644          2.572         44.281         57.137         24.292          9.927          1.741          2.696         56.881         58.634         29.730         10.070          1.795          2.844            0.000
     11/11/1982           1982          9.000           18.631           10.666              1.712              -0.031         13.447         10.122           3.473           0.575        852.170        404.120         46.688         66.156         27.966          6.503         20.260          7.772           200.000             8.522          166.5          152.4            183.9            153.8       2883.870       2374.110         14.000        11856.2        23883.5          26.72              ?        144.000         68.000                  0.000                  12.000           61.1        758.070           86.9        580.461           261.0        720.089         12.820         11.899         21.886         10.256          1.809          2.439         37.814         26.201         10.647          6.733          1.526          2.054         33.925         29.904         13.458          6.183          1.341          1.889            0.000
     11/11/1983           1983          9.000           50.680           34.800              1.385              -0.222         17.397         12.717          31.898          22.304       1205.960        516.110         50.282         73.090        207.159        107.093         16.641          6.170           200.000            12.060          130.3          124.6            160.2            128.3       3293.730       2882.520         65.000         8439.7        18678.8          20.29              ?        124.000         60.000                  0.000                   7.000           52.3        735.923           91.7        536.301           257.1        728.675         10.164          8.588         18.522         10.508          1.936          2.588         20.714         15.841         12.767          6.463          1.643          2.230         40.904         29.372         10.540          6.056          1.421          2.071            0.000
     11/11/1984           1984          9.000           30.645           12.197              1.277              -0.428         10.431          8.478          18.937           4.147        971.040        440.410         47.181         67.973        101.788         30.493         18.083          6.252           200.000             9.710          116.1          105.4            131.8            108.1       3015.540       2671.200         33.000         8929.9        20176.0          21.92              ?        145.000         63.000                  0.000                  11.000           62.3        736.833           88.5        540.990           256.7        751.214         12.076         13.016         21.417         10.977          2.076          2.747         38.179         23.832          9.161          5.831          1.736          2.357         29.388         38.842         11.013          5.493          1.400          2.177            0.000
     11/11/1985           1985          9.000           11.504            4.804              0.437              -0.436          9.920          5.240           1.147           0.000        652.530        353.060         49.175         68.208         16.632          0.000          6.817          2.361           200.000             6.525          146.6          117.8            169.4            120.3       3120.119       2292.300         31.000         5931.2        15101.1          19.74              ?        124.000         68.000                  0.000                   8.000           78.7        636.770          163.0        545.988           292.7        662.893         28.324         15.565         20.341         10.041          1.805          2.594         98.807         21.496          9.321          7.077          1.656          2.399         60.766         76.746         13.849          7.555          1.573          2.414            0.000
     11/11/1986           1986          9.000           31.206           16.510              2.225               0.130         18.359         15.034          10.622           1.346       1091.450        643.130         48.344         68.522         50.893         37.098         17.866          7.996           200.000            10.914          196.9          178.0            217.5            179.2       3262.950       2581.020         28.000        11521.9        23573.3          26.42              ?        137.000         61.000                  0.000                   8.000           69.6        732.126          119.2        738.023           278.8        708.691         17.094         13.025         23.057         11.666          2.037          2.682         31.246         41.024         22.388          8.419          1.738          2.278         19.986         32.872         53.561          9.203          1.550          2.057            0.000
     11/11/1987           1987          9.000           16.084           10.672              0.763              -0.048         11.885         10.720           3.435           0.000        866.160        571.010         51.669         70.563         13.719          0.000          9.684          1.802           200.000             8.662          209.7          175.7            234.8            177.8       3446.911       2595.420         39.000        12907.6        23544.0          26.76              ?        126.000         59.000                  0.000                  14.000           85.7        672.757          150.2        594.855           303.2        646.475         28.556         21.426         21.458          9.910          1.741          2.650         64.063         41.706         19.482         10.418          1.896          2.733         36.905         36.471         60.433         10.900          1.914          2.804            0.000
     11/11/1988           1988          9.000           21.727            7.091              0.497              -0.444          9.286          7.535          11.944           0.000        591.840        376.670         50.680         70.924         48.510          0.000         11.686          1.422           200.000             5.918          168.5          133.7            184.6            136.8       3582.810       2875.769         61.000         7393.6        15490.5          17.41              ?        136.000         62.000                  0.000                  18.000           80.7        618.383          205.3        498.292           304.7        615.233         30.192         16.791         19.637          9.728          1.724          2.631        100.446         35.113         13.039          8.424          1.776          2.683         69.918         84.832         36.938          8.506          1.714          2.808            0.000
     11/11/1989           1989          9.000           12.672            4.595              0.874              -0.292          9.842          4.888           1.956           0.000        638.310        305.830         49.100         66.682         16.082          0.000         13.622          2.941           200.000             6.383          135.0          112.9            154.3            115.2       3103.650       2450.431         24.000         8757.9        18976.8          22.24              ?        142.000         65.000                  0.000                  18.000           73.6        674.341          127.1        463.475           285.2        689.550         20.896         16.888         21.299         10.109          1.801          2.619         85.763         27.205         10.605          5.896          1.615          2.480         65.183         41.587         11.248          5.143          1.314          2.474            0.000
