ApsimVersion = 7.8
factors = cultivar=Corn_long;date=1-jun;fert_amount=200;FertAmt=0;initNCobs=SoilCobsNew80;Residue_SOM=SOMcorn;WTDepth=600
Title = Cobs-Corn;cultivar=Corn_long;date=1-jun;fert_amount=200;FertAmt=0;initNCobs=SoilCobsNew80;Residue_SOM=SOMcorn;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()         (days)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980          9.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981          9.000           10.534            0.350              0.563              -0.019          1.015          0.369           8.956           0.000        599.700        444.750         50.511         67.670         85.534          0.000        -28.200          2.226             0.000             5.997          136.5          137.5            191.8            156.2       3119.040       2529.990         29.000         9313.0        18466.1          19.11              ?        142.000         64.000                  0.000                  11.000           90.4        631.355            7.2        587.632           101.5        668.849          9.574         21.718         33.351         17.842          3.193          4.698          2.500          0.801          0.497          1.546          2.816          4.526          1.372          0.525          0.318          0.042          0.043          4.458            0.000
     11/11/1982           1982          9.000           20.907            3.216              3.259               0.469          1.935          0.372          15.713           2.375        852.170        404.120         46.688         66.156        231.680         20.820        -15.402          8.960             0.000             8.522          128.6          131.5            180.0            147.7       2883.870       2374.110         14.000         8036.5        15685.7          14.38              ?        144.000         68.000                  0.000                  12.000           61.1        758.184           12.0        682.756            62.1        722.334          2.386          6.550         26.833         17.622          3.270          4.419          3.705          0.722          0.337          8.965          2.760          3.728          0.771          0.292          0.202          5.356          2.379          3.202            0.000
     11/11/1983           1983          9.000           40.518           15.471              2.757               0.236          2.885          0.804          34.877          14.431       1205.960        597.400         50.282         71.259        467.917        184.274        -16.303          8.059             0.000            12.060          129.5          131.7            186.0            157.4       3293.730       2939.940         65.000         6926.9        12348.1          12.17              ?        136.000         60.000                  0.000                   7.000           59.2        741.886           28.5        729.729            62.3        739.139          2.449          5.780         24.466         18.503          3.402          4.573          4.090          1.242          0.457          9.024          2.939          3.944          7.005          5.555          3.765          5.986          2.518          3.421            0.000
     11/11/1984           1984          9.000           31.203           11.335              1.365              -0.245          1.920          0.411          27.918          11.169        971.040        440.410         47.181         67.802        320.431         77.443        -18.846          7.598             0.000             9.710          101.9          106.4            151.7            127.9       3015.540       2671.200         33.000         6408.6        13466.2          11.80              ?        146.000         63.000                  0.000                  11.000           67.9        771.516           14.4        651.022            59.4        755.072          2.426          7.276         30.427         19.548          3.541          4.723          4.318          1.140          0.406          6.485          3.042          4.049          3.263          1.911          1.337          1.794          2.392          3.489            0.000
     11/11/1985           1985          9.000            3.860           -0.026              1.554              -0.200          1.044          0.174           1.261           0.000        652.530        353.060         49.175         68.208        108.203          0.000        -21.957          5.393             0.000             6.525           98.1           93.5            157.5            111.9       3120.119       2292.300         31.000         6102.6        14917.2          14.83              ?        124.000         68.000                  0.000                   8.000           90.4        669.737            4.9        583.219            97.7        696.172         10.232         18.388         34.934         18.749          3.485          4.657          2.422          1.013          0.493          0.480          0.858          3.832          0.559          0.489          0.310          0.042          0.020          3.654            0.000
     11/11/1986           1986          9.000           21.928            5.551              3.446               0.693          2.048          0.696          16.435           4.161       1091.450        643.130         48.344         68.522        323.182        135.055        -16.784          8.545             0.000            10.914          148.1          149.7            204.3            162.3       3262.950       2581.020         28.000         8845.6        17154.2          16.39              ?        137.000         61.000                  0.000                   8.000           66.0        748.173           11.8        773.839            69.8        722.065          3.111          7.165         28.892         18.674          3.448          4.667          2.003          0.858          0.350          9.260          2.930          3.960          0.532          0.262          0.141          5.172          2.501          3.397            0.000
     11/11/1987           1987          9.000            3.604            0.873              1.623               0.189          1.401          0.684           0.580           0.000        866.160        571.010         51.669         70.563        110.799          0.000        -19.572          7.012             0.000             8.662          155.1          148.9            213.9            164.5       3446.911       2595.420         39.000        11450.7        21075.4          19.80              ?        126.000         59.000                  0.000                  14.000           93.3        715.878            9.5        671.523           106.9        688.767          7.832         20.151         37.511         19.210          3.578          4.985          6.440          1.400          0.611          4.009          3.290          4.268          2.147          0.490          0.294          0.057          2.680          3.916            0.000
     11/11/1988           1988          9.000            1.925           -0.865             -0.881              -1.090          1.059          0.226           1.747           0.000        591.840        383.530         50.680         69.669        149.129          0.000        -27.101          1.881             0.000             5.918          112.5          106.1            160.6            125.6       3582.810       2909.249         61.000         8073.4        16003.3          15.28              ?        145.000         60.000                  0.000                  18.000           94.6        634.013           21.4        511.094           107.5        632.239         12.623         22.812         33.404         17.824          3.190          4.705          3.771          2.124          0.845          3.837          3.113          4.535          8.574          3.075          1.884          0.507          2.548          4.483            0.000
     11/11/1989           1989          9.000            4.397            0.462              1.626               0.202          1.596          0.260           1.176           0.000        638.310        305.830         49.100         66.682        123.182          0.000        -21.163          6.279             0.000             6.383           96.9          100.5            152.6            116.7       3103.650       2450.431         24.000         7330.5        16506.6          14.88              ?        142.000         65.000                  0.000                  18.000           87.2        714.623            5.3        542.776            91.3        725.793          5.531         16.126         38.188         19.176          3.506          4.673          3.252          1.098          0.538          1.151          2.866          3.960          1.124          0.479          0.232          0.036          0.068          3.589            0.000
