ApsimVersion = 7.8
factors = cultivar=Corn_short;date=1-jun;fert_amount=0;FertAmt=0;initNAmes=SoilAmesCorn10;Residue_SOM=SOMsoy;WTDepth=1200
Title = Ames-Corn;cultivar=Corn_short;date=1-jun;fert_amount=0;FertAmt=0;initNAmes=SoilAmesCorn10;Residue_SOM=SOMsoy;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()         (days)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980          9.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981          9.000            3.845            2.215              0.076              -0.192          3.769          2.407           0.000           0.000        599.700        431.290         50.511         68.375          0.000          0.000       -160.888        -88.494             0.000             4.678          138.0          127.1            155.8            128.1       3119.040       2510.460         29.000         7331.2        15595.3          12.48              ?        136.000         62.000                  0.000                  11.000           34.2        639.130           11.5        695.690            49.3        641.387         24.301          5.078          2.849          1.174          0.621          0.124          2.601          0.367          0.150          0.052          0.007          0.042          8.335          1.686          0.635          0.269          0.051          0.013            0.000
     11/11/1982           1982          9.000            6.864            1.497              3.057              -0.121          3.807          1.619           0.000           0.000        852.170        404.120         46.688         66.156          0.000          0.000         25.572        -64.347             0.000             6.647          136.2          131.3            148.6            131.9       2883.870       2374.110         14.000         6962.0        15059.0          12.22              ?        144.000         68.000                  0.000                  12.000           24.5        722.411            8.3        706.206            30.8        660.245          9.589          5.285          4.214          2.807          1.615          0.546          4.440          0.351          0.113          0.042          0.034          0.331          5.549          1.548          0.544          0.219          0.038          0.151            0.000
     11/11/1983           1983          9.000           12.185            3.151              6.422               0.561          5.763          2.590           0.000           0.000       1205.960        516.110         50.282         73.567          0.000          0.000        195.663        -29.055             0.000             9.406          124.1          125.0            150.6            126.3       3293.730       2729.610         64.000         5558.9        11913.9          10.44              ?        115.000         60.000                  0.000                   7.000           19.7        696.627           17.7        709.374            29.1        672.263          7.783          3.334          2.974          2.343          1.739          0.815          7.751          0.558          0.156          0.121          0.809          0.693          9.107          5.155          1.872          0.450          0.159          0.394            0.000
     11/11/1984           1984          9.000            8.458            2.405              4.073               0.373          4.385          2.032           0.000           0.000        971.040        377.930         47.181         69.702          0.000          0.000         31.217        -97.633             0.000             7.574          114.5          115.5            132.5            116.5       3015.540       2588.760         33.000         5698.3        12944.5          10.07              ?        130.000         63.000                  0.000                  11.000           22.0        721.111           14.3        681.532            29.3        735.886          8.214          4.925          3.752          2.687          1.493          0.554          7.613          0.560          0.152          0.045          0.019          0.379          9.195          3.014          0.854          0.280          0.114          0.175            0.000
     11/11/1985           1985          9.000            3.242            0.593              1.088              -0.418          2.155          1.011           0.000           0.000        652.530        353.060         49.175         68.208          0.000          0.000       -110.291       -154.457             0.000             5.090          135.1          115.7            151.4            116.6       3120.119       2292.300         31.000         6479.0        14731.9          12.71              ?        124.000         68.000                  0.000                   8.000           38.4        642.023            1.0        708.040            54.2        674.345         26.855          5.183          3.187          1.641          1.084          0.238          4.894          0.642          0.215          0.067          0.012          0.034          0.663          0.262          0.119          0.051          0.006          0.000            0.000
     11/11/1986           1986          9.000            9.100            3.215              2.599               0.149          6.500          3.066           0.000           0.000       1091.450        643.130         48.344         68.522          0.000          0.000        140.132         17.313             0.000             8.513          139.3          131.8            153.4            132.2       3262.950       2581.020         28.000         6777.8        15338.3          12.41              ?        137.000         61.000                  0.000                   8.000           27.5        712.445            9.6        775.528            37.4        664.073         12.670          5.571          4.487          2.634          1.343          0.456          2.237          0.543          0.129          0.044          0.118          0.319          6.228          2.515          0.498          0.052          0.007          0.119            0.000
     11/11/1987           1987          9.000            5.527            2.417              0.593              -0.157          4.934          2.574           0.000           0.000        866.160        571.010         51.669         70.563          0.000          0.000        -34.500        -24.226             0.000             6.756          154.0          136.5            172.0            137.3       3446.911       2595.420         39.000         7947.6        16800.8          13.90              ?        126.000         59.000                  0.000                  14.000           39.0        695.163           10.2        718.869            57.1        660.547         22.830          9.877          3.758          1.519          0.793          0.158          9.080          0.785          0.216          0.073          0.038          0.078          8.080          1.139          0.469          0.031          0.000          0.016            0.000
     11/11/1988           1988          9.000            4.477            0.714              1.443              -0.407          3.034          1.122           0.000           0.000        591.840        355.340         50.680         73.510          0.000          0.000       -171.643       -165.938             0.000             4.616          127.3          111.8            150.9            112.9       3582.810       2774.159         61.000         6596.8        14696.9          11.08              ?        118.000         59.000                  0.000                  18.000           38.1        641.495           16.7        674.763            57.7        641.892         26.719          5.030          3.127          1.654          1.126          0.235          8.796          0.947          0.298          0.088          0.018          0.104         10.615          3.876          1.050          0.319          0.081          0.019            0.000
     11/11/1989           1989          9.000            4.440            1.048              1.208              -0.268          3.232          1.316           0.000           0.000        638.310        305.830         49.100         66.682          0.000          0.000       -144.335       -149.262             0.000             4.979          133.0          124.8            147.9            125.6       3103.650       2450.431         24.000         6533.5        14264.4          11.80              ?        142.000         65.000                  0.000                  18.000           30.1        680.792           12.0        675.894            42.0        688.264         16.476          6.498          3.598          2.013          1.119          0.213          6.879          0.681          0.201          0.059          0.013          0.112          9.093          1.762          0.625          0.264          0.075          0.019            0.000
     11/11/1990           1990          9.000           10.986            5.398              4.221               2.092          6.765          3.306           0.000           0.000        998.533        503.632         49.689         72.441          0.000          0.000        114.997         81.149             0.000             7.789          128.5          129.1            152.6            129.8       3276.134       2693.241         41.000         4887.3        12446.3          10.33              ?        120.000         63.000                  0.000                  14.000           21.9        738.998           21.4        681.122            28.2        732.999          7.629          4.676          4.652          2.714          1.433          0.448          2.750          0.263          0.493          1.766          1.648          0.671         13.216          1.783          1.518          1.680          1.389          0.577            0.000
     11/11/1991           1991          9.000            9.171            1.147              3.873              -0.545          5.298          1.691           0.000           0.000        821.349        186.050         50.164         71.789          0.000          0.000        -36.820       -140.852             0.000             6.407          121.4          107.7            145.5            108.2       3619.281       2630.554         46.000         4382.5        12314.8          10.08              ?        120.000         56.000                  0.000                  20.000           34.4        695.213           19.2        626.498            48.0        675.718         21.318          4.060          3.163          2.574          1.906          0.796         12.887          0.725          0.220          0.071          0.033          0.368         14.862          2.380          0.957          0.363          0.113          0.065            0.000
     11/11/1992           1992          9.000            6.808            2.471              4.034               0.843          2.773          1.628           0.000           0.000        879.812        475.944         49.338         64.242          0.000          0.000        173.587         68.447             0.000             6.863          114.5          106.4            129.8            107.6       2533.040       2032.169         10.000         5481.7        14054.9          10.65              ?        139.000         72.000                  0.000                  14.000           26.1        654.751            2.6        705.197            40.3        640.654         15.336          3.357          2.839          2.178          1.507          0.486          2.201          0.270          0.183          0.569          1.118          0.554          0.599          0.101          0.063          0.326          0.742          0.460            0.000
     11/11/1993           1993          9.000           11.163            4.803              5.683               1.595          5.481          3.208           0.000           0.000       1370.990        891.798         46.812         68.480          0.000          0.000        341.216        154.119             0.000            10.694          103.2          101.4            115.4            102.0       2849.719       2439.358         31.000         3395.8        11729.9           9.20              ?        132.000         66.000                  0.000                  17.000           20.4        718.927            8.8        739.756            25.8        692.612          8.298          3.855          3.160          2.241          1.513          0.696          2.126          0.593          0.138          0.823          1.617          0.754          5.523          1.009          0.312          0.104          0.440          0.539            0.000
     11/11/1994           1994          9.000            4.321            1.935              0.607              -0.251          3.714          2.185           0.000           0.000        681.161        483.095         48.850         67.519          0.000          0.000       -122.657       -110.988             0.000             5.313          136.9          127.7            150.3            128.9       3004.924       2453.601         29.000         5858.5        15176.8          12.30              ?        140.000         65.000                  0.000                   7.000           31.0        642.965           11.3        742.558            44.2        695.070         20.757          4.584          3.010          1.429          0.879          0.177          3.259          0.363          0.127          0.046          0.008          0.057          6.740          2.934          0.818          0.289          0.028          0.020            0.000
     11/11/1995           1995          9.000            5.938            0.833              2.552              -0.377          3.385          1.210           0.000           0.000        751.645        323.135         48.086         68.650          0.000          0.000        -15.854        -83.539             0.000             5.863          136.9          135.0            149.8            136.0       2764.728       2526.410         35.000         5173.9        13269.1          11.88              ?        134.000         66.000                  0.000                  15.000           18.9        691.293           12.2        677.606            29.7        662.690          7.858          2.982          3.102          2.496          1.564          0.529          3.610          0.761          0.156          0.046          0.013          0.269          8.585          1.629          0.601          0.235          0.075          0.121            0.000
     11/11/1996           1996          9.000            6.239            3.052              1.624               0.393          4.615          2.659           0.000           0.000        848.413        487.382         46.596         65.419          0.000          0.000         33.753         11.196             0.000             6.618          123.1          118.3            129.0            119.2       2735.663       2387.708         17.000         6202.1        13690.6          10.77              ?        151.000         65.000                  0.000                  14.000           23.3        744.123           10.0        753.945            29.4        727.399          7.466          6.456          5.272          2.626          1.054          0.256          3.161          0.267          0.094          0.035          0.229          0.224          6.292          2.375          0.834          0.191          0.012          0.121            0.000
     11/11/1997           1997          9.000            5.353            0.616              2.458              -0.329          2.895          0.945           0.000           0.000        698.516        273.456         47.187         70.528          0.000          0.000        -25.649       -117.877             0.000             5.448          128.8          127.4            144.7            129.1       2964.064       2648.047         42.000         6324.7        13794.9          11.27              ?        129.000         64.000                  0.000                  12.000           22.5        674.769           15.2        637.876            33.2        680.978         10.911          4.068          3.160          2.287          1.291          0.426          3.821          0.429          0.134          0.044          0.009          0.181         11.588          1.341          0.507          0.188          0.050          0.060            0.000
     11/11/1998           1998          9.000            9.525            4.370              3.436               0.684          6.089          3.686           0.000           0.000        881.628        473.708         50.291         68.826          0.000          0.000          8.181        -72.581             0.000             6.877          147.9          141.1            165.9            141.8       3285.676       2593.326         29.000         6831.0        14983.0          12.44              ?        137.000         70.000                  0.000                   7.000           28.9        690.229           16.7        679.140            35.2        724.563         15.792          5.255          3.269          2.377          1.407          0.477          7.292          0.507          0.152          0.049          0.018          0.347         10.267          4.241          1.147          0.348          0.120          0.105            0.000
     11/11/1999           1999          9.000            8.135            3.086              2.337               0.271          5.798          2.815           0.000           0.000        916.920        519.686         50.120         68.526          0.000          0.000         -2.320        -18.176             0.000             7.152          137.4          128.0            154.1            128.9       2964.396       2386.645         32.000         7334.5        15031.7          12.26              ?        127.000         62.000                  0.000                  12.000           24.8        700.355            4.7        683.408            32.6        710.465         11.246          4.339          4.181          2.808          1.478          0.458          3.196          0.404          0.130          0.051          0.038          0.347          3.076          0.569          0.240          0.106          0.050          0.229            0.000
     11/11/2000           2000          9.000            3.925            1.267              0.438              -0.161          3.487          1.428           0.000           0.000        560.980        236.144         51.136         68.604          0.000          0.000       -240.675       -157.288             0.000             4.376          132.4          120.4            157.7            121.5       3235.177       2444.223         31.000         6557.9        15267.4          11.96              ?        129.000         68.000                  0.000                  10.000           32.9        696.077            8.4        594.851            43.4        671.921         17.771          8.744          3.850          1.543          0.775          0.158          6.816          0.711          0.200          0.061          0.013          0.096          6.476          0.985          0.485          0.199          0.057          0.022            0.000
     11/11/2001           2001          9.000            6.326            1.014              2.642              -0.223          3.684          1.237           0.000           0.000        726.898        322.318         46.582         68.450          0.000          0.000        -11.586       -108.000             0.000             5.670          127.0          121.7            139.9            122.4       3084.816       2507.469         37.000         6642.5        13251.9          11.36              ?        135.000         62.000                  0.000                   9.000           25.6        727.979           11.1        724.105            32.1        663.199         11.187          5.771          3.793          2.534          1.394          0.504          7.702          0.808          0.199          0.060          0.023          0.261          8.079          1.670          0.623          0.254          0.025          0.108            0.000
     11/11/2002           2002          9.000            4.596            1.471              0.579              -0.073          4.017          1.544           0.000           0.000        724.612        402.588         49.940         70.135          0.000          0.000       -106.049        -80.813             0.000             5.652          142.8          139.1            158.5            140.0       3067.122       2625.549         44.000         6873.4        15197.3          12.30              ?        130.000         61.000                  0.000                  21.000           23.9        671.839           15.6        688.016            36.6        656.962         13.090          4.316          3.521          1.891          0.729          0.187          3.045          0.457          0.188          0.058          0.011          0.098          8.965          4.404          1.396          0.363          0.095          0.045            0.000
     11/11/2003           2003          9.000            5.678            2.546              1.291               0.341          4.387          2.205           0.000           0.000        762.244        418.520         47.711         66.893          0.000          0.000        -84.022        -68.002             0.000             5.946          132.7          125.0            141.5            126.3       2896.081       2437.608         25.000         6390.6        14078.6          11.47              ?        142.000         68.000                  0.000                  15.000           25.2        676.041           10.6        675.506            35.9        703.875         12.598          4.651          4.284          2.299          0.952          0.244          5.927          0.379          0.115          0.049          0.153          0.207          7.639          1.200          0.507          0.211          0.071          0.079            0.000
     11/11/2004           2004          9.000            5.885            1.353              2.620              -0.100          3.266          1.452           0.000           0.000        782.783        344.938         48.235         63.292          0.000          0.000        -18.455        -90.708             0.000             6.106          127.3          119.1            136.9            119.7       2714.813       2185.071          5.000         4989.3        13667.6          11.42              ?        157.000         72.000                  0.000                  10.000           26.0        732.415            6.2        717.449            32.5        683.662          9.877          6.101          4.809          2.828          1.520          0.477          2.659          0.439          0.106          0.035          0.009          0.172          3.628          1.647          0.542          0.174          0.038          0.051            0.000
     11/11/2005           2005          9.000            6.208            1.551              1.831              -0.332          4.377          1.884           0.000           0.000        808.621        475.108         50.179         71.048          0.000          0.000        -30.400        -70.733             0.000             6.307          142.8          136.2            161.1            137.6       3247.023       2674.713         37.000         6674.0        14850.5          12.44              ?        127.000         63.000                  0.000                  12.000           26.1        670.896           14.1        702.383            37.1        685.265         13.556          4.585          3.723          2.392          1.293          0.331          2.406          0.579          0.242          0.064          0.007          0.147          9.992          2.122          0.760          0.281          0.032          0.080            0.000
     11/11/2006           2006          9.000            3.921           -0.007              1.698              -0.477          2.223          0.471           0.000           0.000        622.522        284.984         49.283         68.491          0.000          0.000        -92.917       -148.034             0.000             4.856          145.4          136.8            157.6            137.7       3110.728       2541.128         32.000         6628.1        15483.1          12.99              ?        135.000         61.000                  0.000                  17.000           28.9        653.814           10.6        694.023            45.9        639.483         18.281          3.897          3.006          1.900          1.273          0.312          6.186          0.804          0.227          0.068          0.017          0.136          8.340          1.313          0.523          0.227          0.026          0.005            0.000
     11/11/2007           2007          9.000            9.608            1.103              4.741              -0.322          4.867          1.425           0.000           0.000        977.677        348.435         50.363         71.250          0.000          0.000        119.118        -78.501             0.000             7.626          142.4          134.5            166.9            135.3       3480.379       2636.179         36.000         5515.4        14466.8          12.45              ?        124.000         61.000                  0.000                  11.000           29.0        725.264           14.7        707.519            43.7        679.193         13.190          6.183          3.811          2.588          1.774          0.784          5.898          0.716          0.185          0.060          0.025          0.405         11.277          1.458          0.595          0.246          0.075          0.184            0.000
     11/11/2008           2008          9.000            9.542            4.277              3.955               0.831          5.587          3.446           0.000           0.000       1119.630        640.330         46.589         66.531          0.000          0.000        190.479         74.738             0.000             8.733          117.4          116.9            128.8            118.0       2875.694       2478.231         17.000         6125.9        13056.8          10.24              ?        147.000         65.000                  0.000                   7.000           21.2        747.040           11.9        758.589            23.2        697.300          6.571          5.255          4.211          2.616          1.569          0.579          2.527          0.277          0.120          0.055          0.956          0.650          5.488          3.569          1.115          0.270          0.544          0.443            0.000
     11/11/2009           2009          9.000            5.196            0.753              2.420              -0.348          2.777          1.101           0.000           0.000        837.778        311.540         46.496         66.153          0.000          0.000         33.919        -84.294             0.000             6.535          122.3          117.8            133.6            118.7       2659.370       2198.897         10.000         5742.2        14296.1          11.69              ?        133.000         70.000                  0.000                  12.000           23.7        688.017            0.8        704.696            34.5        655.470         11.527          4.293          3.331          2.368          1.370          0.480          3.222          0.653          0.145          0.046          0.011          0.167          0.585          0.129          0.062          0.030          0.001          0.048            0.000
