ApsimVersion = 7.8
factors = cultivar=Corn_long;date=15-apr;fert_amount=0;FertAmt=300;initNAmes=SoilAmesCorn80;Residue_SOM=SOMcorn;WTDepth=1800
Title = Ames-Corn;cultivar=Corn_long;date=15-apr;fert_amount=0;FertAmt=300;initNAmes=SoilAmesCorn80;Residue_SOM=SOMcorn;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()         (days)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980          9.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981          9.000           11.891            4.583              2.057              -1.058          9.833          5.641           0.000           0.000        599.700        430.530         50.511         67.052          0.000          0.000       -107.433        -63.640           300.000             4.678           35.1           57.5             89.9             70.2       3119.040       2718.180         28.000        14069.7        25745.2          28.94              ?        158.000         82.000                  3.000                  11.000           67.4        667.887           87.2        513.484           315.3        625.234          7.268         15.863         22.313         12.903          4.504          2.616         63.007         24.872          3.277          1.981          2.196          1.299         36.669         30.269         14.241          2.152          1.668          0.864            0.000
     11/11/1982           1982          9.000           61.675           30.671             36.316               8.037         25.358         22.634           0.000           0.000        852.170        554.260         46.688         65.716          0.000          0.000         79.734         -5.294           300.000             6.647           42.1           56.0             84.6             71.4       2883.870       2640.960         15.000        15566.8        29635.0          31.73              ?        166.000         87.000                  2.000                  12.000           61.9        688.307           15.1        507.233           299.6        684.436          2.681          5.902         13.137         15.106         14.019          6.076          8.867          6.425          2.769          0.931          0.527          0.925         10.926          2.916          0.531          0.207          0.067          0.010            0.000
     11/11/1983           1983          9.000           84.297           33.977             58.554              12.619         25.743         21.358           0.000           0.000       1205.960        607.300         50.282         68.431          0.000          0.000        294.456         81.681           300.000             9.406           17.8           31.0             76.0             46.1       3293.730       2791.800         61.000        10931.0        22774.2          24.16              ?        146.000         87.000                  6.000                   7.000           52.9        755.348           57.3        547.374           266.8        697.553          1.180          3.258          9.012         12.811         13.021          7.120         16.925          8.963         10.459          6.870          4.342          5.828         22.145         13.610          5.523          3.635          4.321          3.798            0.000
     11/11/1984           1984          9.000           74.514           40.202             47.287              16.074         27.226         24.128           0.000           0.000        971.040        558.030         47.181         66.880          0.000          0.000        150.552         59.032           300.000             7.574            5.0           19.2             49.8             33.9       3015.540       2711.250         31.000        11010.6        23992.1          25.36              ?        157.000         86.000                  0.000                  11.000           58.8        706.647           30.5        489.661           283.7        689.936          2.031          5.885         12.546         14.038         13.346          5.936         11.834          5.450          2.975          1.889          1.609          3.376         17.417          7.390          1.847          0.560          0.200          0.700            0.000
     11/11/1985           1985          9.000           30.029           -0.895             23.288              -2.618          6.742          1.722           0.000           0.000        652.530        314.190         49.175         68.600          0.000          0.000       -152.378       -214.271           300.000             5.090            3.4           18.5             52.4             33.1       3120.119       2790.000         30.000        13267.5        26788.3          28.30              ?        150.000         78.000                  0.000                   8.000           64.4        660.733           50.2        499.713           316.9        621.544          3.649          8.767         16.575         14.968         11.958          4.750         52.005          9.157          1.910          1.500          0.356          0.211         29.494         14.065          4.652          1.019          0.099          0.008            0.000
     11/11/1986           1986          9.000           75.473           38.166             41.726               9.153         33.747         29.014           0.000           0.000       1091.450        637.540         48.344         67.427          0.000          0.000        188.774         14.374           300.000             8.513           64.1           77.5            117.1             91.3       3262.950       2724.840         27.000        15429.6        27203.7          31.03              ?        154.000         79.000                  3.000                   8.000           65.5        706.769           46.3        592.488           290.8        730.139          3.510          7.836         15.692         16.704         12.956          4.937         18.957         22.439         15.777          6.178          5.509          3.577         25.002         10.358          5.855          1.964          1.088          0.581            0.000
     11/11/1987           1987          9.000           48.750           16.543             28.407               1.914         20.342         14.629           0.000           0.000        866.160        616.980         51.669         70.181          0.000          0.000        -13.668        -41.337           300.000             6.756           29.5           44.5             88.9             58.9       3446.911       2900.520         48.000        10811.2        22918.0          25.84              ?        143.000         72.000                  0.000                  14.000           67.1        693.630           94.0        607.869           318.7        621.389          5.638         11.940         19.590         14.738          9.148          3.375         47.649         26.222          7.924          3.687          1.664          1.152         18.965         21.647         30.204         17.019          3.730          0.931            0.000
     11/11/1988           1988          9.000           38.129            2.313             23.326              -4.146         14.803          6.459           0.000           0.000        591.840        354.080         50.680         70.609          0.000          0.000        -85.760       -135.068           300.000             4.616           19.1           14.4             62.7             27.3       3582.810       2941.470         62.000         5827.0        15316.0          19.70              ?        140.000         76.000                  4.000                  18.000           63.2        643.527          135.0        564.365           317.5        612.403          4.188          9.044         16.374         14.151         11.419          4.385        113.170          9.203          3.943          3.500          2.525          1.889         41.910         43.639         36.157          7.591          3.008          1.187            0.000
     11/11/1989           1989          9.000           34.994           10.297             19.445              -2.201         15.549         12.498           0.000           0.000        638.310        432.820         49.100         67.289          0.000          0.000        -47.374       -104.878           300.000             4.979           -3.6           11.1             43.6             26.6       3103.650       2744.820         28.000        11660.1        24645.4          26.36              ?        157.000         83.000                  3.000                  18.000           63.9        639.178           50.4        490.782           312.7        639.666          4.987          8.768         15.789         14.227         11.814          4.627         39.607         16.378          4.219          2.089          0.660          0.542         21.061         19.242          6.838          1.819          0.436          0.214            0.000
     11/11/1990           1990          9.000           81.045           56.520             45.206              25.877         35.839         30.643           0.000           0.000        998.533        729.006         49.689         68.487          0.000          0.000        186.148        125.181           300.000             7.789           57.1           73.1            118.0             87.7       3276.134       2791.983         37.000        13566.9        24742.1          27.67              ?        148.000         81.000                  4.000                  14.000           62.7        695.015           54.5        624.164           281.8        751.991          2.737          8.246         15.855         14.931         12.089          4.911          9.709         10.492         14.123         10.526         11.934          7.515         28.684          5.843          3.196          2.105          2.633          5.265            0.000
     11/11/1991           1991          9.000           72.840           41.989             40.302              12.466         32.537         29.523           0.000           0.000        821.349        328.853         50.164         70.621          0.000          0.000        148.831         77.831           300.000             6.407            2.9           22.2             59.1             35.6       3619.281       2917.007         52.000        11505.2        23410.5          24.62              ?        140.000         74.000                  0.000                  20.000           61.6        783.900           44.8        439.992           281.2        712.343          2.008          5.442         12.703         15.957         14.051          6.281         36.823         13.799          4.646          2.995          3.331          3.375         23.502         11.186          3.673          1.707          1.154          1.420            0.000
     11/11/1992           1992          9.000           50.090           14.366             36.249               3.451         13.841         10.916           0.000           0.000        879.812        575.766         49.338         62.193          0.000          0.000        113.727        -35.563           300.000             6.863           39.5           50.9             70.8             65.1       2533.040       2421.786         12.000        15327.3        29069.1          32.03              ?        186.000         87.000                  2.000                  14.000           54.9        679.882           15.6        650.085           297.5        632.882          1.724          4.774         10.893         12.505         13.047          6.431         11.442         15.414         11.280          1.280          0.526          1.306         11.507          2.454          1.071          0.421          0.062          0.025            0.000
     11/11/1993           1993          9.000           95.390           58.008             55.579              21.807         39.811         36.200           0.000           0.000       1370.990       1047.319         46.812         66.248          0.000          0.000        422.964        204.557           300.000            10.694           44.9           52.6             80.2             68.4       2849.719       2658.896         31.000         9162.0        24611.2          27.77              ?        162.000         87.000                  2.000                  17.000           57.8        716.150           25.1        699.339           273.1        705.195          2.990          4.816         10.588         13.682         13.601          6.511          7.879          7.897         12.950          9.999          5.923          5.442         11.477          4.303          1.806          0.663          0.217          2.612            0.000
     11/11/1994           1994          9.000           22.376            5.233             11.398              -2.444         10.978          7.677           0.000           0.000        681.161        482.246         48.850         66.437          0.000          0.000        -52.853        -75.185           300.000             5.313           39.8           54.3             84.0             69.1       3004.924       2753.627         33.000        16865.0        29997.0          33.27              ?        164.000         84.000                  1.000                   7.000           68.3        650.396           37.4        509.202           311.3        616.731          7.296         11.825         18.958         14.267          9.623          3.418         42.875         26.291          9.008          4.622          3.233          1.104         18.024         12.477          4.267          1.820          0.315          0.057            0.000
     11/11/1995           1995          9.000           51.560           26.284             32.391              10.351         19.170         15.933           0.000           0.000        751.645        493.575         48.086         64.915          0.000          0.000         62.543         13.208           300.000             5.863           43.0           59.4             85.6             73.9       2764.728       2591.195         35.000        13391.6        26365.1          28.78              ?        167.000         91.000                  1.000                  15.000           63.2        718.670           59.2        523.652           270.5        668.991          2.049          6.464         15.308         17.970         12.902          4.759         25.615         15.371          4.746          2.661          2.195          1.834         33.862         16.433          4.621          1.758          0.917          0.518            0.000
     11/11/1996           1996          9.000           96.117           10.946             35.817               1.634         60.299          9.312           0.000           0.000        848.413        172.669         46.596         55.542          0.000          0.000        117.163          4.096           300.000             6.618           84.4          -24.7            103.9            -17.5       2735.663        272.804          3.000            0.0            1.8           0.01              ?         40.000          0.000                 17.000                 176.000           66.2        647.787          302.4        705.084           270.5        668.991          6.360         10.076         17.940         14.566         10.169          3.927         25.615         15.371          4.746          2.661          2.195          1.834        176.066         67.655         26.135         15.074         10.208          3.799            0.000
     11/11/1997           1997          9.000           44.568            8.845             32.828               0.043         11.740          8.802           0.000           0.000        698.516        375.616         47.187         65.982          0.000          0.000         61.087        -57.146           300.000             5.448            1.5           16.4             50.9             31.7       2964.064       2617.941         37.000        13820.8        26275.5          27.81              ?        161.000         86.000                  5.000                  12.000           56.8        689.850           41.0        459.491           290.2        657.155          2.104          5.353         11.217         13.140         13.285          6.303         47.655         14.269          3.351          1.912          0.792          0.804         24.445         12.196          2.829          1.260          0.065          0.009            0.000
     11/11/1998           1998          9.000           64.193           35.844             37.935              12.465         26.258         23.379           0.000           0.000        881.628        524.332         50.291         68.181          0.000          0.000        113.316         51.258           300.000             6.877           38.3           52.7             89.0             66.6       3285.676       2824.595         30.000        14992.7        28010.5          30.23              ?        154.000         85.000                  0.000                   7.000           61.3        719.564           23.1        493.397           308.6        634.921          2.053          6.007         13.094         16.302         13.575          5.667         13.504          7.552          7.128          4.347          5.064          5.922         13.165          2.609          1.121          0.449          0.437          2.492            0.000
     11/11/1999           1999          9.000           73.615           58.400             39.081              27.607         34.535         30.793           0.000           0.000        916.920        719.328         50.120         66.227          0.000          0.000        107.272         97.393           300.000             7.152           67.6           87.1            116.7             99.8       2964.396       2668.782         32.000        14565.5        27297.0          30.30              ?        161.000         84.000                  2.000                  12.000           66.2        723.964           40.6        613.427           282.4        717.145          3.089          9.108         19.308         19.022          9.760          3.329         11.923          7.904          6.148          4.347          4.055          4.988         21.631          7.932          4.018          1.568          1.037          1.626            0.000
     11/11/2000           2000          9.000           29.825           11.466             13.443              -1.844         16.382         13.310           0.000           0.000        560.980        329.362         51.136         67.683          0.000          0.000        -39.551        -66.076           300.000             4.376           15.8           40.5             78.0             54.6       3235.177       2753.498         31.000        14297.6        27072.8          29.45              ?        154.000         83.000                  0.000                  10.000           65.4        640.028           49.1        430.975           313.0        649.451          4.748         10.623         18.479         14.669         10.209          3.743         36.725         27.305          9.405          4.287          3.324          1.433         27.596         14.456          4.671          1.767          0.381          0.113            0.000
     11/11/2001           2001          9.000           61.120           33.330             32.654               8.051         28.466         25.279           0.000           0.000        726.898        436.118         46.582         68.014          0.000          0.000         29.323        -36.525           300.000             5.670           -5.1            5.8             38.4             19.7       3084.816       2759.209         40.000        12032.6        25263.9          26.01              ?        151.000         83.000                  3.000                   9.000           62.9        704.418           27.7        491.707           295.1        671.284          2.850          6.990         14.392         15.509         13.280          5.438         26.825          6.820          2.325          0.893          0.112          0.219         13.838         10.389          2.087          0.682          0.044          0.011            0.000
     11/11/2002           2002          9.000           36.869           18.539             18.118               2.984         18.750         15.555           0.000           0.000        724.612        503.682         49.940         67.483          0.000          0.000        -10.271        -33.636           300.000             5.652           19.7           41.3             69.4             55.0       3067.122       2755.406         46.000        12855.3        25846.3          28.24              ?        154.000         83.000                  0.000                  21.000           65.0        648.269           57.9        452.989           286.1        663.636          4.231         10.616         18.954         14.754         10.065          3.521         24.205         20.293          9.716          2.297          1.328          1.637         30.123         12.881         10.056          2.273          0.796          0.893            0.000
     11/11/2003           2003          9.000           38.496           30.850             16.526              11.495         21.970         19.355           0.000           0.000        762.244        579.807         47.711         65.292          0.000          0.000        -27.568         -8.128           300.000             5.946           32.3           47.7             72.3             62.1       2896.081       2611.846         25.000        15067.1        29078.8          31.33              ?        169.000         87.000                  0.000                  15.000           69.3        661.043           24.7        494.826           284.1        665.715          8.252         15.025         22.307         13.245          5.757          2.647         15.596          9.853          9.200          3.882          1.932          1.044         13.311          8.243          2.227          0.597          0.054          0.015            0.000
     11/11/2004           2004          9.000           73.112            9.295             35.466               3.365         37.646          5.930           0.000           0.000        782.783        100.025         48.235         58.606          0.000          0.000        140.194         23.915           300.000             6.106           85.6          -24.4            107.4            -16.6       2714.813        339.425          2.000            0.0            9.0           0.04              ?         37.000          0.000                 11.000                 154.000           61.0        675.491          308.4        640.995           284.1        665.715          3.110          6.091         12.778         14.280         13.714          6.066         15.596          9.853          9.200          3.882          1.932          1.044        230.701         25.902         12.411         11.734         12.428          6.079            0.000
     11/11/2005           2005          9.000           43.753           14.943             27.740               2.555         16.013         12.388           0.000           0.000        808.621        552.985         50.179         67.123          0.000          0.000         49.097        -20.482           300.000             6.307           46.4           61.3            100.8             75.3       3247.023       2754.023         33.000        14688.2        27287.6          30.07              ?        156.000         85.000                  5.000                  12.000           62.2        687.247           60.0        505.230           302.5        660.231          2.927          7.238         14.819         14.709         12.918          5.337         43.650         18.810          6.963          3.396          1.773          1.350         26.579         18.161          9.129          3.125          1.046          0.643            0.000
     11/11/2006           2006          9.000           35.266            4.374             24.712              -0.218         10.554          4.592           0.000           0.000        622.522        356.362         49.283         67.751          0.000          0.000          2.025        -65.829           300.000             4.856            2.1           16.0             43.7             30.8       3110.728       2789.813         33.000        10505.8        21725.8          24.51              ?        156.000         83.000                  0.000                  17.000           62.6        682.959           83.5        513.534           302.7        634.366          3.288          6.791         14.336         15.719         13.193          5.144         72.003          3.193          0.586          0.317          0.153          1.249         51.440         27.853          0.977          0.409          0.471          1.169            0.000
     11/11/2007           2007          9.000           74.265           31.461             48.603               9.814         25.661         21.648           0.000           0.000        977.677        528.447         50.363         69.773          0.000          0.000        194.341         40.010           300.000             7.626           10.0           22.2             74.3             37.2       3480.379       2835.442         38.000        11862.1        25067.2          26.19              ?        143.000         77.000                  0.000                  11.000           55.8        717.939           30.5        522.260           284.6        682.502          1.752          4.119          9.705         13.527         13.402          7.013         21.295          6.207          2.281          0.933          0.221          0.456         16.004          8.201          4.481          0.505          0.085          0.019            0.000
     11/11/2008           2008          9.000          140.302           24.100             76.984              10.989         63.318         13.111           0.000           0.000       1119.630        170.180         46.589         55.324          0.000          0.000        268.807         64.199           300.000             8.733           81.0          -24.1             99.9            -17.4       2875.694        276.503          0.000            0.0            3.7           0.02              ?         42.000          0.000                  9.000                 156.000           65.1        712.036          296.4        676.417           284.6        682.502          3.267          7.156         15.441         17.350         13.082          4.937         21.295          6.207          2.281          0.933          0.221          0.456        179.883         50.260         23.595         13.981         13.292          6.521            0.000
     11/11/2009           2009          9.000           57.837           24.795             35.023               5.047         22.814         19.748           0.000           0.000        837.778        472.830         46.496         64.838          0.000          0.000         86.163        -14.027           300.000             6.535           27.7           37.3             57.4             52.6       2659.370       2598.997         11.000        15492.4        27729.7          30.68              ?        174.000         84.000                  0.000                  12.000           59.7        694.083           21.8        514.775           283.8        667.679          2.305          5.588         12.399         14.435         13.691          6.137         38.881         17.639          4.260          1.883          1.422          1.818         13.533          6.350          1.114          0.422          0.069          0.013            0.000
     11/11/2010           2010          9.000           75.052           35.618             45.622              10.559         29.430         25.059           0.000           0.000       1233.415        917.708         49.191         68.601          0.000          0.000        316.229         81.732           300.000             9.621           64.1           75.3            117.2             89.4       3371.171       2811.440         29.000        14795.0        27502.2          30.96              ?        150.000         83.000                  0.000                   8.000           59.8        677.392           34.7        699.771           289.6        662.049          2.417          5.620         11.918         13.647         13.841          6.641         13.767          9.364         10.751          6.352          7.469          6.064         14.220          6.294          3.049          1.306          1.050          3.796            0.000
     11/11/2011           2011          9.000           60.607           16.820             27.879               5.195         32.728         11.625           0.000           0.000        645.426        168.148         47.379         53.179          0.000          0.000         97.155         27.091           300.000             5.034          100.2          -24.2            117.9            -17.5       2892.067        289.980          2.000            0.0            1.8           0.01              ?         47.000          0.000                 14.000                 152.000           64.0        652.769          310.2        667.047           289.6        662.049          4.776          7.932         15.312         14.460         12.456          5.038         13.767          9.364         10.751          6.352          7.469          6.064        173.882         72.362         25.652         14.077         12.524          5.340            0.000
     11/11/2012           2012          9.000           44.854           18.440             26.005               3.444         18.848         14.996           0.000           0.000        656.830        351.020         53.794         70.904          0.000          0.000         45.219         -5.610           300.000             5.123           -1.2           23.3             76.3             35.2       3824.910       2921.850         56.000         9101.4        20618.4          22.10              ?        139.000         75.000                  0.000                  12.000           63.6        678.524           97.2        429.240           301.5        651.556          3.839          8.106         15.524         14.926         12.398          4.929         54.098         20.209          5.767          3.480          3.374          2.327         60.625         22.681          5.313          3.108          2.112          1.775            0.000
