ApsimVersion = 7.8
factors = cultivar=Corn_long;date=15-may;fert_amount=0;FertAmt=100;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=600
Title = Cobs-Corn;cultivar=Corn_long;date=15-may;fert_amount=0;FertAmt=100;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()         (days)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980          9.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981          9.000            5.767            3.213             -0.073              -0.105          4.069          3.318           1.771           0.000        599.700        462.280         50.511         67.157         72.502          0.000        -29.592          1.546           100.000             5.997          184.3          171.2            202.6            174.9       3119.040       2748.780         29.000         7096.0        15600.1          18.41              ?        159.000         76.000                  0.000                  11.000           41.2        612.589           96.5        583.814           159.9        610.988         13.785          9.509         10.241          5.320          0.905          1.425         19.684         19.020          5.110          4.149          0.988          1.554         45.412         26.774         16.772          4.222          1.033          1.752            0.000
     11/11/1982           1982          9.000           17.059            4.922              0.146              -0.140          6.784          4.686          10.129           0.376        852.170        498.370         46.688         65.777        126.627          7.122        -18.606          7.968           100.000             8.522          169.6          165.5            187.2            168.9       2883.870       2587.680         14.000        13436.5        25592.4          23.87              ?        161.000         73.000                  0.000                  12.000           33.5        729.262           12.1        578.647           131.6        758.941         10.063          6.360          9.296          5.390          1.002          1.384          4.587          1.120          0.425          1.344          0.838          1.161          6.631          1.848          1.239          0.243          0.717          1.159            0.000
     11/11/1983           1983          9.000           22.682           18.335              0.476              -0.075          7.172          5.700          15.034          12.711       1205.960        601.460         50.282         71.249        301.946        135.837        -19.963          7.156           100.000            12.060          122.1          120.4            154.1            126.2       3293.730       2932.380         64.000         9010.2        19798.7          17.35              ?        137.000         69.000                  0.000                   7.000           32.0        754.005           24.5        564.688           131.0        751.040          7.525          5.706         10.270          5.886          1.103          1.488          4.568          1.445          0.621          2.747          0.943          1.266         11.978          5.892          1.159          2.214          0.844          1.226            0.000
     11/11/1984           1984          9.000           17.307            8.525             -0.008              -0.086          5.957          5.200          11.358           3.411        971.040        494.780         47.181         68.705        207.249         34.550        -22.300          6.608           100.000             9.710          101.1          101.3            124.2            106.3       3015.540       2814.660         33.000         9538.4        21701.5          17.60              ?        149.000         68.000                  0.000                  11.000           32.2        695.712           14.8        496.029           135.9        720.842          7.294          6.334         10.281          5.797          1.048          1.483          4.016          1.051          0.442          0.927          0.981          1.342          8.967          2.206          0.568          0.273          0.761          1.294            0.000
     11/11/1985           1985          9.000            4.772            1.552              0.005              -0.114          3.374          1.666           1.393           0.000        652.530        365.260         49.175         67.840        112.732          0.000        -27.353          2.642           100.000             6.525          126.0          113.0            151.2            116.1       3120.119       2550.060         31.000         5661.6        14875.9          17.36              ?        141.000         68.000                  0.000                   8.000           43.2        642.940           50.0        533.868           156.3        643.231         15.892          8.830         10.545          5.510          0.998          1.463         11.497          2.463          0.579          0.330          0.508          1.385         23.058         21.955          2.851          0.311          0.146          1.454            0.000
     11/11/1986           1986          9.000           16.873            4.860              0.938               0.154          6.087          4.706           9.849           0.000       1091.450        710.430         48.344         67.646        147.449         34.949        -19.321          8.528           100.000            10.914          199.7          190.3            220.5            192.5       3262.950       2760.930         28.000        14407.6        25084.9          26.93              ?        154.000         65.000                  0.000                   8.000           41.5        731.393           23.1        748.167           147.4        715.820         11.210          9.873         12.009          5.788          1.069          1.516          4.867          1.811          0.496          2.959          0.992          1.305          7.331          5.927          5.007          2.456          0.920          1.225            0.000
     11/11/1987           1987          9.000            9.469            5.565             -0.142              -0.037          6.172          5.603           3.438           0.000        866.160        650.760         51.669         70.129        112.276          0.000        -28.037          1.837           100.000             8.662          195.5          177.0            220.5            181.9       3446.911       2882.970         41.000        11821.6        22190.6          24.40              ?        143.000         65.000                  0.000                  14.000           48.4        629.937           43.6        617.625           160.3        648.329         18.899         10.071         11.392          5.573          0.958          1.487         15.035          7.200          2.202          2.095          0.979          1.593         22.344          9.047          8.333          0.942          0.450          1.742            0.000
     11/11/1988           1988          9.000           12.557            3.289             -0.222              -0.215          5.296          3.504           7.484           0.000        591.840        379.220         50.680         73.070        149.474          0.000        -27.902          1.517           100.000             5.918          154.1          130.3            178.8            134.3       3582.810       3068.370         66.000         4704.3        10921.7          12.63              ?        133.000         63.000                  0.000                  18.000           40.9        620.691          120.1        560.336           156.1        627.095         13.911          8.945         10.109          5.439          0.959          1.492         49.285         16.646          2.382          3.755          1.020          1.560         46.764         41.718         23.884          4.152          1.046          1.701            0.000
     11/11/1989           1989          9.000           21.652            2.519              0.022               0.012          4.863          2.507          16.767           0.000        638.310        397.520         49.100         67.016        118.152          0.000        -27.289          2.800           100.000             6.383          120.1          110.7            140.5            115.1       3103.650       2728.801         26.000         7845.8        17773.1          18.69              ?        157.000         66.000                  0.000                  18.000           39.2        643.133           28.1        468.949           146.3        664.153         13.023          8.093         10.019          5.600          1.011          1.501          6.039          2.285          0.509          0.257          0.463          1.464         19.102          5.721          1.059          0.251          0.137          1.562            0.000
