ApsimVersion = 7.8
factors = cultivar=Corn_short;date=1-jun;fert_amount=150;FertAmt=0;initNAmes=SoilAmesCorn80;Residue_SOM=SOMcorn;WTDepth=1200
Title = Ames-Corn;cultivar=Corn_short;date=1-jun;fert_amount=150;FertAmt=0;initNAmes=SoilAmesCorn80;Residue_SOM=SOMcorn;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()         (days)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980          9.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981          9.000           21.331            6.233              1.477              -1.469         19.853          7.702           0.000           0.000        599.700        431.290         50.511         68.375          0.000          0.000       -179.669       -149.843             0.000             4.678           80.1          115.2            117.2            122.6       3119.040       2510.460         29.000        11176.0        22015.3          23.33              ?        136.000         62.000                  0.000                  11.000          180.3        644.916           14.2        663.375           179.6        643.660        126.576         24.861         14.656          7.325          3.749          1.710          4.225          1.477          0.377          0.127          0.069          0.514         10.305          2.038          0.704          0.277          0.085          0.059            0.000
     11/11/1982           1982          9.000           51.296            6.108             25.218              -1.289         26.078          7.397           0.000           0.000        852.170        404.120         46.688         66.156          0.000          0.000         12.912       -132.243             0.000             6.647           71.4          108.5             98.7            113.4       2883.870       2374.110         14.000        10087.9        21859.9          19.51              ?        144.000         68.000                  0.000                  12.000          153.3        739.095           10.0        685.435           137.0        664.022         54.690         40.828         24.297         13.744         10.540          4.913          5.938          0.511          0.152          0.086          0.167          2.465          6.480          1.752          0.557          0.218          0.114          0.349            0.000
     11/11/1983           1983          9.000           71.015           11.877             40.727               1.471         30.288         10.407           0.000           0.000       1205.960        516.110         50.282         73.567          0.000          0.000        203.667        -69.803             0.000             9.406           44.3           79.3             88.3             88.2       3293.730       2729.610         64.000         7591.8        16538.3          14.84              ?        115.000         60.000                  0.000                   7.000          143.4        720.501           22.3        660.938           131.8        682.368         61.243         28.131         18.865         12.580         10.676          6.114          7.114          0.799          0.318          0.767          3.118          4.715         10.186          5.470          1.275          0.541          0.872          2.086            0.000
     11/11/1984           1984          9.000           61.923           14.320             32.775               2.542         29.148         11.778           0.000           0.000        971.040        377.930         47.181         69.702          0.000          0.000         39.954       -115.305             0.000             7.574           31.3           68.3             63.7             75.7       3015.540       2588.760         33.000         8632.3        19707.9          15.42              ?        130.000         63.000                  0.000                  11.000          153.1        741.358           13.0        610.565           130.9        753.916         59.830         39.411         21.698         12.391         10.060          5.137          7.271          0.692          0.209          0.098          0.151          1.865          8.339          2.801          0.553          0.253          0.139          0.194            0.000
     11/11/1985           1985          9.000           23.651           -0.347             10.956              -3.440         12.694          3.093           0.000           0.000        652.530        353.060         49.175         68.208          0.000          0.000       -118.251       -183.585             0.000             5.090           60.1           92.8             95.1             99.7       3120.119       2292.300         31.000         8058.2        19385.0          20.29              ?        124.000         68.000                  0.000                   8.000          178.3        645.952           20.5        657.575           179.3        676.035        121.966         20.465         13.732          9.613          7.607          2.720          8.602          1.254          0.287          0.115          0.021          0.085          9.838          7.634          2.375          0.351          0.102          0.032            0.000
     11/11/1986           1986          9.000           59.885            9.067             24.382               0.842         35.503          8.225           0.000           0.000       1091.450        643.130         48.344         68.522          0.000          0.000        152.467        -38.124             0.000             8.513           83.2          121.6            117.0            125.9       3262.950       2581.020         28.000         9849.2        21655.0          19.55              ?        137.000         61.000                  0.000                   8.000          144.8        727.491           14.4        765.743           134.6        672.326         48.081         36.055         27.151         14.850         10.121          4.606          2.732          0.819          0.159          0.082          0.140          3.166          6.579          4.040          1.192          0.210          0.041          1.118            0.000
     11/11/1987           1987          9.000           32.158            7.983              8.443              -1.340         23.715          9.324           0.000           0.000        866.160        571.010         51.669         70.563          0.000          0.000        -43.415        -78.681             0.000             6.756           91.5          124.3            126.8            130.8       3446.911       2595.420         39.000        11335.1        22146.1          23.33              ?        126.000         59.000                  0.000                  14.000          173.6        703.633           12.7        693.839           175.2        665.687         89.286         45.984         18.269          9.845          6.285          2.168         12.976          1.582          0.414          0.193          0.186          1.132          9.539          1.287          0.537          0.236          0.028          0.205            0.000
     11/11/1988           1988          9.000           24.567            0.378             11.856              -2.902         12.711          3.280           0.000           0.000        591.840        355.340         50.680         73.510          0.000          0.000       -174.562       -176.326             0.000             4.616           52.8           84.6             94.4             92.5       3582.810       2774.159         61.000         8731.5        18852.0          19.63              ?        118.000         59.000                  0.000                  18.000          176.1        646.249           23.3        607.681           180.9        644.337        121.029         20.517         13.642          9.235          7.223          2.447         22.916          5.608          0.857          0.279          0.071          0.350         13.553          6.382          1.917          0.417          0.120          0.067            0.000
     11/11/1989           1989          9.000           32.215            3.306             12.207              -2.053         20.007          5.359           0.000           0.000        638.310        305.830         49.100         66.682          0.000          0.000       -159.130       -196.024             0.000             4.979           49.2           86.5             80.6             92.6       3103.650       2450.431         24.000         9723.5        21136.2          19.12              ?        142.000         65.000                  0.000                  18.000          166.7        693.123           12.4        622.214           159.1        694.788         86.127         38.972         18.109         11.454          7.426          2.550          8.429          1.089          0.311          0.105          0.035          0.215          9.781          1.509          0.619          0.253          0.091          0.020            0.000
