ApsimVersion = 7.8
factors = cultivar=Corn_long;date=1-jun;fert_amount=300;FertAmt=0;initNAmes=SoilAmesCorn40;Residue_SOM=SOMcorn;WTDepth=1800
Title = Ames-Corn;cultivar=Corn_long;date=1-jun;fert_amount=300;FertAmt=0;initNAmes=SoilAmesCorn40;Residue_SOM=SOMcorn;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()         (days)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980          9.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981          9.000           22.686           13.739              0.530              -1.337         22.156         15.076           0.000           0.000        599.700        444.750         50.511         67.670          0.000          0.000       -106.734        -79.752             0.000             4.678           83.1          115.2            116.1            122.7       3119.040       2529.990         29.000        11380.9        21625.4          25.83              ?        142.000         61.000                  0.000                  11.000          310.1        617.463          115.3        593.281           310.7        614.451        262.261         27.013         11.097          5.443          2.431          1.060         50.071         58.143         14.108          2.399          1.862          0.568         45.462         44.733         19.353          3.037          1.736          0.329            0.000
     11/11/1982           1982          9.000           54.679           12.792             21.256               0.595         33.423         12.197           0.000           0.000        852.170        404.120         46.688         66.156          0.000          0.000         96.473        -42.669             0.000             6.647           66.0          104.3             92.9            109.2       2883.870       2374.110         14.000        11905.8        23876.1          26.80              ?        144.000         68.000                  0.000                  12.000          269.6        698.932           50.3        557.902           263.7        631.735        132.028         73.690         35.454         13.184          8.390          3.709         29.339         14.293          6.264          2.460          1.690          1.245         24.619         16.114          5.674          1.716          0.994          0.549            0.000
     11/11/1983           1983          9.000           84.455           32.277             48.159              12.741         36.295         19.536           0.000           0.000       1205.960        597.400         50.282         71.259          0.000          0.000        263.439         14.070             0.000             9.406           43.5           78.2             75.1             87.2       3293.730       2939.940         65.000         9085.5        19296.9          21.42              ?        136.000         60.000                  0.000                   7.000          241.9        680.799           61.4        620.878           263.3        647.896        137.715         46.525         26.539         12.611          9.351          4.781         14.487          5.275          4.871          4.968          6.105          5.088         17.651         18.395         11.673          4.229          4.437          2.726            0.000
     11/11/1984           1984          9.000           60.211           22.581             30.266               7.438         29.945         15.144           0.000           0.000        971.040        440.410         47.181         67.802          0.000          0.000        170.793         -4.562             0.000             7.574           22.3           57.1             46.2             64.5       3015.540       2671.200         33.000         8719.3        20296.4          23.15              ?        146.000         63.000                  0.000                  11.000          257.8        702.632           40.2        531.093           259.9        713.304        134.566         68.000         28.807         11.355          7.981          3.757         25.751          9.954          4.785          1.830          0.476          0.591         14.582         14.966          9.027          1.215          0.158          0.082            0.000
     11/11/1985           1985          9.000           29.378            4.781             13.833              -2.045         15.545          6.826           0.000           0.000        652.530        353.060         49.175         68.208          0.000          0.000         -5.443        -60.518             0.000             5.090           46.7           77.9             80.2             84.8       3120.119       2292.300         31.000         7113.0        17425.3          22.14              ?        124.000         68.000                  0.000                   8.000          310.8        614.746          121.6        543.653           312.2        643.581        261.713         21.792         10.805          7.124          5.716          2.005         96.895         18.183          2.650          1.416          0.868          0.850         43.665         56.734         17.134          1.670          1.067          0.735            0.000
     11/11/1986           1986          9.000           74.394           20.951             28.028               3.581         46.366         17.371           0.000           0.000       1091.450        643.130         48.344         68.522          0.000          0.000        155.578        -21.894             0.000             8.513           85.7          126.1            120.6            130.4       3262.950       2581.020         28.000        12272.5        24234.3          27.03              ?        137.000         61.000                  0.000                   8.000          269.2        687.435           57.3        702.943           262.2        634.515        129.898         69.389         39.723         15.122          8.773          3.496         18.830         20.020         10.867          5.063          3.236          1.739         12.395         15.059         16.695          8.344          2.892          1.039            0.000
     11/11/1987           1987          9.000           39.474           19.003              8.440               0.513         31.033         18.489           0.000           0.000        866.160        571.010         51.669         70.563          0.000          0.000        -13.971        -45.125             0.000             6.756           90.0          123.0            126.4            129.5       3446.911       2595.420         39.000        13824.6        24224.5          28.04              ?        126.000         59.000                  0.000                  14.000          303.8        668.821           85.1        606.018           306.1        635.978        198.653         75.504         15.135          6.937          4.720          1.547         62.910         33.989         12.331          4.402          3.731          1.000         25.378         19.685         24.191         10.181          3.965          0.643            0.000
     11/11/1988           1988          9.000           23.078            6.740              9.310              -2.136         13.769          8.877           0.000           0.000        591.840        383.530         50.680         69.669          0.000          0.000         -9.865        -74.799             0.000             4.616           66.0           90.9             91.8             98.9       3582.810       2909.249         61.000         9444.4        18573.9          20.46              ?        145.000         59.000                  0.000                  18.000          309.5        615.815          151.9        512.225           315.7        612.810        260.774         22.154         11.017          6.826          5.397          1.815         94.681         36.528          3.868          2.405          2.930          1.022         52.879         51.837         38.555          4.998          2.191          0.688            0.000
     11/11/1989           1989          9.000           31.598            6.731             10.349              -1.081         21.249          7.813           0.000           0.000        638.310        305.830         49.100         66.682          0.000          0.000          9.129        -59.090             0.000             4.979           34.2           68.3             63.0             74.4       3103.650       2450.431         24.000         9464.4        20371.2          24.57              ?        142.000         65.000                  0.000                  18.000          294.4        660.008           70.8        477.165           290.4        665.541        192.059         67.463         17.850          7.795          5.695          2.010         64.595         23.977          4.557          1.453          0.221          0.162         37.276         24.837          6.603          1.329          0.304          0.184            0.000
