ApsimVersion = 7.8
factors = cultivar=Corn_normal;date=15-apr;fert_amount=0;FertAmt=200;initNAmes=SoilAmesCorn10;Residue_SOM=SOMsoy;WTDepth=600
Title = Ames-Corn;cultivar=Corn_normal;date=15-apr;fert_amount=0;FertAmt=200;initNAmes=SoilAmesCorn10;Residue_SOM=SOMsoy;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()         (days)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980          9.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981          9.000            8.047            4.107             -0.041              -0.162          8.087          4.269           0.000           0.000        599.700        430.530         50.511         67.280          0.000          0.000       -318.819       -279.163           200.000             4.678          106.7          116.1            141.0            118.1       3119.040       2598.210         25.000        13553.9        25688.1          27.29              ?        149.000         82.000                  3.000                  11.000           12.9        712.706           14.3        727.053           198.9        680.363          5.854          3.010          2.405          0.915          0.395          0.185         11.909          1.772          0.189          0.047          0.013          0.031          9.543          2.849          0.772          0.179          0.013          0.003            0.000
     11/11/1982           1982          9.000           41.193           35.638              1.309              -0.302         39.884         35.940           0.000           0.000        852.170        544.610         46.688         66.657          0.000          0.000        -81.803       -161.655           200.000             6.647          100.2          112.3            128.8            115.0       2883.870       2562.390         15.000        12345.8        26068.0          23.05              ?        152.000         87.000                  2.000                  12.000            8.8        743.628           15.6        704.579           182.4        747.678          1.750          1.639          2.183          1.610          0.957          0.386          3.288          0.505          0.104          0.082          0.136          0.176         12.297          1.544          0.484          0.164          0.049          0.056            0.000
     11/11/1983           1983          9.000           40.569           33.354              1.551              -0.625         39.018         33.979           0.000           0.000       1205.960        597.910         50.282         68.222          0.000          0.000        -20.365       -120.138           200.000             9.406           87.9           95.3            130.7             98.0       3293.730       2652.030         57.000        11339.0        21528.5          21.84              ?        140.000         87.000                  6.000                   7.000            8.8        783.900           21.3        655.011           163.4        750.746          1.832          1.669          1.992          1.551          1.015          0.425          8.735          0.849          0.337          0.642          0.754          0.270         12.269          6.095          0.722          0.425          0.446          0.093            0.000
     11/11/1984           1984          9.000           47.913           43.755              1.281              -0.143         46.632         43.898           0.000           0.000        971.040        525.520         47.181         67.105          0.000          0.000       -103.079       -126.513           200.000             7.574           70.1           76.9            101.6             79.7       3015.540       2592.720         29.000        11613.1        23429.0          19.69              ?        148.000         86.000                  0.000                  11.000            9.6        769.596           12.4        594.239           170.5        744.990          2.683          2.019          1.997          1.437          0.836          0.334          5.220          0.458          0.144          0.190          0.550          0.211         10.220          0.738          0.484          0.198          0.089          0.066            0.000
     11/11/1985           1985          9.000            6.649            2.564              0.469              -0.317          6.180          2.881           0.000           0.000        652.530        313.680         49.175         68.366          0.000          0.000       -327.519       -355.634           200.000             5.090           70.8           83.1            108.6             85.7       3120.119       2644.650         26.000        13275.1        27815.0          23.63              ?        144.000         78.000                  0.000                   8.000           10.2        722.446           14.8        647.845           197.2        681.526          3.310          2.193          2.227          1.295          0.658          0.270          8.492          0.776          0.184          0.049          0.010          0.038         10.916          1.732          0.538          0.119          0.048          0.027            0.000
     11/11/1986           1986          9.000           51.651           46.168              0.796              -0.364         50.856         46.532           0.000           0.000       1091.450        617.980         48.344         67.739          0.000          0.000          7.122        -92.495           200.000             8.513          102.2          110.6            135.2            113.1       3262.950       2595.510         27.000        12633.2        24045.9          22.74              ?        144.000         79.000                  3.000                   8.000           11.4        761.375           14.1        732.934           166.3        779.450          4.150          2.493          1.995          1.388          0.760          0.321          2.931          0.451          0.100          0.083          0.522          0.199         10.245          2.214          0.511          0.165          0.169          0.080            0.000
     11/11/1987           1987          9.000           21.368           12.785              1.155              -0.207         20.213         12.992           0.000           0.000        866.160        611.390         51.669         70.533          0.000          0.000       -187.230       -239.845           200.000             6.756          109.1          118.4            144.3            120.8       3446.911       2765.970         47.000        11079.5        23562.4          25.28              ?        134.000         72.000                  0.000                  14.000           11.4        748.395           27.2        783.900           196.9        677.952          4.062          3.146          2.353          0.978          0.505          0.217         10.164          1.793          0.216          0.064          0.019          0.055         12.129          9.224          5.169          0.855          0.066          0.014            0.000
     11/11/1988           1988          9.000            6.519            1.509              0.801              -0.407          5.718          1.916           0.000           0.000        591.840        347.480         50.680         70.897          0.000          0.000       -361.711       -319.586           200.000             4.616           61.6           64.6            108.1             66.7       3582.810       2814.570         62.000        10102.9        22446.8          22.31              ?        132.000         76.000                  4.000                  18.000           11.4        703.633           14.6        613.334           196.2        672.524          3.790          2.489          2.482          1.368          0.773          0.263         33.611          1.397          0.287          0.100          0.017          0.077          6.064          5.439          2.036          0.114          0.054          0.015            0.000
     11/11/1989           1989          9.000           19.971           15.433              0.573              -0.353         19.397         15.786           0.000           0.000        638.310        399.040         49.100         67.895          0.000          0.000       -318.213       -297.495           200.000             4.979           91.1          100.3            123.4            103.3       3103.650       2643.210         28.000        13204.0        26390.6          23.85              ?        146.000         83.000                  3.000                  18.000           10.1        707.050           18.1        632.193           195.1        699.968          3.748          1.975          2.018          1.262          0.673          0.257          9.237          0.778          0.183          0.060          0.019          0.057         13.841          2.407          0.465          0.181          0.046          0.005            0.000
