ApsimVersion = 7.8
factors = cultivar=Corn_normal;date=15-apr;fert_amount=0;FertAmt=150;initNAmes=SoilAmesCorn19;Residue_SOM=SOMcorn;WTDepth=1200
Title = Ames-Corn;cultivar=Corn_normal;date=15-apr;fert_amount=0;FertAmt=150;initNAmes=SoilAmesCorn19;Residue_SOM=SOMcorn;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()         (days)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980          9.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981          9.000            5.427            1.783              0.658              -0.146          4.768          1.928           0.000           0.000        599.700        430.530         50.511         67.280          0.000          0.000       -153.020       -177.390           150.000             4.678           48.3           60.8            100.5             74.2       3119.040       2598.210         25.000        10330.8        21421.9          18.17              ?        149.000         82.000                  3.000                  11.000           18.6        706.202           13.6        704.609           138.8        653.605          2.780          4.627          5.687          3.591          0.968          0.519          6.399          0.672          0.179          0.046          0.007          0.027          8.971          2.718          0.759          0.217          0.035          0.001            0.000
     11/11/1982           1982          9.000           24.824           16.038              7.515               1.277         17.308         14.761           0.000           0.000        852.170        544.610         46.688         66.657          0.000          0.000        106.430        -32.947           150.000             6.647           51.9           62.9             95.8             78.4       2883.870       2562.390         15.000         9277.4        20556.9          16.71              ?        152.000         87.000                  2.000                  12.000           16.9        728.036           15.1        687.063           125.6        726.951          1.407          2.121          3.877          4.016          3.071          1.307          2.638          0.459          0.121          0.031          0.027          0.967         11.079          1.524          0.535          0.179          0.106          0.467            0.000
     11/11/1983           1983          9.000           29.513           15.990             11.161               1.052         18.352         14.938           0.000           0.000       1205.960        597.910         50.282         68.222          0.000          0.000        271.632         18.200           150.000             9.406           44.6           52.8            102.5             67.9       3293.730       2652.030         57.000         8642.4        18716.1          15.30              ?        140.000         87.000                  6.000                   7.000           14.7        783.900           20.2        662.800           115.6        736.079          0.800          1.559          2.896          3.292          3.061          1.604          5.387          0.379          0.110          0.052          0.376          1.127         10.402          5.601          1.070          0.296          0.398          0.766            0.000
     11/11/1984           1984          9.000           30.062           20.887              9.689               2.845         20.373         18.042           0.000           0.000        971.040        525.520         47.181         67.105          0.000          0.000        135.204         -4.920           150.000             7.574           39.9           48.7             87.3             63.5       3015.540       2592.720         29.000         8963.1        19519.4          14.95              ?        148.000         86.000                  0.000                  11.000           15.6        749.503           16.0        605.484           118.6        730.487          0.967          2.218          3.773          3.627          2.804          1.231          3.584          0.392          0.114          0.129          0.550          1.247         11.518          1.554          0.641          0.243          0.225          0.629            0.000
     11/11/1985           1985          9.000            7.561            0.575              3.899              -0.776          3.662          1.351           0.000           0.000        652.530        313.680         49.175         68.366          0.000          0.000       -102.349       -198.303           150.000             5.090           25.2           37.1             78.6             51.9       3120.119       2644.650         26.000         9276.0        21414.8          16.08              ?        144.000         78.000                  0.000                   8.000           17.4        706.484           14.0        610.882           132.6        657.820          1.674          3.041          4.484          3.959          2.572          0.961          5.951          0.602          0.184          0.056          0.008          0.033         10.163          1.719          0.633          0.147          0.043          0.008            0.000
     11/11/1986           1986          9.000           29.959           21.812              7.222               2.115         22.737         19.697           0.000           0.000       1091.450        617.980         48.344         67.739          0.000          0.000        224.529         27.157           150.000             8.513           54.1           65.2            105.4             79.4       3262.950       2595.510         27.000         9765.4        20130.4          16.61              ?        144.000         79.000                  3.000                   8.000           17.7        749.029           14.4        705.497           121.1        767.816          1.962          3.168          4.451          3.814          2.502          0.982          2.547          0.444          0.109          0.041          0.059          0.998          9.677          2.124          0.513          0.169          0.057          0.658            0.000
     11/11/1987           1987          9.000           13.170            5.938              3.389              -0.122          9.781          6.059           0.000           0.000        866.160        611.390         51.669         70.533          0.000          0.000          4.375       -143.116           150.000             6.756           55.2           63.1            109.1             77.7       3446.911       2765.970         47.000         9106.0        20598.1          17.85              ?        134.000         72.000                  0.000                  14.000           18.3        737.813           14.8        774.913           134.0        658.011          2.276          4.015          5.081          3.833          1.898          0.655          4.711          0.686          0.209          0.061          0.011          0.044          8.520          3.965          1.485          0.473          0.056          0.008            0.000
     11/11/1988           1988          9.000            6.885           -0.081              3.541              -0.975          3.344          0.894           0.000           0.000        591.840        347.480         50.680         70.897          0.000          0.000       -164.680       -172.772           150.000             4.616            5.7            9.4             68.1             22.7       3582.810       2814.570         62.000         7279.7        17874.3          14.07              ?        132.000         76.000                  4.000                  18.000           18.2        693.122           11.7        580.418           132.2        644.758          2.361          3.313          4.639          3.907          2.426          0.880         10.760          0.917          0.277          0.111          0.013          0.035          4.731          4.381          1.687          0.111          0.030          0.009            0.000
     11/11/1989           1989          9.000           14.494            7.937              3.529              -0.407         10.965          8.343           0.000           0.000        638.310        399.040         49.100         67.895          0.000          0.000       -123.765       -168.206           150.000             4.979           45.3           55.6             94.3             71.2       3103.650       2643.210         28.000         9460.9        20841.6          16.75              ?        146.000         83.000                  3.000                  18.000           17.4        689.365           17.7        617.377           132.3        675.973          2.496          3.029          4.433          3.660          2.285          0.832          7.221          0.681          0.198          0.050          0.019          0.177         12.896          2.886          0.556          0.204          0.053          0.019            0.000
