ApsimVersion = 7.8
factors = cultivar=Corn_short;date=1-may;fert_amount=100;FertAmt=0;initNCobs=SoilCobsNew40;Residue_SOM=SOMcorn;WTDepth=600
Title = Cobs-Corn;cultivar=Corn_short;date=1-may;fert_amount=100;FertAmt=0;initNCobs=SoilCobsNew40;Residue_SOM=SOMcorn;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()         (days)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980          9.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981          9.000            6.133            0.522              0.339               0.099          1.283          0.423           4.511           0.000        599.700        416.560         50.511         68.579         85.534          0.000        -28.228          2.261             0.000             5.997          111.9          109.1            190.1            138.0       3119.040       2516.670         25.000         6802.7        13615.3          11.80              ?        135.000         73.000                  2.000                  11.000           48.1        643.422           20.7        669.453            52.0        628.435          5.140         11.814         17.238          9.670          1.706          2.582          3.882          1.290          0.525          0.670          1.328          2.551         10.031          4.038          2.598          0.172          0.055          2.539            0.000
     11/11/1982           1982          9.000           16.325            5.628              1.804               0.381          2.158          0.476          12.363           4.771        852.170        498.120         46.688         68.360        257.883        109.148        -15.248          8.545             0.000             8.522          105.6          105.6            180.3            140.4       2883.870       2518.290         15.000         5237.4        11164.7           9.57              ?        137.000         78.000                  0.000                  12.000           38.1        738.591           24.8        737.778            34.1        759.519          2.575          5.281         15.916          9.909          1.860          2.553          2.604          0.556          0.214          5.893          1.572          2.144         11.240          3.088          1.840          4.331          1.393          1.912            0.000
     11/11/1983           1983          9.000           29.958            8.374              1.552               0.357          2.660          0.544          25.746           7.473       1205.960        593.080         50.282         70.826        554.065        329.213        -15.672          7.728             0.000            12.060          106.6           95.2            197.0            132.9       3293.730       2592.990         57.000         3492.3         9578.0           8.05              ?        124.000         76.000                  0.000                   7.000           38.9        732.424           30.1        709.819            33.8        728.120          3.057          4.491         15.957         10.740          1.969          2.667          3.582          0.902          0.361          8.310          1.669          2.240          9.204          6.460          2.339          7.123          1.511          2.048            0.000
     11/11/1984           1984          9.000           24.954           12.694              1.426               0.340          1.483          0.239          22.046          12.115        971.040        416.810         47.181         69.184        328.344        150.346        -17.277          8.230             0.000             9.710           98.9           92.9            174.3            126.6       3015.540       2546.730         29.000         4805.1        10606.7           8.59              ?        132.000         76.000                  0.000                  11.000           43.9        799.888           21.6        623.055            36.6        753.254          2.323          5.851         19.640         11.263          2.037          2.750          3.335          0.785          0.328          6.797          1.734          2.318          8.790          2.671          1.991          3.692          1.534          2.084            0.000
     11/11/1985           1985          9.000            7.085            0.171              0.890               0.056          1.328          0.114           4.868           0.000        652.530        290.310         49.175         69.248        102.233          0.000        -22.595          6.271             0.000             6.525           86.4           83.8            160.5            113.7       3120.119       2540.790         28.000         5528.8        12797.1           9.44              ?        132.000         72.000                  0.000                   8.000           46.8        690.821           18.8        586.567            51.0        667.877          4.328          9.475         17.723         10.501          2.019          2.720          2.511          1.084          0.492          0.186          0.431          2.277         11.275          2.406          1.163          0.109          0.037          2.140            0.000
     11/11/1986           1986          9.000           20.920            7.614              1.806               0.404          2.257          0.790          16.857           6.420       1091.450        559.300         48.344         69.009        440.691        329.207        -16.737          8.356             0.000            10.914          120.7          119.4            204.2            147.6       3262.950       2551.770         27.000         6032.0        12418.1          10.71              ?        134.000         72.000                  1.000                   8.000           44.1        783.914           26.7        748.950            37.5        744.332          2.169          7.355         19.172         10.703          1.976          2.703          3.610          0.639          0.248          7.597          1.685          2.288         11.367          3.309          1.993          5.333          1.482          2.021            0.000
     11/11/1987           1987          9.000            8.160            1.272              0.955               0.533          1.722          0.626           5.482           0.113        866.160        604.530         51.669         71.691        168.141         61.930        -19.435          6.072             0.000             8.662          121.9          112.5            211.2            145.6       3446.911       2624.670         46.000         5251.5        13625.8          12.12              ?        121.000         66.000                  0.000                  14.000           50.0        681.290           20.2        773.016            52.9        698.254          5.615          9.718         19.444         10.634          1.883          2.711          1.815          0.707          0.457          0.494          1.513          2.494          5.876          5.216          5.381          0.547          0.079          2.293            0.000
     11/11/1988           1988          9.000            7.456           -0.061              0.517              -0.087          1.297          0.026           5.643           0.000        591.840        330.970         50.680         74.071        144.627          0.000        -27.478          1.864             0.000             5.918           75.8           54.1            157.8             84.5       3582.810       2768.130         62.000         4324.9        10698.8           7.86              ?        115.000         66.000                  0.000                  18.000           47.5        641.700           12.9        582.956            51.6        637.915          5.793         11.007         16.624          9.739          1.744          2.639          0.914          1.221          0.592          0.933          1.528          2.574          3.888          4.481          0.908          0.144          0.103          2.554            0.000
     11/11/1989           1989          9.000            7.480            0.629              1.271               0.289          1.440          0.340           4.770           0.000        638.310        380.750         49.100         68.811        116.071          0.000        -21.576          7.257             0.000             6.383           95.9           92.1            168.2            123.4       3103.650       2518.380         26.000         5824.0        12915.7          10.13              ?        133.000         73.000                  1.000                  18.000           47.1        694.167           19.3        624.277            48.8        713.215          4.864         10.102         17.327         10.170          1.913          2.726          1.740          0.982          0.435          0.440          1.709          2.311          9.598          4.844          1.637          0.161          0.226          2.098            0.000
