ApsimVersion = 7.8
factors = cultivar=Corn_normal;date=15-apr;fert_amount=150;FertAmt=0;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=1800
Title = Cobs-Corn;cultivar=Corn_normal;date=15-apr;fert_amount=150;FertAmt=0;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()         (days)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980          9.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981          9.000            1.458            0.562              0.244              -0.000          1.214          0.563           0.000           0.000        599.700        430.530         50.511         67.280          0.000          0.000          2.333          1.562             0.000             5.997          152.9          141.3            197.3            146.8       3119.040       2598.210         25.000         7788.9        14428.1          13.00              ?        149.000         82.000                  3.000                  11.000           29.1        622.674           22.4        635.126            38.7        612.752          7.307          6.628          7.842          5.011          0.876          1.399          6.306          1.119          0.480          0.160          0.235          1.491         11.868          4.839          2.470          0.171          0.044          1.588            0.000
     11/11/1982           1982          9.000            4.209            1.563              1.006               0.230          2.156          0.738           1.047           0.595        852.170        544.610         46.688         66.657         29.525         29.525         24.783          9.487             0.000             8.522          155.8          154.3            199.2            161.7       2883.870       2562.390         15.000         6772.0        14725.4          13.46              ?        152.000         87.000                  2.000                  12.000           23.1        706.107           23.6        718.992            29.6        736.442          3.909          3.597          7.830          5.301          1.048          1.460          3.003          0.772          0.338          1.975          0.875          1.203         13.961          2.991          1.865          1.539          0.758          1.061            0.000
     11/11/1983           1983          9.000           13.717            2.848              1.239               0.280          2.839          0.930           9.639           1.638       1205.960        597.910         50.282         68.222        271.997        243.456         25.729          8.733             0.000            12.060          147.2          135.4            206.0            143.1       3293.730       2652.030         57.000         6553.0        13340.2          11.42              ?        140.000         87.000                  6.000                   7.000           26.1        772.677           27.2        671.255            25.6        744.006          3.084          4.534          9.792          5.962          1.123          1.568          5.712          0.748          0.311          3.563          0.968          1.299         12.145          6.469          2.024          2.910          0.877          1.174            0.000
     11/11/1984           1984          9.000            5.186            1.514              1.505               0.544          1.404          0.514           2.278           0.456        971.040        525.520         47.181         67.105         62.681         43.271         42.636          7.821             0.000             9.710          138.8          133.0            182.7            140.4       3015.540       2592.720         29.000         7584.7        15204.4          12.22              ?        148.000         86.000                  0.000                  11.000           24.8        685.267           19.2        580.919            29.7        724.019          4.917          5.062          7.457          4.969          0.921          1.434          3.623          0.826          0.333          4.085          1.047          1.390         10.339          1.976          1.548          2.302          0.930          1.244            0.000
     11/11/1985           1985          9.000            1.996            0.242              0.500               0.055          1.496          0.187           0.000           0.000        652.530        313.680         49.175         68.366          0.000          0.000          4.480          3.009             0.000             6.525          118.1          106.6            163.5            113.8       3120.119       2644.650         26.000         5923.7        13108.4           9.90              ?        144.000         78.000                  0.000                   8.000           27.1        654.359           19.8        557.555            33.4        640.934          6.439          4.972          8.013          5.240          0.978          1.469          4.855          0.902          0.428          0.049          0.039          1.406         12.602          2.768          1.007          0.130          0.038          1.432            0.000
     11/11/1986           1986          9.000           10.210            1.837              1.054               0.575          2.600          1.262           6.556           0.000       1091.450        617.980         48.344         67.739        214.101        214.101         18.998          8.208             0.000            10.914          170.0          163.3            221.8            169.7       3262.950       2595.510         27.000         8635.8        16297.1          14.73              ?        144.000         79.000                  3.000                   8.000           29.5        697.677           23.5        753.906            36.0        756.132          6.970          6.002          8.956          5.231          0.951          1.429          2.961          0.721          0.317          2.421          1.033          1.360         13.503          3.304          1.629          1.809          0.901          1.197            0.000
     11/11/1987           1987          9.000            2.205            0.754              0.485               0.058          1.670          0.696           0.051           0.000        866.160        611.390         51.669         70.533          0.547          0.000         11.399          1.697             0.000             8.662          164.4          151.5            220.7            157.8       3446.911       2765.970         47.000         7332.7        15352.7          13.78              ?        134.000         72.000                  0.000                  14.000           29.7        667.702           22.8        719.322            37.5        626.423          7.250          6.480          8.340          5.302          0.917          1.459          4.205          0.995          0.485          0.117          0.159          1.552         11.112          5.480          3.558          0.189          0.048          1.631            0.000
     11/11/1988           1988          9.000            1.927            0.142              0.356              -0.052          1.571          0.194           0.000           0.000        591.840        347.480         50.680         70.897          0.000          0.000         22.291          1.671             0.000             5.918          107.5           80.4            157.7             86.3       3582.810       2814.570         62.000         4896.4        11416.8           8.27              ?        132.000         76.000                  4.000                  18.000           28.6        626.918           14.6        553.481            36.8        614.686          6.928          6.142          7.903          5.208          0.936          1.476          4.566          1.175          0.607          0.378          0.661          1.526          5.157          4.991          1.461          0.125          0.045          1.585            0.000
     11/11/1989           1989          9.000            1.984            0.440              0.512               0.107          1.472          0.333           0.000           0.000        638.310        399.040         49.100         67.895          0.000          0.000         16.290          3.023             0.000             6.383          137.0          127.3            178.3            135.8       3103.650       2643.210         28.000         7140.6        14728.5          11.89              ?        146.000         83.000                  3.000                  18.000           27.5        645.002           20.2        547.022            36.9        655.023          6.738          4.970          7.974          5.373          0.987          1.488          5.848          1.228          0.505          0.066          0.066          1.462         14.008          1.989          1.177          0.140          0.040          1.473            0.000
