ApsimVersion = 7.8
factors = cultivar=Soy_long;date=1-may;initNAmes=SoilAmesCorn40;Residue_SOM=SOMcorn;WTDepth=1800
Title = Ames-Soy;cultivar=Soy_long;date=1-may;initNAmes=SoilAmesCorn40;Residue_SOM=SOMcorn;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            4.126            0.201              1.723              -0.174          2.404          0.375           0.000           0.000        599.700        468.880         50.511         66.540          0.000          0.000       -103.119        -82.310             1.000             4.678           85.2           93.0            136.6            120.5       3119.040       2815.110         29.000         4092.0         7836.3          27.79              ?        170.000         61.000                  2.000                  11.000           36.3        645.096           28.5        615.712             8.9        634.839          4.240          8.812         11.445          6.691          2.457          1.283          3.738          0.747          0.214          0.075          0.022          0.306         21.111          4.032          1.782          0.662          0.198          0.085            0.000
     11/11/1982           1982         35.000           23.981            5.090             21.423               4.441          2.558          0.649           0.000           0.000        852.170        558.830         46.688         65.961          0.000          0.000        135.168         13.684             1.000             6.647           76.4           80.7            122.9            115.2       2883.870       2774.790         15.000         3939.9         7497.8          27.17              ?        173.000         65.000                  0.000                  12.000           33.0        678.824           27.1        609.096            13.0        639.484          1.744          3.313          6.435          7.434          7.398          3.453          2.550          0.320          0.106          0.035          0.011          1.298         18.275          4.943          1.740          0.611          0.282          0.437            0.000
     11/11/1983           1983         35.000           31.032            5.246             27.850               4.532          3.182          0.714           0.000           0.000       1205.960        660.890         50.282         69.921          0.000          0.000        317.071        102.599             1.000             9.406           58.1           59.5            114.6             96.1       3293.730       3018.060         64.000         3239.7         6209.5          21.67              ?        151.000         65.000                  0.000                   7.000           27.8        701.659           21.3        583.336            13.2        783.900          1.748          2.004          4.049          5.680          6.465          3.881          1.734          0.478          0.143          0.196          2.168          2.721         10.114          4.460          1.767          0.535          0.519          1.638            0.000
     11/11/1984           1984         35.000           27.805            8.174             25.591               7.698          2.213          0.475           0.000           0.000        971.040        506.210         47.181         67.551          0.000          0.000        218.512         94.026             1.000             7.574           41.5           48.1             93.6             82.2       3015.540       2882.160         33.000         3641.7         6930.3          24.41              ?        163.000         61.000                  0.000                  11.000           31.4        754.840           16.7        515.289            19.3        707.449          1.117          2.810          6.233          7.856          7.124          3.349          2.846          0.408          0.120          0.160          0.930          3.020          9.810          3.410          0.683          0.324          0.289          0.693            0.000
     11/11/1985           1985         35.000           12.251           -0.703              9.766              -1.704          2.486          1.000           0.000           0.000        652.530        479.810         49.175         64.758          0.000          0.000        -10.439        -87.770             1.000             5.090           53.7           58.9             97.5             87.0       3120.119       2837.430         31.000         3210.3         6549.1          21.11              ?        187.000         61.000                  0.000                   8.000           35.8        643.086           27.2        599.006            11.0        607.855          2.572          5.812          8.673          7.580          6.288          2.516          2.038          0.732          0.288          0.106          0.019          0.225         11.746          7.423          5.655          1.662          0.269          0.152            0.000
     11/11/1986           1986         35.000           26.137            7.303             21.382               5.916          4.755          1.386           0.000           0.000       1091.450        684.520         48.344         69.036          0.000          0.000        251.809         77.762             1.000             8.513           88.1           91.2            143.9            120.1       3262.950       2859.840         28.000         3998.5         7793.6          27.90              ?        151.000         58.000                  1.000                   8.000           34.9        718.141           27.6        693.474            17.7        643.456          1.366          4.485          8.232          8.402          7.012          2.879          3.310          0.352          0.106          0.046          0.696          2.766         12.399          6.036          3.378          1.047          0.451          1.693            0.000
     11/11/1987           1987         35.000           11.236            1.109              8.190              -0.099          3.047          1.208           0.000           0.000        866.160        657.620         51.669         70.366          0.000          0.000         46.594        -14.577             1.000             6.756           90.1           88.4            145.7            121.3       3446.911       2973.420         46.000         3919.6         7511.9          26.45              ?        147.000         52.000                  0.000                  14.000           37.3        652.293           18.8        675.671            20.5        628.388          4.166          6.077          9.973          7.947          5.333          1.927          1.878          0.377          0.168          0.072          0.025          0.484         12.922          3.218          1.143          0.447          0.110          0.061            0.000
     11/11/1988           1988         35.000           11.823           -1.674             10.013              -1.777          1.809          0.103           0.000           0.000        591.840        385.310         50.680         72.872          0.000          0.000        -21.109        -68.658             1.000             4.616           47.2           44.9            100.6             75.2       3582.810       3224.970         67.000         2809.7         5465.4          18.67              ?        142.000         51.000                  0.000                  18.000           34.5        632.279           16.9        560.642            15.4        593.477          2.877          5.617          8.662          7.244          5.880          2.191          2.025          0.832          0.322          0.141          0.036          0.486         12.040          2.154          0.996          0.452          0.093          0.097            0.000
     11/11/1989           1989         35.000           13.015            0.120             11.067              -0.327          1.949          0.447           0.000           0.000        638.310        405.900         49.100         65.755          0.000          0.000          5.737        -63.040             1.000             4.979           46.8           53.4             95.8             84.2       3103.650       2805.481         26.000         3875.3         7298.5          24.94              ?        173.000         62.000                  1.000                  18.000           35.2        664.465           16.3        503.374            13.0        646.177          2.653          5.960          8.799          7.412          6.078          2.234          2.129          0.573          0.188          0.073          0.030          0.492         11.771          2.646          0.997          0.289          0.161          0.134            0.000
     11/11/1990           1990         35.000           24.762           11.969             21.839              10.956          2.923          1.013           0.000           0.000        998.533        709.448         49.689         69.663          0.000          0.000        291.783        222.660             1.000             7.789           88.5           87.1            141.7            120.4       3276.134       2914.730         41.000         3270.1         6260.8          22.00              ?        149.000         63.000                  1.000                  14.000           34.1        682.629           27.3        611.835            20.2        726.289          2.020          5.038          8.236          7.229          6.313          2.739          1.505          0.401          0.169          1.795          3.929          3.158         14.956          2.646          1.135          0.910          2.300          2.146            0.000
     11/11/1991           1991         35.000           26.730            5.124             24.364               4.632          2.366          0.492           0.000           0.000        821.349        259.511         50.164         73.211          0.000          0.000        188.089         56.930             1.000             6.407           44.6           45.5            102.9             75.6       3619.281       3026.788         55.000         3435.2         6603.2          21.77              ?        131.000         47.000                  0.000                  20.000           30.0        757.044            8.3        461.125            19.7        698.459          0.765          2.291          5.095          6.946          7.234          3.986          2.386          0.672          0.187          0.112          0.160          2.435          5.815          0.709          0.257          0.119          0.022          0.072            0.000
     11/11/1992           1992         35.000           22.094            0.787             19.686               0.206          2.408          0.581           0.000           0.000        879.812        500.074         49.338         62.866          0.000          0.000        255.303         82.776             1.000             6.863           63.8           68.6            109.6            102.0       2533.040       2391.525         11.000         3937.8         7397.6          28.59              ?        180.000         64.000                  0.000                  14.000           29.3        705.830           18.5        638.673            13.0        669.543          0.896          2.257          5.096          7.013          6.918          3.560          0.676          0.157          0.017          0.003          0.000          1.034         13.083          2.427          1.170          0.487          0.139          0.243            0.000
     11/11/1993           1993         35.000           27.159            6.955             23.847               5.010          3.311          1.945           0.000           0.000       1370.990       1065.587         46.812         64.871          0.000          0.000        464.983        294.897             1.000            10.694           72.8           76.4            115.0            111.7       2849.719       2783.387         31.000         3016.6         5808.0          21.15              ?        183.000         66.000                  0.000                  17.000           30.2        716.393           22.8        661.446            13.1        750.924          1.472          3.183          5.302          6.538          6.866          3.538          1.663          0.304          0.117          0.142          1.279          2.213         14.335          4.015          1.561          0.610          0.374          0.810            0.000
