ApsimVersion = 7.8
factors = cultivar=Soy_short;date=15-apr;initNAmes=SoilAmesCorn19;Residue_SOM=SOMsoy;WTDepth=1800
Title = Ames-Soy;cultivar=Soy_short;date=15-apr;initNAmes=SoilAmesCorn19;Residue_SOM=SOMsoy;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            9.120            6.198              0.749               0.027          8.371          6.171           0.000           0.000        599.700        451.870         50.511         66.946          0.000          0.000       -108.102        -74.861             1.000             4.678          147.5          143.7            171.5            148.5       3119.040       2815.470         28.000         1904.5         4388.7          13.42              ?        166.000         71.000                  3.000                  11.000           26.5        616.394           60.1        661.578            62.4        647.819          9.508          6.185          5.478          2.639          1.344          0.551         32.380          9.624          3.726          1.225          0.482          0.169         35.917         12.661          7.594          2.720          0.520          0.092            0.000
     11/11/1982           1982         35.000           11.325            3.201              7.417               1.326          3.909          1.875           0.000           0.000        852.170        562.390         46.688         65.802          0.000          0.000         18.950        -37.304             1.000             6.647          126.4          128.9            148.7            134.4       2883.870       2750.040         15.000         3169.2         7239.8          22.10              ?        173.000         77.000                  2.000                  12.000           21.2        661.765           41.6        602.140            11.0        619.236          2.407          3.034          5.007          4.443          3.564          1.364          3.609          0.387          0.134          0.046          0.006          0.068         28.101          8.580          2.930          0.682          0.199          0.127            0.000
     11/11/1983           1983         35.000           23.813            6.620             15.889               3.220          7.925          3.400           0.000           0.000       1205.960        633.210         50.282         68.502          0.000          0.000        213.623         74.468             1.000             9.406          110.9          104.9            139.2            111.0       3293.730       2951.730         64.000         2084.8         5861.4          16.23              ?        156.000         78.000                  6.000                   7.000           20.3        729.989           43.7        585.746            33.7        755.248          1.658          2.514          4.205          4.648          3.931          1.733          6.269          0.565          0.158          0.100          1.152          1.640         26.666          9.331          3.622          0.748          0.550          1.031            0.000
     11/11/1984           1984         35.000           12.924            4.983              9.831               3.441          3.094          1.542           0.000           0.000        971.040        557.270         47.181         67.139          0.000          0.000         77.855         27.302             1.000             7.574           75.9           78.8            103.4             84.8       3015.540       2836.710         33.000         3030.8         7372.0          21.74              ?        163.000         74.000                  0.000                  11.000           21.2        686.847           22.7        482.919            14.5        679.884          3.193          3.244          4.788          4.135          3.233          1.248          6.322          0.545          0.141          0.055          0.045          0.806         17.098          3.417          0.434          0.230          0.125          0.135            0.000
     11/11/1985           1985         35.000            6.181           -0.485              3.347              -0.684          2.834          0.199           0.000           0.000        652.530        315.970         49.175         68.534          0.000          0.000        -74.268        -81.813             1.000             5.090           84.8           84.8            112.9             90.4       3120.119       2891.340         31.000         2621.4         6103.6          17.54              ?        157.000         64.000                  0.000                   8.000           23.7        627.012           30.8        483.501            10.6        586.163          5.087          4.188          5.622          4.092          2.636          0.900          5.358          0.766          0.279          0.090          0.009          0.023         24.695          3.357          1.144          0.148          0.049          0.036            0.000
     11/11/1986           1986         35.000           18.598            5.730             11.005               2.111          7.594          3.619           0.000           0.000       1091.450        732.530         48.344         67.692          0.000          0.000        148.416          2.467             1.000             8.513          136.2          136.0            166.7            141.1       3262.950       2857.320         27.000         2814.6         6760.4          20.34              ?        161.000         68.000                  3.000                   8.000           25.4        672.514           41.1        724.461            25.3        633.883          5.833          4.540          5.680          4.434          2.809          0.993          3.921          0.347          0.119          0.042          0.004          0.080         17.514         13.670          6.699          1.578          0.221          0.131            0.000
     11/11/1987           1987         35.000            9.437            4.601              4.689               1.760          4.748          2.841           0.000           0.000        866.160        628.920         51.669         70.315          0.000          0.000        -37.127        -58.637             1.000             6.756          133.9          121.7            163.1            126.6       3446.911       2979.630         48.000         3063.8         7235.3          22.52              ?        147.000         57.000                  0.000                  14.000           25.1        665.604           39.3        689.170            18.1        628.715          6.840          5.872          5.837          3.262          1.843          0.604          4.609          0.881          0.228          0.078          0.014          0.074         16.803          7.756          7.546          4.229          1.693          0.294            0.000
     11/11/1988           1988         35.000            5.771           -0.630              3.977              -1.040          1.794          0.410           0.000           0.000        591.840        357.630         50.680         70.509          0.000          0.000        -60.222        -78.528             1.000             4.616           89.5           78.6            118.4             82.9       3582.810       3123.540         65.000         1917.3         5049.1          13.49              ?        151.000         64.000                  4.000                  18.000           23.4        615.002           27.2        525.912            15.4        591.736          4.921          4.349          5.312          3.723          2.940          0.969          7.523          0.835          0.339          0.141          0.017          0.125         18.840          3.664          2.336          0.735          0.084          0.060            0.000
     11/11/1989           1989         35.000            8.054            2.512              3.843              -0.280          4.211          2.792           0.000           0.000        638.310        432.820         49.100         66.945          0.000          0.000        -69.300        -85.459             1.000             4.979          133.6          125.9            153.0            133.0       3103.650       2816.010         28.000         1806.7         4441.3          13.01              ?        165.000         70.000                  3.000                  18.000           23.7        620.046           53.7        571.917            55.0        623.462          5.451          3.960          5.423          4.035          2.810          0.916         26.442          9.819          3.113          1.405          0.679          0.326         30.911         14.287          6.363          1.128          0.315          0.101            0.000
