ApsimVersion = 7.8
factors = cultivar=Soy_long;date=1-may;initNAmes=SoilAmesCorn10;Residue_SOM=SOMsoy;WTDepth=1200
Title = Ames-Soy;cultivar=Soy_long;date=1-may;initNAmes=SoilAmesCorn10;Residue_SOM=SOMsoy;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            3.314            1.076              0.069              -0.257          3.245          1.333           0.000           0.000        599.700        459.990         50.511         66.666          0.000          0.000       -224.144       -157.946             1.000             4.678          146.3          144.2            163.4            147.2       3119.040       2803.140         29.000         4159.1         7957.3          28.22              ?        168.000         61.000                  2.000                  11.000           20.8        644.040           29.5        668.660            13.5        661.571         10.868          3.941          2.964          1.386          0.692          0.171          7.503          0.724          0.189          0.054          0.011          0.097         23.054          3.918          1.397          0.472          0.119          0.012            0.000
     11/11/1982           1982         35.000            7.578            2.382              3.041               0.066          4.537          2.316           0.000           0.000        852.170        543.340         46.688         66.187          0.000          0.000        -47.293       -119.738             1.000             6.647          132.8          134.1            146.7            138.2       2883.870       2771.820         15.000         4217.6         8016.2          29.08              ?        171.000         65.000                  0.000                  12.000           14.4        678.632           31.1        664.900             7.1        652.794          3.414          2.398          2.933          2.550          1.642          0.584          4.487          0.333          0.098          0.028          0.011          0.397         23.049          5.165          1.482          0.470          0.180          0.145            0.000
     11/11/1983           1983         35.000           12.287            2.907              5.846               0.478          6.441          2.429           0.000           0.000       1205.960        660.890         50.282         69.921          0.000          0.000        110.811        -64.442             1.000             9.406          108.3          106.4            132.2            112.1       3293.730       3018.060         64.000         3526.7         6685.9          23.47              ?        151.000         65.000                  0.000                   7.000           13.6        707.598           27.3        657.464             9.4        783.900          3.218          1.875          2.375          2.295          1.854          0.843          5.746          0.502          0.148          0.222          1.381          0.749         16.419          6.521          1.942          0.514          0.272          0.321            0.000
     11/11/1984           1984         35.000            8.302            3.039              3.890               0.837          4.411          2.202           0.000           0.000        971.040        506.210         47.181         67.632          0.000          0.000        -60.515       -115.575             1.000             7.574           87.7           89.2            106.8             93.4       3015.540       2860.110         33.000         4237.1         8051.1          29.00              ?        161.000         61.000                  0.000                  11.000           14.1        757.894           24.8        602.576            11.4        700.118          2.571          3.172          3.249          2.392          1.507          0.547          6.522          0.453          0.118          0.088          0.421          0.527         17.018          5.471          0.910          0.430          0.201          0.115            0.000
     11/11/1985           1985         35.000            4.370            1.626              1.073              -0.487          3.297          2.112           0.000           0.000        652.530        479.810         49.175         64.758          0.000          0.000       -239.785       -260.607             1.000             5.090          112.0          110.3            121.9            112.8       3120.119       2837.430         31.000         4286.0         8204.0          28.93              ?        187.000         61.000                  0.000                   8.000           19.8        656.281           35.7        703.136             7.3        633.126          8.611          3.528          3.245          2.031          1.200          0.322          5.896          0.762          0.270          0.074          0.013          0.075         16.601         10.675          6.704          1.421          0.189          0.015            0.000
     11/11/1986           1986         35.000           11.048            3.520              3.431               0.419          7.617          3.101           0.000           0.000       1091.450        678.930         48.344         69.043          0.000          0.000         93.234        -25.128             1.000             8.513          140.7          138.1            162.4            140.9       3262.950       2841.840         28.000         4313.5         8416.6          30.11              ?        150.000         58.000                  1.000                   8.000           18.8        724.391           26.0        725.751            10.6        650.717          6.080          4.322          3.666          2.424          1.224          0.407          4.963          0.349          0.096          0.033          0.592          0.373         13.257          6.711          3.592          0.856          0.132          0.176            0.000
     11/11/1987           1987         35.000            6.231            2.859              0.645              -0.186          5.586          3.044           0.000           0.000        866.160        657.620         51.669         70.366          0.000          0.000        -87.821        -75.104             1.000             6.756          146.9          137.9            168.6            142.5       3446.911       2973.420         46.000         3952.6         7574.9          26.67              ?        147.000         52.000                  0.000                  14.000           20.3        660.552           18.1        721.166            30.8        648.372          8.967          3.931          3.426          1.881          0.850          0.212          3.179          0.485          0.174          0.056          0.010          0.087         13.035          3.294          0.916          0.065          0.003          0.044            0.000
     11/11/1988           1988         35.000            3.479           -0.206              1.422              -0.600          2.057          0.394           0.000           0.000        591.840        385.310         50.680         72.872          0.000          0.000       -243.949       -219.850             1.000             4.616          102.9           91.6            124.4             95.2       3582.810       3224.970         67.000         3530.4         6852.1          23.85              ?        142.000         51.000                  0.000                  18.000           17.3        644.499           25.9        631.358            11.3        613.723          6.822          3.119          3.006          1.933          1.319          0.323          6.981          1.059          0.328          0.105          0.025          0.110         20.164          2.616          1.341          0.520          0.152          0.022            0.000
     11/11/1989           1989         35.000            3.767            0.990              1.185              -0.302          2.582          1.291           0.000           0.000        638.310        405.900         49.100         66.256          0.000          0.000       -237.899       -236.193             1.000             4.979          104.0          102.6            118.9            106.0       3103.650       2805.481         26.000         4415.4         8353.3          29.57              ?        170.000         62.000                  1.000                  18.000           18.5        677.839           26.2        620.391             8.6        655.250          7.816          3.672          3.084          1.993          1.138          0.280          4.768          0.672          0.174          0.053          0.014          0.134         19.374          4.071          1.673          0.519          0.172          0.024            0.000
