ApsimVersion = 7.8
factors = cultivar=Soy_short;date=15-may;initNCobs=SoilCobsNew80;Residue_SOM=SOMsoy;WTDepth=1200
Title = Cobs-Soy;cultivar=Soy_short;date=15-may;initNCobs=SoilCobsNew80;Residue_SOM=SOMsoy;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            1.988            1.567             -0.961              -0.488          2.949          2.055           0.000           0.000        599.700        463.040         50.511         66.444          0.000          0.000       -113.921        -78.376             1.000             5.997          204.2          188.0            220.2            190.6       3119.040       2740.320         29.000         3208.7         6625.3          21.81              ?        163.000         52.000                  0.000                  11.000           88.2        697.176           75.6        721.217            84.9        716.430         35.619         19.671         21.769          9.317          0.977          0.000         17.793         12.630          6.695          5.120          0.558          0.000         44.040         18.123         10.763          2.282          0.244          0.000            0.000
     11/11/1982           1982         35.000           15.692            5.106              1.111              -0.645          3.862          2.349          10.719           3.403        852.170        523.510         46.688         64.393         92.918         30.782        -35.302        -56.979             1.000             8.522          179.2          171.3            190.3            173.4       2883.870       2589.660         14.000         3365.1         7041.0          23.08              ?        174.000         59.000                  0.000                  12.000           64.1        760.470           52.4        720.526            48.6        748.822         14.208         11.873         24.556         10.818          2.024          0.000          7.066          1.584          0.671          8.607          1.623          0.000         26.999         13.856          7.210          3.704          0.508          0.000            0.000
     11/11/1983           1983         35.000           43.676           16.209              1.456              -0.493          6.533          2.921          35.687          13.781       1205.960        601.460         50.282         71.420        325.439        171.424        -30.091        -45.014             1.000            12.060          152.0          134.3            174.6            138.7       3293.730       2953.890         64.000         2076.6         5565.8          16.05              ?        138.000         55.000                  0.000                   7.000           50.6        743.618           59.1        658.690            41.1        746.940          8.132          7.380         21.645         11.005          2.063          0.000          5.472          1.848          0.805          6.979          1.614          0.000         27.763         18.032          7.714          3.897          0.661          0.000            0.000
     11/11/1984           1984         35.000           25.168            7.505              0.986              -0.823          4.108          1.632          20.074           6.695        971.040        497.320         47.181         68.708        171.101         61.550        -79.977        -81.933             1.000             9.710          124.2          116.7            144.8            121.5       3015.540       2815.110         33.000         2720.0         6517.9          18.96              ?        150.000         52.000                  0.000                  11.000           55.1        729.774           39.7        616.762            46.5        705.261          8.929          9.005         23.443         10.941          2.050          0.000          5.705          1.980          0.687          4.827          1.492          0.000         22.452          9.690          2.609          3.655          0.414          0.000            0.000
     11/11/1985           1985         35.000            5.531            0.757             -0.117              -1.102          3.041          1.860           2.607           0.000        652.530        460.000         49.175         64.681         24.940          0.000       -126.727       -132.929             1.000             6.525          159.6          142.0            170.3            143.7       3120.119       2644.380         31.000         2981.8         6457.6          20.75              ?        174.000         55.000                  0.000                   8.000           79.6        702.351           56.9        725.082            63.8        654.509         26.772         16.194         24.264          9.833          1.678          0.000         10.461          7.500          0.809          3.545          0.772          0.000         20.416         17.044         16.342          2.673          0.208          0.000            0.000
     11/11/1986           1986         35.000           23.410           12.351              1.809               0.039          7.445          4.633          14.157           7.679       1091.450        686.050         48.344         67.215        192.237        143.533         14.877        -12.850             1.000            10.914          204.7          189.1            219.6            190.4       3262.950       2766.330         28.000         3435.7         6821.3          22.76              ?        159.000         53.000                  0.000                   8.000           70.2        785.518           54.4        750.482            70.9        780.188         14.741         15.587         27.101         10.551          2.009          0.000         11.991          6.012          9.513          8.976          1.706          0.000         15.462         14.621         17.584          5.234          0.974          0.000            0.000
     11/11/1987           1987         35.000           11.343            9.439              0.311              -0.232          6.619          5.268           4.414           4.403        866.160        650.760         51.669         69.630         69.422         69.422        -28.367        -27.454             1.000             8.662          218.0          192.0            235.9            196.2       3446.911       2881.980         41.000         2775.9         6338.2          19.56              ?        147.000         48.000                  0.000                  14.000           87.3        707.051           78.4        731.076            99.7        706.811         32.634         18.958         23.335          9.348          1.486          0.000         22.130         19.014         16.931          7.627          1.011          0.000         35.344         16.046         21.495          4.483          0.705          0.000            0.000
     11/11/1988           1988         35.000            8.309            0.658              0.022              -0.936          3.208          1.594           5.079           0.000        591.840        379.220         50.680         72.917         41.846          0.000       -128.138       -109.427             1.000             5.918          172.4          141.0            189.1            143.9       3582.810       3093.840         65.000         2091.9         5349.3          15.75              ?        136.000         48.000                  0.000                  18.000           75.9        699.236           69.1        696.113            83.9        652.983         23.667         14.931         24.131         10.120          1.511          0.000         15.166         12.720          4.911          5.328          0.761          0.000         30.155         19.856         14.469          3.054          0.262          0.000            0.000
     11/11/1989           1989         35.000            5.534            0.537              0.312              -0.990          3.147          1.527           2.075           0.000        638.310        397.520         49.100         66.669         18.896          0.000       -108.542       -105.159             1.000             6.383          143.8          130.0            159.8            133.5       3103.650       2715.301         26.000         2949.5         6626.1          20.06              ?        159.000         53.000                  0.000                  18.000           72.3        708.569           45.2        624.263            62.9        683.406         21.878         15.014         22.861          9.801          1.753          0.000          9.922          5.608          1.501          4.092          1.052          0.000         26.458         10.772          4.474          3.020          0.290          0.000            0.000
