ApsimVersion = 7.8
factors = cultivar=Soy_short;date=15-may;initNCobs=SoilCobsNew40;Residue_SOM=SOMsoy;WTDepth=1800
Title = Cobs-Soy;cultivar=Soy_short;date=15-may;initNCobs=SoilCobsNew40;Residue_SOM=SOMsoy;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            1.066            0.710             -0.424              -0.394          1.490          1.105           0.000           0.000        599.700        463.040         50.511         66.444          0.000          0.000        -77.253        -55.443             1.000             5.997          197.8          181.8            213.8            184.4       3119.040       2740.320         29.000         3088.6         6409.0          20.99              ?        163.000         52.000                  0.000                  11.000           60.5        663.798           64.7        673.692            58.7        680.592         21.282         13.927         16.929          6.891          0.670          0.000         10.906          7.497          1.793          2.849          0.550          0.000         39.326         13.048          9.179          2.569          0.438          0.000            0.000
     11/11/1982           1982         35.000            6.210            2.350              3.775               0.542          2.435          1.809           0.000           0.000        852.170        523.510         46.688         64.393          0.000          0.000         70.584         -4.125             1.000             8.522          179.1          170.4            190.3            172.5       2883.870       2589.660         14.000         3368.1         7048.5          23.11              ?        174.000         59.000                  0.000                  12.000           47.7        735.330           51.1        675.403            38.5        727.913         11.153          8.177         16.822          9.162          1.686          0.000          6.299          1.256          0.471          3.619          1.621          0.000         26.043         13.166          7.100          3.767          0.902          0.000            0.000
     11/11/1983           1983         35.000           22.433           11.175              6.644               1.446          5.561          2.707          10.229           7.022       1205.960        601.460         50.282         71.420        125.130         82.498        140.153         25.196             1.000            12.060          152.3          134.5            175.5            138.9       3293.730       2953.890         64.000         2089.6         5608.4          16.00              ?        138.000         55.000                  0.000                   7.000           38.6        728.832           58.5        621.401            37.2        746.681          7.026          5.540         13.705          9.964          1.953          0.000          5.361          1.835          0.734          5.660          1.897          0.000         27.356         17.658          6.918          4.281          1.262          0.000            0.000
     11/11/1984           1984         35.000           11.122            5.123              4.695               1.116          2.788          1.374           3.639           2.632        971.040        497.320         47.181         68.708         44.219         31.065         89.584         13.449             1.000             9.710          119.5          112.5            143.1            119.8       3015.540       2815.110         33.000         2659.5         6354.2          17.68              ?        150.000         52.000                  0.000                  11.000           42.1        726.516           28.8        559.609            38.8        697.125          7.369          6.666         16.308          9.374          1.665          0.000          4.620          1.641          0.512          3.894          1.628          0.000         15.351          6.755          1.296          3.709          1.000          0.000            0.000
     11/11/1985           1985         35.000            2.432            0.701              0.689              -0.714          1.743          1.415           0.000           0.000        652.530        460.000         49.175         64.681          0.000          0.000        -27.025        -55.488             1.000             6.525          154.9          137.0            165.7            138.8       3120.119       2644.380         31.000         2578.4         5625.6          17.74              ?        174.000         55.000                  0.000                   8.000           59.9        676.423           47.1        658.689            44.5        622.746         19.719         11.961         18.263          7.785          1.278          0.000          6.870          5.692          0.609          2.608          0.987          0.000         17.928         13.124         12.423          2.894          0.541          0.000            0.000
     11/11/1986           1986         35.000           13.038            8.125              4.556               1.977          5.891          4.197           2.591           1.951       1091.450        686.050         48.344         67.215         51.193         51.193        125.102         52.169             1.000            10.914          207.3          190.8            222.1            192.2       3262.950       2766.330         28.000         3447.2         6844.2          22.84              ?        159.000         53.000                  0.000                   8.000           54.3        775.176           51.9        750.112            59.8        760.027         12.407         11.928         19.308          8.584          1.445          0.000         11.603          5.508          4.595          7.989          1.551          0.000         15.192         14.224         17.146          3.701          1.158          0.000            0.000
     11/11/1987           1987         35.000            6.833            5.468              1.646               0.691          4.650          4.240           0.537           0.537        866.160        650.760         51.669         69.630          8.924          8.924         43.829         19.991             1.000             8.662          219.0          191.6            236.9            195.8       3446.911       2881.980         41.000         2760.3         6314.1          19.45              ?        147.000         48.000                  0.000                  14.000           65.6        678.737           73.8        722.346            83.6        677.695         23.366         13.694         18.770          7.316          0.954          0.000         19.210         14.826         13.855          5.643          0.759          0.000         34.537         14.807         18.342          4.809          0.944          0.000            0.000
     11/11/1988           1988         35.000            3.823            0.687              1.567              -0.656          2.255          1.343           0.000           0.000        591.840        379.220         50.680         72.917          0.000          0.000         -9.030        -43.211             1.000             5.918          170.2          138.0            187.3            140.9       3582.810       3093.840         65.000         1822.4         4664.2          13.50              ?        136.000         48.000                  0.000                  18.000           56.5        669.638           63.7        638.670            70.5        624.250         16.590         10.777         18.035          8.185          1.375          0.000         12.053         10.432          3.546          4.451          1.027          0.000         29.457         17.569         11.541          3.081          0.714          0.000            0.000
     11/11/1989           1989         35.000            2.643            0.462              1.079              -0.509          1.564          0.971           0.000           0.000        638.310        397.520         49.100         66.669          0.000          0.000        -10.107        -40.419             1.000             6.383          138.6          124.0            156.0            128.8       3103.650       2715.301         26.000         2566.5         5778.2          16.80              ?        159.000         53.000                  0.000                  18.000           54.3        679.956           35.6        570.039            49.2        653.956         15.543         10.818         17.825          7.841          1.254          0.000          6.541          3.476          0.667          2.870          1.058          0.000         21.158          7.796          2.832          2.937          0.656          0.000            0.000
