ApsimVersion = 7.8
factors = cultivar=Soy_long;date=15-apr;initNCobs=SoilCobsNew19;Residue_SOM=SOMcorn;WTDepth=600
Title = Cobs-Soy;cultivar=Soy_long;date=15-apr;initNCobs=SoilCobsNew19;Residue_SOM=SOMcorn;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            5.645            1.600             -0.376              -0.060          2.300          1.333           3.721           0.327        599.700        451.870         50.511         66.742        246.019         82.465       -250.053       -122.495             1.000             5.997          137.6          131.1            195.1            164.3       3119.040       2871.630         30.000         2627.1         5018.6          17.70              ?        171.000         71.000                  3.000                  11.000           16.0        746.739           32.4        737.240            33.0        771.621          2.822          5.389          5.744          1.554          0.098          0.000          8.341          4.872          2.169          0.830          0.038          0.000         22.323          6.174          2.928          0.435          0.018          0.000            0.000
     11/11/1982           1982         35.000           11.826            3.419             -0.389              -0.069          1.365          0.412          10.850           3.077        852.170        575.350         46.688         65.767        458.628        155.233       -276.054       -148.835             1.000             8.522          111.9          107.8            164.4            145.8       2883.870       2775.510         15.000         4114.5         7849.2          28.15              ?        175.000         77.000                  2.000                  12.000           11.6        755.573           28.7        722.353             3.7        732.881          1.336          2.455          6.038          1.678          0.104          0.000          2.323          0.617          0.215          0.760          0.041          0.000         17.110          6.028          3.801          0.892          0.014          0.000            0.000
     11/11/1983           1983         35.000           21.421            6.888             -0.388              -0.068          2.495          0.901          19.313           6.055       1205.960        678.670         50.282         67.929        757.397        371.724       -280.744       -146.209             1.000            12.060           96.5           89.0            154.8            126.7       3293.730       3079.530         64.000         2959.4         5651.1          19.67              ?        167.000         78.000                  6.000                   7.000            9.9        786.076           31.1        690.407             9.2        783.819          0.936          1.739          5.421          1.657          0.104          0.000          1.253          1.203          0.561          0.904          0.040          0.000         15.491          9.754          4.461          0.588          0.015          0.000            0.000
     11/11/1984           1984         35.000           13.907            5.630             -0.394              -0.071          1.050          0.321          13.250           5.381        971.040        612.890         47.181         66.065        552.475        246.203       -310.240       -168.410             1.000             9.710           67.2           67.6            123.4            105.6       3015.540       2899.080         33.000         3811.7         7275.4          24.62              ?        176.000         74.000                  0.000                  11.000           11.3        776.205           18.7        638.049             4.4        736.176          1.167          2.619          5.489          1.663          0.103          0.000          2.762          1.013          0.346          0.848          0.039          0.000         10.825          4.940          2.047          0.275          0.011          0.000            0.000
     11/11/1985           1985         35.000            7.542            0.066             -0.381              -0.069          1.500          0.064           6.424           0.071        652.530        324.100         49.175         68.528        277.835         31.783       -318.246       -165.233             1.000             6.525           76.0           70.9            136.5            107.8       3120.119       2945.880         33.000         3925.8         7723.7          26.46              ?        160.000         64.000                  0.000                   8.000           13.5        742.191           25.8        615.984             2.6        715.082          1.838          3.472          6.107          1.583          0.099          0.000          2.056          1.499          0.416          0.507          0.033          0.000         17.394          5.638          1.641          0.229          0.012          0.000            0.000
     11/11/1986           1986         35.000           16.094            4.001             -0.387              -0.063          2.559          0.810          13.922           3.254       1091.450        732.530         48.344         67.692        599.450        321.289       -251.597       -120.581             1.000            10.914          135.4          125.1            199.8            159.7       3262.950       2857.320         27.000         4013.8         7800.4          27.63              ?        161.000         68.000                  3.000                   8.000           14.0        760.679           26.9        789.237             6.3        738.012          2.145          3.571          6.159          1.665          0.105          0.000          2.916          0.630          0.232          0.940          0.044          0.000         11.655          9.054          4.468          0.509          0.020          0.000            0.000
     11/11/1987           1987         35.000            8.245            2.740             -0.389              -0.065          1.744          0.795           6.890           2.010        866.160        628.920         51.669         70.245        350.204        141.156       -275.077       -131.914             1.000             8.662          129.2          112.7            194.3            148.9       3446.911       2989.620         48.000         4002.6         7724.0          27.07              ?        148.000         57.000                  0.000                  14.000           14.9        780.098           27.8        747.299             5.6        732.362          2.435          4.399          6.015          1.609          0.102          0.000          1.734          1.290          0.361          1.030          0.040          0.000         14.509          5.920          6.161          0.299          0.017          0.000            0.000
     11/11/1988           1988         35.000            6.652            0.084             -0.394              -0.070          0.867          0.106           6.178           0.048        591.840        369.820         50.680         70.428        240.045          2.007       -322.233       -161.120             1.000             5.918           86.6           69.6            145.9            102.5       3582.810       3193.020         65.000         3091.7         6297.4          20.87              ?        155.000         64.000                  4.000                  18.000           14.7        740.244           24.6        653.656             4.3        716.519          2.467          4.119          6.051          1.626          0.101          0.000          1.343          2.025          0.540          0.363          0.034          0.000         13.815          5.072          4.223          0.255          0.012          0.000            0.000
     11/11/1989           1989         35.000            8.042            1.838             -0.373              -0.065          1.604          0.744           6.811           1.159        638.310        447.300         49.100         65.889        302.555         68.572       -279.868       -155.802             1.000             6.383          118.7          111.2            169.4            149.7       3103.650       2904.750         28.000         2489.1         4721.3          16.81              ?        180.000         70.000                  3.000                  18.000           14.1        738.591           35.1        713.030            26.2        731.174          2.910          3.487          5.676          1.557          0.097          0.000          7.321          4.653          2.674          0.838          0.039          0.000         19.963          8.627          5.317          0.652          0.012          0.000            0.000
