ApsimVersion = 7.8
factors = cultivar=Soy_normal;date=15-jun;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=600
Title = Cobs-Soy;cultivar=Soy_normal;date=15-jun;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000           12.412            8.957             -0.377              -0.026          7.868          6.839           4.921           2.144        599.700        405.130         50.511         66.104        179.415         84.722       -252.470        -92.607             1.000             5.997          215.6          163.1            229.5            164.7       3119.040       2186.100         23.000         2490.5         4646.4          17.71              ?        132.000         39.000                  0.000                  11.000           68.1        749.227           62.1        751.091            97.8        719.122         45.284         12.473          7.445          1.042          0.052          0.000         24.642         28.313         19.761          0.714          0.029          0.000         33.956         16.584         11.004          0.512          0.014          0.000            0.000
     11/11/1982           1982         35.000           13.845            4.944             -0.388              -0.036          4.973          3.619           9.260           1.360        852.170        384.820         46.688         64.707        384.587         65.408       -265.483       -121.426             1.000             8.522          186.4          156.0            197.7            156.6       2883.870       2188.080         14.000         2574.4         4915.2          18.40              ?        143.000         41.000                  0.000                  12.000           41.9        765.793           46.5        768.013            67.5        736.990         20.928          9.232          9.256          1.173          0.059          0.000         22.566         13.248          9.600          0.801          0.032          0.000         25.117         14.665          6.022          0.694          0.012          0.000            0.000
     11/11/1983           1983         35.000           25.025           14.206             -0.386              -0.037          5.103          4.165          20.309          10.077       1205.960        650.220         50.282         67.860        615.572        214.443       -271.596       -130.866             1.000            12.060          193.5          167.2            204.7            169.8       3293.730       2714.220         64.000         2610.1         4834.9          17.17              ?        147.000         38.000                  0.000                   7.000           37.4        756.628           49.3        756.382            56.1        716.055         19.582          7.656          7.640          1.166          0.059          0.000         17.428          9.321         10.321          0.887          0.033          0.000         14.660         14.847         18.917          0.701          0.010          0.000            0.000
     11/11/1984           1984         35.000           12.698            3.188             -0.392              -0.039          2.414          1.106          10.676           2.121        971.040        337.030         47.181         66.466        410.439         60.388       -297.504       -146.827             1.000             9.710          148.1          120.8            159.1            121.4       3015.540       2373.840         33.000         2931.8         5378.8          20.03              ?        139.000         39.000                  0.000                  11.000           39.2        791.732           28.4        719.879            53.3        712.110         16.699         11.378          8.841          1.164          0.059          0.000         14.216          4.537          1.917          0.813          0.032          0.000         13.521          9.469          4.864          0.302          0.009          0.000            0.000
     11/11/1985           1985         35.000            7.714            3.457             -0.376              -0.033          2.781          2.359           5.309           1.131        652.530        406.660         49.175         64.320        253.163         68.518       -278.756       -129.227             1.000             6.525          199.9          148.4            210.9            149.4       3120.119       2160.720         28.000         2804.7         5198.9          19.73              ?        144.000         41.000                  0.000                   8.000           66.7        735.006           36.3        751.424            77.0        714.295         42.995         12.683          8.646          1.063          0.052          0.000         20.301          8.344          2.482          0.877          0.026          0.000         15.011         10.610          9.874          0.643          0.009          0.000            0.000
     11/11/1986           1986         35.000           23.605           15.564             -0.385              -0.031          8.112          6.765          15.878           8.830       1091.450        642.620         48.344         65.698        539.118        242.639       -242.685        -98.971             1.000            10.914          212.0          172.8            222.4            173.0       3262.950       2347.650         27.000         2846.9         5218.1          19.12              ?        144.000         37.000                  0.000                   8.000           51.4        750.543           48.2        756.852            78.8        728.872         27.814         11.032          9.819          1.159          0.059          0.000         22.622         20.939         13.139          0.834          0.033          0.000         14.508         13.863         19.265          0.543          0.015          0.000            0.000
     11/11/1987           1987         35.000           24.532           18.897             -0.385              -0.027          8.543          6.628          16.374          12.297        866.160        555.520         51.669         68.553        342.517        164.552       -251.322        -86.438             1.000             8.662          225.3          163.1            241.3            164.4       3446.911       2253.780         31.000         2745.9         5146.6          19.05              ?        120.000         39.000                  0.000                  14.000           71.2        730.728           48.0        731.037           101.5        732.555         39.812         16.977         10.478          1.087          0.055          0.000         28.540         27.872         14.263          0.764          0.030          0.000         24.488         11.090         11.610          0.604          0.016          0.000            0.000
     11/11/1988           1988         35.000            8.623            3.675             -0.390              -0.032          3.984          3.566           5.028           0.140        591.840        356.870         50.680         68.796        193.040          5.340       -286.105       -125.526             1.000             5.918          219.5          159.4            231.0            161.1       3582.810       2584.169         52.000         2820.7         5249.4          18.97              ?        134.000         39.000                  0.000                  18.000           72.7        726.580           50.7        724.159            99.7        753.686         47.210         13.220          8.808          1.078          0.052          0.000         28.795         14.352          6.409          0.856          0.027          0.000         28.213         14.077          7.447          0.725          0.010          0.000            0.000
     11/11/1989           1989         35.000            8.442            2.370             -0.371              -0.032          3.518          2.205           5.295           0.197        638.310        276.110         49.100         66.726        227.758          8.464       -283.440       -122.730             1.000             6.383          186.5          141.9            198.6            142.9       3103.650       2222.551         24.000         2666.5         4944.0          19.05              ?        129.000         41.000                  0.000                  18.000           52.1        730.208           32.9        709.281            78.0        739.276         28.996         11.852          8.944          1.056          0.052          0.000         26.193         11.172          5.108          0.691          0.028          0.000         19.175          8.029          4.540          0.864          0.010          0.000            0.000
