ApsimVersion = 7.8
factors = cultivar=Soy_normal;date=15-apr;initNAmes=SoilAmesCorn80;Residue_SOM=SOMcorn;WTDepth=600
Title = Ames-Soy;cultivar=Soy_normal;date=15-apr;initNAmes=SoilAmesCorn80;Residue_SOM=SOMcorn;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000           14.901            2.181             -0.092              -2.625         14.992          4.806           0.000           0.000        599.700        451.870         50.511         66.742          0.000          0.000       -119.908       -120.578             1.000             4.678           72.4           81.8            129.8            113.7       3119.040       2871.630         30.000         2477.0         4609.3          16.23              ?        171.000         71.000                  3.000                  11.000           46.4        748.996           23.0        730.206            41.8        722.883          4.350         11.089         14.626          8.670          3.311          2.196          8.878          2.033          1.181          1.795          2.347          0.882         16.515          3.480          0.661          0.192          1.046          0.472            0.000
     11/11/1982           1982         35.000           26.027            1.492             13.969              -1.192         12.058          2.684           0.000           0.000        852.170        575.350         46.688         65.708          0.000          0.000         29.177        -70.484             1.000             6.647           57.7           64.7            110.4            102.1       2883.870       2781.000         15.000         3718.7         6904.5          24.48              ?        176.000         77.000                  2.000                  12.000           46.8        770.753           27.5        732.123            25.8        718.843          2.078          6.476         12.172         11.433          8.162          3.611          1.183          0.199          0.035          4.913          5.990          2.767         14.627          3.920          1.434          2.424          2.891          1.056            0.000
     11/11/1983           1983         35.000           32.347            1.593             15.490              -1.817         16.856          3.410           0.000           0.000       1205.960        678.670         50.282         68.329          0.000          0.000         75.416        -70.621             1.000             9.406           56.1           60.1            114.5             97.0       3293.730       3006.180         64.000         1955.7         4653.5          13.97              ?        160.000         78.000                  6.000                   7.000           44.3        781.195           33.0        752.956            28.7        779.195          1.801          5.311         10.786         10.883          8.320          3.827          2.613          0.485          0.946          5.780          5.924          2.942         13.941          8.888          3.098          2.241          2.706          1.127            0.000
     11/11/1984           1984         35.000           22.184           -0.390             11.985              -2.290         10.199          1.900           0.000           0.000        971.040        602.480         47.181         66.145          0.000          0.000        -30.533       -113.192             1.000             7.574           35.1           44.5             92.7             81.6       3015.540       2864.610         33.000         3287.6         6559.2          21.96              ?        173.000         74.000                  0.000                  11.000           46.9        783.894           22.3        681.673            31.5        750.555          2.348          6.818         12.342         11.320          7.834          3.410          1.893          0.287          0.366          4.157          5.944          2.780         11.282          4.591          1.881          1.472          1.512          0.699            0.000
     11/11/1985           1985         35.000           19.472           -3.038              6.972              -4.087         12.500          1.049           0.000           0.000        652.530        315.970         49.175         68.619          0.000          0.000       -225.000       -297.470             1.000             5.090           45.8           53.4            104.4             89.3       3120.119       2941.830         33.000         4802.0         9018.3          32.18              ?        159.000         64.000                  0.000                   8.000           46.6        750.074           24.9        647.014             9.0        681.245          2.742          7.418         13.121         10.870          6.793          2.930          3.066          0.584          0.140          0.066          0.094          0.967         19.366          2.743          1.013          0.348          0.159          0.154            0.000
     11/11/1986           1986         35.000           31.165            7.661             16.859               4.004         14.306          3.657           0.000           0.000       1091.450        732.530         48.344         67.692          0.000          0.000        144.868         25.949             1.000             8.513           56.8           61.7            115.8             96.8       3262.950       2857.320         27.000         2015.2         3983.8          13.40              ?        161.000         68.000                  3.000                   8.000           48.2        771.595           28.1        783.900            31.2        738.780          2.952          7.731         13.289         11.249          7.113          3.078          1.699          0.122          1.170          6.218          6.038          2.900          9.785          4.696          2.499          3.928          4.062          1.864            0.000
     11/11/1987           1987         35.000           21.228            1.545              5.863              -2.046         15.365          3.591           0.000           0.000        866.160        619.520         51.669         70.378          0.000          0.000        -64.418       -106.514             1.000             6.756           64.8           66.2            129.9            101.6       3446.911       2948.040         48.000         3550.8         7656.0          25.23              ?        145.000         57.000                  0.000                  14.000           46.0        783.012           20.3        758.966            21.9        727.849          3.441          8.919         13.466         10.035          5.565          2.461          1.645          0.420          0.120          0.307          2.102          1.300         12.297          4.077          1.540          0.346          0.261          0.525            0.000
     11/11/1988           1988         35.000           18.634           -3.100              7.741              -4.282         10.894          1.182           0.000           0.000        591.840        369.820         50.680         70.470          0.000          0.000       -298.773       -318.156             1.000             4.616           40.9           41.5             97.8             74.2       3582.810       3220.020         66.000         3543.0         7620.4          24.56              ?        156.000         64.000                  4.000                  18.000           46.5        740.496           22.8        668.845            13.2        678.755          3.489          7.410         12.727         10.585          6.803          2.825          2.209          0.720          0.237          0.088          0.080          0.789         15.454          3.362          1.894          0.584          0.223          0.151            0.000
     11/11/1989           1989         35.000           21.067           -0.676              8.390              -4.139         12.677          3.463           0.000           0.000        638.310        447.300         49.100         65.889          0.000          0.000       -118.863       -173.016             1.000             4.979           70.4           72.0            121.0            109.9       3103.650       2904.750         28.000         2290.0         4581.0          15.37              ?        180.000         70.000                  3.000                  18.000           46.5        738.128           30.1        697.493            37.3        705.099          3.921          6.801         12.234         10.692          7.047          2.983          4.719          1.431          0.705          2.001          4.375          1.655         21.288          4.569          1.913          0.728          0.508          0.398            0.000
