ApsimVersion = 7.8
factors = cultivar=Soy_short;date=1-jun;initNCobs=SoilCobsNew10;Residue_SOM=SOMcorn;WTDepth=600
Title = Cobs-Soy;cultivar=Soy_short;date=1-jun;initNCobs=SoilCobsNew10;Residue_SOM=SOMcorn;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            4.467            1.843             -0.204              -0.019          2.179          1.412           2.492           0.450        599.700        445.510         50.511         66.801        242.632         73.237       -250.463       -104.875             1.000             5.997          143.8          136.6            194.9            156.2       3119.040       2512.530         29.000         2839.9         5826.3          19.47              ?        146.000         43.000                  0.000                  11.000           19.3        725.967           32.8        749.081            16.6        723.590          5.323          6.666          5.586          0.642          0.034          0.000          2.565          1.111          0.394          0.375          0.017          0.000         21.960          7.020          3.550          0.154          0.008          0.000            0.000
     11/11/1982           1982         35.000            8.974            1.770             -0.218              -0.024          1.276          0.605           7.916           1.189        852.170        437.900         46.688         64.621        486.946         70.835       -269.986       -136.057             1.000             8.522          117.3          113.7            163.6            132.8       2883.870       2380.590         14.000         3352.3         6043.2          21.60              ?        157.000         49.000                  0.000                  12.000           13.2        752.655           28.6        764.175             5.7        786.344          1.683          3.549          6.625          0.746          0.038          0.000          3.174          1.237          0.912          0.490          0.020          0.000         15.390          8.207          4.331          0.572          0.006          0.000            0.000
     11/11/1983           1983         35.000           22.022            6.210             -0.217              -0.024          3.170          1.303          19.068           4.931       1205.960        547.350         50.282         72.882        781.769        270.819       -283.251       -128.717             1.000            12.060          110.4          103.6            166.1            128.9       3293.730       2902.500         65.000         1914.6         5245.2          14.48              ?        127.000         44.000                  0.000                   7.000           11.0        739.011           45.9        735.854             8.9        723.368          1.710          2.961          5.098          0.735          0.038          0.000          2.540          1.407          0.500          0.666          0.020          0.000         21.062         14.429          9.248          0.491          0.007          0.000            0.000
     11/11/1984           1984         35.000           10.790            3.213             -0.220              -0.026          1.358          0.680           9.652           2.560        971.040        454.130         47.181         66.859        548.794         99.691       -302.538       -162.602             1.000             9.710           88.4           87.0            136.1            112.2       3015.540       2664.090         33.000         2618.4         5903.7          17.66              ?        153.000         43.000                  0.000                  11.000           11.9        763.335           30.6        724.658             8.1        720.574          1.321          3.382          5.924          0.739          0.038          0.000          2.997          1.034          0.321          0.517          0.019          0.000         12.490         10.619          6.944          0.362          0.005          0.000            0.000
     11/11/1985           1985         35.000            5.328            1.699             -0.204              -0.022          1.485          1.149           4.047           0.573        652.530        448.560         49.175         64.437        293.617         44.182       -279.002       -142.573             1.000             6.525          118.9          108.9            164.0            128.3       3120.119       2379.600         31.000         3055.8         6079.8          20.57              ?        158.000         48.000                  0.000                   8.000           21.8        727.127           30.7        751.407            11.8        694.436          7.033          7.073          6.110          0.660          0.034          0.000          2.192          1.453          0.339          0.640          0.015          0.000         12.876          9.096          8.423          0.145          0.005          0.000            0.000
     11/11/1986           1986         35.000           14.003            7.568             -0.216              -0.022          3.040          2.492          11.178           5.098       1091.450        696.220         48.344         66.027        646.349        252.376       -246.085       -112.699             1.000            10.914          153.2          148.6            199.2            162.4       3262.950       2619.090         28.000         3204.5         5943.0          21.01              ?        158.000         43.000                  0.000                   8.000           14.8        744.259           37.0        756.688            16.4        773.444          2.008          4.158          7.125          0.735          0.038          0.000          2.757          0.941          0.628          0.506          0.021          0.000         12.683         11.134         12.850          0.250          0.008          0.000            0.000
     11/11/1987           1987         35.000            6.986            3.500             -0.215              -0.020          2.014          1.358           5.188           2.161        866.160        571.010         51.669         69.097        432.412        195.010       -250.566        -98.811             1.000             8.662          153.1          141.0            205.6            157.0       3446.911       2585.880         39.000         2809.1         5644.3          18.81              ?        134.000         42.000                  0.000                  14.000           20.7        773.610           30.2        734.630            26.2        803.072          3.539          8.216          7.518          0.689          0.036          0.000          5.026          1.433          1.060          0.478          0.019          0.000         21.050          5.453          3.071          0.435          0.009          0.000            0.000
     11/11/1988           1988         35.000            4.698            0.823             -0.219              -0.024          1.184          0.846           3.733           0.000        591.840        383.530         50.680         69.239        240.064          0.000       -290.508       -144.779             1.000             5.918          136.1          122.5            181.3            143.0       3582.810       2883.690         60.000         2537.6         5455.8          17.21              ?        147.000         43.000                  0.000                  18.000           22.2        731.170           40.4        730.663            20.7        694.510          6.725          7.137          6.318          0.700          0.036          0.000          3.428          1.546          0.414          0.596          0.017          0.000         23.483         10.237          6.230          0.245          0.005          0.000            0.000
     11/11/1989           1989         35.000            5.036            0.753             -0.202              -0.022          1.039          0.408           4.200           0.366        638.310        305.830         49.100         66.587        305.321         20.794       -293.171       -141.286             1.000             6.383          109.7          102.0            159.1            120.0       3103.650       2436.931         24.000         3046.8         5891.8          20.27              ?        143.000         46.000                  0.000                  18.000           16.2        751.452           23.1        693.080            14.4        709.016          2.789          5.544          6.425          0.652          0.034          0.000          2.980          1.128          0.372          0.405          0.017          0.000         13.524          5.101          3.960          0.234          0.005          0.000            0.000
