ApsimVersion = 7.8
factors = cultivar=Soy_long;date=1-may;initNCobs=SoilCobsNew40;Residue_SOM=SOMsoy;WTDepth=600
Title = Cobs-Soy;cultivar=Soy_long;date=1-may;initNCobs=SoilCobsNew40;Residue_SOM=SOMsoy;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            6.496            1.298             -0.838              -0.118          2.513          1.416           4.821           0.000        599.700        470.150         50.511         66.108        115.504         20.811       -275.826       -146.973             1.000             5.997          206.8          196.5            222.4            199.7       3119.040       2819.610         29.000         4054.2         7784.2          27.51              ?        174.000         61.000                  2.000                  11.000           41.6        729.745           44.1        747.842            45.3        744.732         19.389          9.130          8.979          3.056          0.180          0.000          9.733          2.373          0.495          1.728          0.071          0.000         30.955          7.878          4.404          0.410          0.025          0.000            0.000
     11/11/1982           1982         35.000           17.288            3.756             -0.839              -0.128          2.828          1.441          15.299           2.442        852.170        550.960         46.688         66.110        333.705         74.774       -281.629       -153.721             1.000             8.522          178.5          173.4            192.7            177.9       2883.870       2774.790         15.000         4207.5         7993.2          29.02              ?        172.000         65.000                  0.000                  12.000           26.3        731.414           40.5        722.506            20.7        724.155          5.831          5.564         10.887          3.264          0.192          0.000          4.344          0.703          0.265          1.518          0.083          0.000         26.130          8.007          4.795          0.981          0.025          0.000            0.000
     11/11/1983           1983         35.000           32.810            9.829             -0.835              -0.122          4.416          1.954          29.230           7.997       1205.960        660.890         50.282         69.912        619.523        270.152       -276.429       -132.526             1.000            12.060          141.4          130.0            165.9            135.9       3293.730       3056.580         64.000         3077.5         6010.4          20.59              ?        153.000         65.000                  0.000                   7.000           22.4        741.421           40.9        679.451            21.4        788.520          4.534          3.922          9.943          3.242          0.192          0.000          4.778          1.565          0.517          1.817          0.081          0.000         23.044         12.158          3.877          0.692          0.032          0.000            0.000
     11/11/1984           1984         35.000           22.189            7.175             -0.848              -0.132          2.760          1.293          20.278           6.015        971.040        508.750         47.181         67.489        412.954        134.031       -313.996       -167.797             1.000             9.710          119.2          113.6            136.3            118.5       3015.540       2924.640         33.000         3728.8         7122.3          23.93              ?        166.000         61.000                  0.000                  11.000           25.4        783.824           27.2        632.975            23.1        720.995          4.951          6.335         10.653          3.240          0.191          0.000          5.595          1.246          0.386          1.948          0.079          0.000         17.830          5.722          2.198          0.392          0.022          0.000            0.000
     11/11/1985           1985         35.000            9.844            1.199             -0.839              -0.135          2.021          1.334           8.663           0.000        652.530        479.810         49.175         64.758        184.647          0.000       -323.022       -204.822             1.000             6.525          153.2          144.8            163.7            147.8       3120.119       2837.430         31.000         3967.8         7768.0          26.80              ?        187.000         61.000                  0.000                   8.000           36.5        731.016           46.2        745.379            26.0        716.070         13.400          8.314         10.684          3.117          0.184          0.000          5.516          2.257          0.503          0.596          0.064          0.000         19.501         15.097         10.960          0.406          0.014          0.000            0.000
     11/11/1986           1986         35.000           22.617            5.710             -0.836              -0.115          4.852          2.398          18.600           3.427       1091.450        684.520         48.344         69.036        488.163        259.653       -255.507       -117.040             1.000            10.914          198.9          181.8            220.1            184.9       3262.950       2859.840         28.000         4283.4         8340.3          29.91              ?        151.000         58.000                  1.000                   8.000           33.1        763.752           35.6        766.154            27.7        710.247         10.026          8.135         11.024          3.249          0.193          0.000          5.375          0.929          0.393          1.904          0.089          0.000         17.070          9.768          6.417          0.976          0.039          0.000            0.000
     11/11/1987           1987         35.000           12.150            4.374             -0.835              -0.113          4.005          2.928           8.980           1.559        866.160        657.620         51.669         70.302        276.429        121.376       -267.245       -122.430             1.000             8.662          207.9          187.6            230.3            192.5       3446.911       2984.400         46.000         3907.8         7475.5          26.35              ?        148.000         52.000                  0.000                  14.000           37.7        730.258           34.5        743.651            59.4        723.530         14.281          9.188          9.938          3.111          0.184          0.000          9.608          6.941          3.491          1.723          0.078          0.000         21.489          7.022          4.038          1.170          0.035          0.000            0.000
     11/11/1988           1988         35.000           10.799            0.217             -0.847              -0.121          1.510          0.338          10.136           0.000        591.840        354.070         50.680         72.936        187.699          0.000       -328.746       -153.984             1.000             5.918          149.2          122.9            172.9            126.9       3582.810       3211.020         67.000         3147.3         6259.7          21.19              ?        141.000         51.000                  0.000                  18.000           33.1        727.118           33.7        647.708            31.8        697.657         11.612          7.389         10.235          3.091          0.177          0.000          7.861          3.291          0.717          0.653          0.067          0.000         21.217          5.562          4.519          0.377          0.024          0.000            0.000
     11/11/1989           1989         35.000           11.607            2.243             -0.829              -0.126          1.969          1.154          10.467           1.215        638.310        405.900         49.100         65.755        219.258         31.942       -322.465       -182.856             1.000             6.383          138.7          129.1            153.6            132.9       3103.650       2805.481         26.000         4197.2         7919.0          28.00              ?        173.000         62.000                  1.000                  18.000           34.8        756.617           29.5        644.233            29.5        730.460         12.720          8.177         10.272          3.047          0.177          0.000          4.230          1.577          0.411          1.063          0.067          0.000         18.709          6.770          3.403          0.396          0.017          0.000            0.000
     11/11/1990           1990         35.000           22.471           13.132             -0.828              -0.104          4.052          2.871          19.247          10.364        998.533        709.448         49.689         69.663        410.656        213.998       -250.051       -103.408             1.000             9.985          210.5          192.9            231.6            197.0       3276.134       2914.730         41.000         3745.8         7067.8          24.98              ?        149.000         63.000                  1.000                  14.000           31.6        745.228           40.7        710.565            33.4        744.875          9.026          7.428         11.308          3.172          0.187          0.000          6.188          2.063          3.535          1.859          0.083          0.000         26.981          7.002          4.479          1.132          0.044          0.000            0.000
     11/11/1991           1991         35.000           21.779            3.413             -0.844              -0.123          2.789          1.258          19.834           2.278        821.349        259.511         50.164         73.214        396.051         45.738       -317.634       -133.361             1.000             8.213          134.4          111.3            159.3            114.3       3619.281       3073.597         55.000         3578.8         6897.7          24.17              ?        133.000         47.000                  0.000                  20.000           26.0        758.439           15.0        585.166            47.9        756.872          4.703          4.829         12.676          3.226          0.191          0.000          9.577          2.059          0.567          1.975          0.089          0.000          8.543          3.805          1.847          0.401          0.033          0.000            0.000
     11/11/1992           1992         35.000           16.492            1.258             -0.822              -0.113          2.304          0.943          15.010           0.428        879.812        500.074         49.338         62.866        475.912        191.543       -250.080       -129.717             1.000             8.798          177.3          173.2            190.4            176.5       2533.040       2391.525         11.000         4221.8         7889.0          30.34              ?        180.000         64.000                  0.000                  14.000           24.9        741.285           31.5        738.600            19.1        768.769          4.465          5.410         11.112          3.138          0.186          0.000          2.686          0.929          0.438          1.246          0.073          0.000         22.089          5.389          3.219          0.462          0.031          0.000            0.000
     11/11/1993           1993         35.000           27.864           11.947             -0.813              -0.113          3.492          2.770          25.185           9.291       1370.990       1065.587         46.812         64.871        729.499        410.564       -242.988       -124.800             1.000            13.710          188.8          186.4            197.7            191.3       2849.719       2783.387         31.000         3749.2         7194.6          26.10              ?        183.000         66.000                  0.000                  17.000           22.8        752.569           36.5        743.688            21.4        788.988          5.458          4.137          9.283          3.201          0.189          0.000          3.315          0.675          1.841          1.817          0.084          0.000         23.510          7.777          4.209          0.865          0.034          0.000            0.000
     11/11/1994           1994         35.000            9.767            2.538             -0.844              -0.125          2.669          1.898           7.942           0.765        681.161        524.803         48.850         66.442        175.186         23.809       -291.453       -162.141             1.000             6.812          178.9          166.3            189.7            170.3       3004.924       2851.305         32.000         4660.3         8916.1          31.91              ?        174.000         59.000                  0.000                   7.000           36.3        745.754           41.5        747.540            35.0        745.075         14.071          8.444         10.139          3.143          0.183          0.000          5.455          1.088          0.335          1.619          0.076          0.000         19.286         14.488          6.378          0.643          0.022          0.000            0.000
