ApsimVersion = 7.8
factors = cultivar=Soy_short;date=1-jun;initNAmes=SoilAmesCorn10;Residue_SOM=SOMcorn;WTDepth=1800
Title = Ames-Soy;cultivar=Soy_short;date=1-jun;initNAmes=SoilAmesCorn10;Residue_SOM=SOMcorn;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            2.875            1.002              0.669              -0.076          2.206          1.079           0.000           0.000        599.700        445.510         50.511         66.801          0.000          0.000        -64.181        -49.877             1.000             4.678           90.6           94.5            140.3            114.8       3119.040       2512.530         29.000         2851.4         5846.0          19.54              ?        146.000         43.000                  0.000                  11.000           17.0        619.856           25.0        642.401             8.9        621.444          4.206          4.332          4.005          2.204          0.897          0.346          1.927          0.674          0.175          0.082          0.050          0.168         18.142          4.258          1.589          0.633          0.167          0.053            0.000
     11/11/1982           1982         35.000           10.020            1.849              8.217               1.071          1.803          0.778           0.000           0.000        852.170        437.900         46.688         64.621          0.000          0.000        166.002         -4.378             1.000             6.647           75.7           79.8            120.6            100.9       2883.870       2380.590         14.000         3013.6         5501.0          19.45              ?        157.000         49.000                  0.000                  12.000           14.7        717.168           20.6        651.809             9.1        708.419          1.223          2.015          3.083          3.047          2.577          1.280          2.777          0.541          0.147          0.104          0.397          1.067         11.981          5.352          1.763          0.612          0.240          0.303            0.000
     11/11/1983           1983         35.000           17.636            3.006             13.380               1.477          4.256          1.529           0.000           0.000       1205.960        547.350         50.282         72.882          0.000          0.000        367.479         57.708             1.000             9.406           67.1           72.0            121.6             98.7       3293.730       2902.500         65.000         1610.4         4498.5          12.18              ?        127.000         44.000                  0.000                   7.000           12.4        705.648           35.8        656.510            11.8        704.573          1.263          1.666          2.136          2.205          2.118          1.326          2.661          0.515          0.189          0.468          1.750          1.153         17.334          9.932          4.796          1.348          0.598          0.743            0.000
     11/11/1984           1984         35.000           11.572            2.814              9.504               1.814          2.068          0.999           0.000           0.000        971.040        454.130         47.181         66.859          0.000          0.000        216.972         19.727             1.000             7.574           51.8           57.3             96.9             82.6       3015.540       2664.090         33.000         2374.4         5430.0          16.29              ?        153.000         43.000                  0.000                  11.000           13.6        727.700           25.9        603.948            10.0        660.631          0.900          1.949          2.871          2.772          2.383          1.254          3.214          0.438          0.139          0.107          0.313          1.118         11.421          7.804          4.688          0.828          0.422          0.337            0.000
     11/11/1985           1985         35.000            5.289            0.755              3.454              -0.418          1.835          1.172           0.000           0.000        652.530        448.560         49.175         64.437          0.000          0.000         -7.746        -88.303             1.000             5.090           69.6           70.1            113.6             89.1       3120.119       2379.600         31.000         2715.9         5442.4          18.47              ?        158.000         48.000                  0.000                   8.000           18.8        615.932           22.2        667.832            13.0        578.155          4.615          4.208          3.706          2.465          1.960          0.683          2.557          0.746          0.221          0.114          0.087          0.367          9.797          5.676          4.377          1.629          0.411          0.120            0.000
     11/11/1986           1986         35.000           13.599            5.968              9.504               2.935          4.095          3.033           0.000           0.000       1091.450        696.220         48.344         66.027          0.000          0.000        279.901        110.690             1.000             8.513           98.0          101.7            142.7            118.2       3262.950       2619.090         28.000         3189.3         5916.1          20.91              ?        158.000         43.000                  0.000                   8.000           15.3        704.180           27.5        718.719            10.6        712.535          1.419          2.167          3.202          3.194          2.571          1.189          2.769          0.457          0.153          0.113          0.619          1.100          9.650          7.071          5.866          2.914          1.087          0.455            0.000
     11/11/1987           1987         35.000            5.915            1.598              3.217               0.129          2.698          1.468           0.000           0.000        866.160        571.010         51.669         69.097          0.000          0.000        112.715         44.158             1.000             6.756           95.4           96.9            146.7            114.9       3446.911       2585.880         39.000         2892.2         5826.4          19.41              ?        134.000         42.000                  0.000                  14.000           17.5        671.942           19.5        659.867            11.3        698.666          2.546          4.786          4.312          2.604          1.758          0.561          5.217          0.708          0.203          0.131          0.380          0.429         14.545          2.635          1.181          0.519          0.179          0.099            0.000
     11/11/1988           1988         35.000            4.908            0.332              3.470              -0.531          1.438          0.863           0.000           0.000        591.840        383.530         50.680         69.239          0.000          0.000        -14.987        -84.731             1.000             4.616           80.7           78.2            124.5             99.4       3582.810       2883.690         60.000         2057.6         4475.6          13.98              ?        147.000         43.000                  0.000                  18.000           19.6        618.056           28.9        616.249            13.4        574.260          5.157          4.297          3.723          2.366          1.865          0.620          3.233          0.769          0.259          0.143          0.142          0.363         18.582          5.833          2.795          1.026          0.313          0.127            0.000
     11/11/1989           1989         35.000            5.078            0.184              3.813              -0.226          1.265          0.409           0.000           0.000        638.310        305.830         49.100         66.587          0.000          0.000         -1.352        -66.208             1.000             4.979           59.2           62.1            107.5             81.9       3103.650       2436.931         24.000         2970.2         5733.0          19.70              ?        143.000         46.000                  0.000                  18.000           16.3        675.387           16.4        559.513            11.9        611.387          2.197          3.469          4.021          2.835          2.030          0.750          3.306          0.684          0.198          0.104          0.095          0.452         11.583          2.474          1.269          0.560          0.209          0.089            0.000
