ApsimVersion = 7.8
factors = cultivar=Soy_normal;date=15-apr;initNCobs=SoilCobsNew40;Residue_SOM=SOMcorn;WTDepth=1800
Title = Cobs-Soy;cultivar=Soy_normal;date=15-apr;initNCobs=SoilCobsNew40;Residue_SOM=SOMcorn;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            2.729            1.835              0.308              -0.122          2.420          1.958           0.000           0.000        599.700        458.980         50.511         66.633          0.000          0.000        -16.228        -24.167             1.000             5.997          141.8          136.5            199.6            168.6       3119.040       2871.630         30.000         2467.8         4588.8          16.20              ?        172.000         71.000                  3.000                  11.000           42.4        705.864           63.2        705.169            60.1        713.784          4.874         11.808         16.789          7.558          0.938          0.000         13.697         13.876         12.142          4.745          0.748          0.000         33.111         13.646         11.966          3.236          0.676          0.000            0.000
     11/11/1982           1982         35.000           10.951            5.252              5.641               1.988          1.280          0.475           4.029           2.789        852.170        575.350         46.688         65.767         54.800         39.102        107.408         32.126             1.000             8.522          114.7          111.7            169.0            149.5       2883.870       2775.510         15.000         4175.9         7716.4          27.43              ?        175.000         77.000                  2.000                  12.000           34.2        753.480           33.9        642.396            12.0        695.609          2.032          4.520         15.699         10.104          1.888          0.000          2.392          0.689          0.347          3.827          1.848          0.000         17.522          6.361          4.190          3.790          1.124          0.000            0.000
     11/11/1983           1983         35.000           22.084           10.270              7.611               2.855          3.042          1.112          11.431           6.302       1205.960        678.670         50.282         67.929        226.393        150.354        160.486         58.175             1.000            12.060           96.9           89.5            155.9            127.1       3293.730       3079.530         64.000         2534.3         5767.5          17.79              ?        167.000         78.000                  6.000                   7.000           27.9        785.656           41.4        612.365            22.9        783.343          1.246          2.603         12.270         10.051          2.005          0.000          1.396          1.246          0.440          5.869          1.967          0.000         18.527         12.358          4.475          4.012          1.268          0.000            0.000
     11/11/1984           1984         35.000           16.205           10.182              6.294               2.593          1.203          0.365           8.707           7.224        971.040        612.890         47.181         66.065        144.142        124.846        126.578         48.998             1.000             9.710           64.2           65.7            123.6            105.5       3015.540       2899.080         33.000         3493.2         6813.0          20.52              ?        176.000         74.000                  0.000                  11.000           32.9        774.720           17.2        561.016            16.1        731.232          1.745          4.580         15.021          9.586          1.786          0.000          2.848          1.141          0.346          3.943          1.857          0.000          7.081          4.023          0.904          3.640          1.090          0.000            0.000
     11/11/1985           1985         35.000            4.013           -0.009              2.343              -0.071          1.670          0.063           0.000           0.000        652.530        324.100         49.175         68.528          0.000          0.000         20.485        -20.783             1.000             6.525           72.9           69.0            134.8            106.0       3120.119       2945.880         33.000         2344.4         5881.5          15.31              ?        160.000         64.000                  0.000                   8.000           37.5        725.568           31.0        538.006            11.8        654.327          2.848          6.593         16.642          9.379          1.671          0.000          1.598          1.723          0.530          3.079          1.315          0.000         19.279          5.822          1.313          2.891          0.818          0.000            0.000
     11/11/1986           1986         35.000           14.931            6.097              5.682               2.111          2.770          0.936           6.479           3.050       1091.450        732.530         48.344         67.692        107.326         85.955        149.092         43.009             1.000            10.914          136.7          129.7            204.6            163.8       3262.950       2857.320         27.000         3907.3         7396.4          25.86              ?        161.000         68.000                  3.000                   8.000           36.2        758.609           33.5        759.742            17.2        710.554          2.820          5.883         16.522          9.083          1.617          0.000          2.953          0.637          0.295          3.474          1.730          0.000         12.344         10.016          5.223          3.352          1.176          0.000            0.000
     11/11/1987           1987         35.000            4.211            1.381              2.299               0.304          1.912          1.077           0.000           0.000        866.160        628.920         51.669         70.315          0.000          0.000         47.834         -6.330             1.000             8.662          131.5          112.3            196.9            148.2       3446.911       2979.630         48.000         3457.3         7488.5          24.54              ?        147.000         57.000                  0.000                  14.000           40.2        758.555           41.3        736.564            18.6        703.013          4.131          8.606         17.484          8.334          1.333          0.000          1.813          1.424          0.434          2.962          1.234          0.000         15.645          8.208         11.429          4.094          0.912          0.000            0.000
     11/11/1988           1988         35.000            3.511           -0.370              2.555              -0.466          0.956          0.096           0.000           0.000        591.840        359.150         50.680         70.424          0.000          0.000         20.045        -31.442             1.000             5.918           86.9           70.3            148.9            102.8       3582.810       3172.050         65.000         1908.7         4576.0          11.06              ?        154.000         64.000                  4.000                  18.000           38.0        702.411           24.0        597.557            16.5        648.353          3.453          7.163         16.308          8.976          1.680          0.000          1.281          2.243          0.589          3.096          1.265          0.000         11.939          4.095          3.176          2.943          0.800          0.000            0.000
     11/11/1989           1989         35.000            4.403            0.903              2.752               0.077          1.652          0.826           0.000           0.000        638.310        447.300         49.100         65.857          0.000          0.000         39.614        -16.492             1.000             6.383          121.7          114.6            173.2            152.9       3103.650       2914.740         28.000         2296.8         4591.2          15.41              ?        181.000         70.000                  3.000                  18.000           37.4        703.354           46.6        612.838            50.5        700.818          4.171          6.442         16.027          8.883          1.601          0.000         11.439          9.471          9.031          5.609          1.374          0.000         22.817         10.677          8.009          3.637          0.829          0.000            0.000
