ApsimVersion = 7.8
factors = cultivar=Soy_normal;date=1-jun;initNAmes=SoilAmesCorn10;Residue_SOM=SOMcorn;WTDepth=1800
Title = Ames-Soy;cultivar=Soy_normal;date=1-jun;initNAmes=SoilAmesCorn10;Residue_SOM=SOMcorn;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            2.421            0.710              0.653              -0.077          1.768          0.787           0.000           0.000        599.700        445.510         50.511         66.801          0.000          0.000        -70.371        -53.321             1.000             4.678           91.3           94.7            140.6            115.1       3119.040       2512.530         29.000         3389.6         6385.6          23.03              ?        146.000         43.000                  0.000                  11.000           17.0        619.856           20.7        627.425             8.9        621.444          4.206          4.332          4.005          2.204          0.897          0.346          1.927          0.674          0.175          0.082          0.050          0.168         15.499          3.090          1.297          0.513          0.149          0.046            0.000
     11/11/1982           1982         35.000            9.885            1.733              8.209               1.069          1.676          0.664           0.000           0.000        852.170        437.900         46.688         64.621          0.000          0.000        164.260         -5.550             1.000             6.647           77.0           80.8            120.7            101.1       2883.870       2380.590         14.000         3107.6         5824.9          21.50              ?        157.000         49.000                  0.000                  12.000           14.7        717.168           20.8        644.421             9.1        708.420          1.223          2.015          3.083          3.047          2.577          1.280          2.777          0.541          0.147          0.104          0.397          1.067         12.496          5.179          1.669          0.596          0.246          0.290            0.000
     11/11/1983           1983         35.000           15.514            4.291             11.955               2.080          3.560          2.211           0.000           0.000       1205.960        671.570         50.282         69.381          0.000          0.000        343.431         55.549             1.000             9.406           74.9           79.6            122.1            106.4       3293.730       2959.470         65.000         2172.8         4829.7          15.15              ?        150.000         44.000                  0.000                   7.000           12.4        705.648           31.5        713.737            11.8        704.573          1.263          1.666          2.136          2.205          2.118          1.326          2.661          0.515          0.189          0.468          1.750          1.153          8.442          8.561          8.123          3.798          1.002          0.677            0.000
     11/11/1984           1984         35.000           11.127            2.552              9.460               1.846          1.667          0.706           0.000           0.000        971.040        454.130         47.181         66.859          0.000          0.000        217.196         20.544             1.000             7.574           51.2           56.5             95.5             81.2       3015.540       2664.090         33.000         3122.6         5756.4          20.60              ?        153.000         43.000                  0.000                  11.000           13.6        727.700           18.1        584.598            10.0        660.633          0.900          1.950          2.873          2.773          2.382          1.253          3.214          0.438          0.139          0.107          0.313          1.118          8.934          5.140          2.585          0.504          0.278          0.244            0.000
     11/11/1985           1985         35.000            4.962            0.453              3.399              -0.468          1.563          0.921           0.000           0.000        652.530        448.560         49.175         64.437          0.000          0.000        -10.170        -90.357             1.000             5.090           69.7           70.1            113.6             89.1       3120.119       2379.600         31.000         3087.3         5598.3          20.97              ?        158.000         48.000                  0.000                   8.000           18.8        615.932           18.6        661.743            13.0        578.156          4.615          4.209          3.706          2.465          1.959          0.683          2.556          0.745          0.221          0.114          0.087          0.367          8.862          4.545          3.318          1.261          0.336          0.102            0.000
     11/11/1986           1986         35.000           13.026            5.444              9.146               2.620          3.880          2.825           0.000           0.000       1091.450        696.220         48.344         66.027          0.000          0.000        270.574        101.578             1.000             8.513           98.4          102.0            143.0            118.5       3262.950       2619.090         28.000         3425.8         6307.1          23.12              ?        158.000         43.000                  0.000                   8.000           15.3        704.180           26.0        717.368            10.6        712.535          1.419          2.167          3.202          3.194          2.571          1.189          2.769          0.457          0.153          0.113          0.619          1.100          9.483          6.785          5.433          2.544          0.898          0.397            0.000
     11/11/1987           1987         35.000            5.213            1.207              3.113               0.078          2.099          1.128           0.000           0.000        866.160        571.010         51.669         69.097          0.000          0.000        101.625         38.906             1.000             6.756           97.1           97.7            147.6            115.7       3446.911       2585.880         39.000         3347.1         6295.0          22.49              ?        134.000         42.000                  0.000                  14.000           17.5        671.942           15.7        648.333            11.3        698.666          2.546          4.786          4.312          2.604          1.758          0.561          5.217          0.708          0.203          0.131          0.380          0.429         11.927          1.912          0.909          0.418          0.158          0.087            0.000
     11/11/1988           1988         35.000            4.583            0.016              3.456              -0.536          1.127          0.552           0.000           0.000        591.840        383.530         50.680         69.239          0.000          0.000        -20.120        -87.807             1.000             4.616           81.2           78.6            124.7             99.7       3582.810       2883.690         60.000         2556.9         4827.3          17.03              ?        147.000         43.000                  0.000                  18.000           19.6        618.056           25.5        605.054            13.4        574.260          5.157          4.297          3.723          2.366          1.865          0.620          3.233          0.769          0.259          0.143          0.142          0.363         16.702          5.019          2.271          0.829          0.277          0.104            0.000
     11/11/1989           1989         35.000            5.054            0.174              3.821              -0.225          1.233          0.399           0.000           0.000        638.310        305.830         49.100         66.587          0.000          0.000         -2.047        -66.697             1.000             4.979           60.0           61.4            106.8             81.2       3103.650       2436.931         24.000         3334.0         6033.8          22.86              ?        143.000         46.000                  0.000                  18.000           16.3        675.386           14.3        552.105            11.9        611.385          2.197          3.467          4.020          2.836          2.033          0.750          3.307          0.685          0.198          0.104          0.095          0.453          9.927          2.231          1.082          0.506          0.185          0.081            0.000
