ApsimVersion = 7.8
factors = cultivar=Soy_short;date=15-apr;initNAmes=SoilAmesCorn10;Residue_SOM=SOMcorn;WTDepth=600
Title = Ames-Soy;cultivar=Soy_short;date=15-apr;initNAmes=SoilAmesCorn10;Residue_SOM=SOMcorn;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            8.436            3.227              0.071              -0.245          8.365          3.473           0.000           0.000        599.700        451.870         50.511         66.946          0.000          0.000       -105.458       -109.602             1.000             4.678           69.2           73.4            127.2            107.7       3119.040       2815.470         28.000         1904.5         4388.7          13.38              ?        166.000         71.000                  3.000                  11.000            8.6        749.721           21.8        749.103            13.1        723.762          1.719          2.612          2.032          1.090          0.412          0.265          3.866          0.390          0.108          0.246          0.299          0.092         15.912          4.678          0.608          0.030          0.169          0.051            0.000
     11/11/1982           1982         35.000            9.220            2.850              2.322               0.231          6.899          2.619           0.000           0.000        852.170        562.390         46.688         65.802          0.000          0.000         64.712        -39.240             1.000             6.647           51.5           58.8            106.9             96.7       2883.870       2750.040         15.000         2416.1         5718.9          16.94              ?        173.000         77.000                  2.000                  12.000            7.7        770.863           25.0        732.077             5.0        724.795          0.770          1.358          1.973          1.643          1.108          0.467          1.016          0.152          0.010          0.920          0.859          0.379         16.229          5.061          1.547          0.880          0.608          0.163            0.000
     11/11/1983           1983         35.000           12.976            2.454              2.548              -0.017         10.428          2.471           0.000           0.000       1205.960        633.210         50.282         68.502          0.000          0.000         95.176        -56.249             1.000             9.406           54.2           57.0            114.2             94.0       3293.730       2951.730         64.000         1463.9         4293.1          11.36              ?        156.000         78.000                  6.000                   7.000            7.4        781.204           28.6        731.174             4.3        779.270          0.591          1.197          1.775          1.560          1.127          0.494          2.143          0.379          0.418          1.172          0.838          0.386         16.404          7.293          2.698          0.895          0.655          0.156            0.000
     11/11/1984           1984         35.000            6.746            0.829              1.754              -0.241          4.992          1.069           0.000           0.000        971.040        557.270         47.181         67.139          0.000          0.000         13.457        -78.771             1.000             7.574           37.7           44.5             96.9             82.2       3015.540       2836.710         33.000         2287.6         5811.5          16.63              ?        163.000         74.000                  0.000                  11.000            7.4        783.898           20.1        679.125             5.5        750.839          0.704          1.367          1.833          1.547          1.043          0.436          1.687          0.270          0.228          0.794          0.815          0.358         12.289          4.169          1.498          0.667          0.449          0.112            0.000
     11/11/1985           1985         35.000            8.101            0.290              1.021              -0.565          7.080          0.854           0.000           0.000        652.530        315.970         49.175         68.534          0.000          0.000       -189.722       -272.138             1.000             5.090           50.1           54.4            108.4             91.3       3120.119       2891.340         31.000         3665.1         8150.2          25.77              ?        157.000         64.000                  0.000                   8.000            8.3        750.338           26.5        672.410             2.1        693.229          1.198          1.706          2.028          1.490          0.875          0.356          2.684          0.514          0.120          0.055          0.099          0.114         19.450          3.963          1.465          0.383          0.086          0.019            0.000
     11/11/1986           1986         35.000           12.566            4.281              2.427               0.646         10.139          3.636           0.000           0.000       1091.450        732.530         48.344         67.692          0.000          0.000        157.980         38.969             1.000             8.513           54.0           58.0            113.1             93.8       3262.950       2857.320         27.000         1350.4         3466.3           9.75              ?        161.000         68.000                  3.000                   8.000            8.4        771.789           23.2        783.900             5.6        740.709          1.453          1.648          1.870          1.498          0.931          0.388          1.462          0.108          0.387          0.964          0.815          0.373         13.621          6.838          1.379          0.628          0.573          0.248            0.000
     11/11/1987           1987         35.000           10.261            3.027              0.806              -0.254          9.455          3.281           0.000           0.000        866.160        628.920         51.669         70.365          0.000          0.000        -39.129        -81.205             1.000             6.756           67.4           66.9            130.7            103.3       3446.911       2966.580         48.000         2963.8         7039.9          21.80              ?        146.000         57.000                  0.000                  14.000            8.1        783.018           21.8        765.407             4.6        737.024          1.321          2.127          1.878          1.310          0.726          0.304          1.361          0.366          0.109          0.268          0.500          0.156         13.816          4.651          2.058          0.470          0.219          0.081            0.000
     11/11/1988           1988         35.000            6.098            0.215              1.081              -0.547          5.017          0.762           0.000           0.000        591.840        357.630         50.680         70.509          0.000          0.000       -251.024       -278.275             1.000             4.616           52.3           47.0            108.9             81.3       3582.810       3123.540         65.000         2768.1         7219.3          21.38              ?        151.000         64.000                  4.000                  18.000            9.1        740.606           19.4        676.545             3.0        694.090          1.644          2.186          1.936          1.446          0.902          0.356          2.358          0.697          0.180          0.061          0.030          0.094         12.001          3.382          2.320          0.655          0.116          0.014            0.000
     11/11/1989           1989         35.000            7.358            1.983              1.095              -0.467          6.263          2.449           0.000           0.000        638.310        432.820         49.100         66.945          0.000          0.000        -92.431       -137.775             1.000             4.979           68.1           65.4            120.8            103.5       3103.650       2816.010         28.000         1797.9         4420.6          12.93              ?        165.000         70.000                  3.000                  18.000            8.0        738.269           27.5        704.066            10.6        709.226          1.423          1.662          1.725          1.363          0.882          0.358          2.480          0.629          0.173          0.438          0.572          0.192         17.927          5.894          2.543          0.546          0.185          0.057            0.000
     11/11/1990           1990         35.000           12.619            7.430              1.387               0.732         11.233          6.698           0.000           0.000        998.533        729.006         49.689         68.803          0.000          0.000         24.761         50.070             1.000             7.789           72.6           50.6            119.2             88.4       3276.134       2871.588         40.000          238.0          669.6           1.80              ?        151.000         74.000                  4.000                  14.000            7.5        754.516           45.0        697.297             9.1        758.316          0.901          1.755          2.060          1.322          0.669          0.293          5.045          1.829          1.590          1.109          0.703          0.294         32.291          6.234          3.323          0.974          0.562          0.222            0.000
     11/11/1991           1991         35.000            7.374            0.833              1.540              -0.136          5.835          0.969           0.000           0.000        821.349        328.853         50.164         70.732          0.000          0.000        -53.512        -74.059             1.000             6.407           64.5           53.2            120.8             87.3       3619.281       2993.147         52.000         2410.8         5953.9          17.74              ?        144.000         60.000                  0.000                  20.000            8.2        781.039           24.3        646.305             5.9        774.148          1.107          1.449          2.002          1.634          1.050          0.433          2.113          0.418          0.622          1.523          0.865          0.375         16.699          3.745          1.473          0.760          0.612          0.125            0.000
     11/11/1992           1992         35.000            6.612            1.790              1.851              -0.366          4.761          2.156           0.000           0.000        879.812        557.478         49.338         61.901          0.000          0.000        106.135        -17.209             1.000             6.863           48.4           51.0             93.9             87.7       2533.040       2423.801         12.000         2736.6         4960.2          18.19              ?        190.000         76.000                  2.000                  14.000            6.8        777.645           12.4        739.294             2.7        665.934          0.898          1.119          1.542          1.424          1.050          0.460          0.350          0.016          0.001          0.009          0.306          0.216          9.857          1.872          0.113          0.013          0.071          0.120            0.000
     11/11/1993           1993         35.000           12.493            6.509              3.623               1.296          8.870          5.212           0.000           0.000       1370.990       1086.513         46.812         65.801          0.000          0.000        247.730        123.682             1.000            10.694           39.1           40.7             86.1             80.2       2849.719       2799.388         31.000          815.6         2208.6           6.02              ?        177.000         79.000                  2.000                  17.000            7.8        783.115           21.6        749.078             4.5        777.029          1.463          1.056          1.555          1.476          1.113          0.493          0.952          0.235          0.689          0.890          0.854          0.478         14.338          4.076          0.877          0.646          0.603          0.365            0.000
     11/11/1994           1994         35.000           10.243            3.132              0.712              -0.309          9.530          3.441           0.000           0.000        681.161        482.246         48.850         66.292          0.000          0.000        -57.266       -110.817             1.000             5.313           68.4           69.2            121.9            107.0       3004.924       2793.624         33.000         2072.1         4641.3          14.30              ?        169.000         69.000                  1.000                   7.000            8.7        751.617           27.3        746.502            11.6        760.370          1.258          2.210          2.315          1.349          0.726          0.299          2.200          0.256          0.179          0.893          0.500          0.160         16.522          7.846          1.879          0.327          0.268          0.058            0.000
     11/11/1995           1995         35.000            8.250            2.834              1.899               0.182          6.351          2.652           0.000           0.000        751.645        507.035         48.086         64.525          0.000          0.000         10.157        -63.934             1.000             5.863           69.9           69.6            114.7            107.0       2764.728       2716.600         35.000         1987.6         5441.0          15.06              ?        181.000         86.000                  1.000                  15.000            7.6        774.090           29.2        725.794             3.4        740.331          0.751          1.521          1.944          1.540          0.982          0.403          1.555          0.252          0.204          0.940          0.726          0.284         19.305          5.777          1.901          0.943          0.518          0.109            0.000
     11/11/1996           1996         35.000            8.626            4.682              1.418               0.271          7.208          4.411           0.000           0.000        848.413        684.049         46.596         63.463          0.000          0.000         57.364        -10.042             1.000             6.618           56.6           59.5            100.3             98.3       2735.663       2698.651         20.000         2093.3         4835.4          14.72              ?        195.000         77.000                  3.000                  14.000            8.1        743.828           22.2        758.197             6.2        746.838          1.506          1.578          1.944          1.399          0.780          0.326          1.191          0.220          0.092          0.508          0.681          0.264         12.858          6.870          1.350          0.285          0.378          0.134            0.000
     11/11/1997           1997         35.000            8.645            1.292              1.648              -0.630          6.997          1.922           0.000           0.000        698.516        375.616         47.187         66.042          0.000          0.000        -19.801       -129.506             1.000             5.448           67.9           65.0            118.0            102.8       2964.064       2746.153         38.000         1929.5         4612.0          13.81              ?        170.000         77.000                  5.000                  12.000            7.1        768.920           28.2        701.893             6.9        730.436          0.786          1.123          1.498          1.435          1.088          0.485          1.538          0.489          0.150          0.239          0.666          0.258         20.647          4.755          1.290          0.451          0.238          0.082            0.000
     11/11/1998           1998         35.000            8.874            1.645              2.271               0.382          6.603          1.263           0.000           0.000        881.628        520.827         50.291         68.324          0.000          0.000         41.620        -31.357             1.000             6.877           57.8           56.8            122.8             94.1       3285.676       2824.595         30.000         2050.1         5387.8          15.32              ?        154.000         73.000                  0.000                   7.000            7.0        783.402           31.0        686.759             6.3        755.615          0.819          1.071          1.590          1.447          1.039          0.453          1.623          0.568          1.532          1.074          0.817          0.391         21.603          3.792          2.187          1.421          0.708          0.171            0.000
     11/11/1999           1999         35.000            8.434            4.747              1.452               0.716          6.983          4.030           0.000           0.000        916.920        717.298         50.120         65.276          0.000          0.000         40.310         31.896             1.000             7.152           71.3           68.6            117.0            103.7       2964.396       2795.988         32.000         2087.4         5064.4          14.97              ?        179.000         77.000                  2.000                  12.000            8.3        783.900           24.9        724.482             4.9        756.184          1.069          2.074          2.398          1.378          0.666          0.285          1.826          0.396          1.285          1.083          0.717          0.289         16.886          4.095          1.792          0.997          0.494          0.169            0.000
