ApsimVersion = 7.8
factors = cultivar=Soy_normal;date=15-may;initNCobs=SoilCobsNew40;Residue_SOM=SOMcorn;WTDepth=1200
Title = Cobs-Soy;cultivar=Soy_normal;date=15-may;initNCobs=SoilCobsNew40;Residue_SOM=SOMcorn;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            1.007           -0.072             -0.188              -0.404          1.195          0.331           0.000           0.000        599.700        463.040         50.511         66.444          0.000          0.000        -77.398        -73.812             1.000             5.997          141.6          141.6            193.2            165.0       3119.040       2740.320         29.000         3890.7         7184.8          25.88              ?        163.000         52.000                  0.000                  11.000           36.8        710.781           37.8        704.572            13.0        723.495          6.411         10.774         13.476          4.795          0.794          0.000          2.321          1.770          0.641          2.134          0.471          0.000         23.539          7.134          5.444          1.296          0.186          0.000            0.000
     11/11/1982           1982         35.000           14.280            3.829              0.841              -0.270          1.395          0.520          12.044           3.578        852.170        523.510         46.688         64.393        197.087         64.894        -21.712        -50.511             1.000             8.522          119.6          119.4            164.4            146.3       2883.870       2589.660         14.000         3908.7         7211.2          26.09              ?        174.000         59.000                  0.000                  12.000           27.8        774.645           34.9        710.388             9.9        759.547          2.265          5.469         12.979          5.836          1.086          0.000          3.209          0.763          0.291          4.554          0.910          0.000         18.115          8.934          5.428          1.951          0.288          0.000            0.000
     11/11/1983           1983         35.000           27.401            8.369              0.924              -0.226          2.806          0.866          23.671           7.729       1205.960        632.700         50.282         71.130        437.114        202.147        -22.900        -45.877             1.000            12.060           96.9           93.0            152.9            124.2       3293.730       3040.920         65.000         2612.6         5818.0          18.29              ?        144.000         55.000                  0.000                   7.000           21.9        756.582           39.0        667.678            11.5        750.926          1.674          3.318          9.741          5.749          1.083          0.000          1.596          1.532          0.499          4.125          0.869          0.000         19.591         11.302          5.044          2.052          0.333          0.000            0.000
     11/11/1984           1984         35.000           19.682            5.440              0.785              -0.435          1.522          0.540          17.375           5.336        971.040        563.870         47.181         66.870        295.575        100.753        -68.795        -92.810             1.000             9.710           81.2           81.3            129.7            115.5       3015.540       2878.470         33.000         3482.4         6540.1          21.61              ?        167.000         52.000                  0.000                  11.000           23.6        733.946           22.9        665.812            13.1        711.361          1.887          3.314         10.904          5.859          1.111          0.000          2.220          1.203          0.392          2.690          0.829          0.000          9.439          7.666          3.458          1.852          0.198          0.000            0.000
     11/11/1985           1985         35.000            5.422            0.190              0.166              -0.599          1.537          0.789           3.718           0.000        652.530        460.000         49.175         64.681         60.292          0.000       -106.232       -123.941             1.000             6.525           99.1           97.5            144.3            118.9       3120.119       2644.380         31.000         3508.2         6789.5          23.47              ?        174.000         55.000                  0.000                   8.000           33.6        716.545           34.7        716.506            12.7        661.788          3.992          8.537         14.225          5.331          0.968          0.000          1.783          2.057          0.510          2.067          0.482          0.000         13.411          9.790          9.482          1.677          0.139          0.000            0.000
     11/11/1986           1986         35.000           18.035            8.219              1.148               0.088          3.232          2.271          13.655           5.859       1091.450        739.140         48.344         65.694        279.567        146.901         22.918         -8.778             1.000            10.914          152.7          152.4            198.8            172.4       3262.950       2807.460         28.000         3833.8         7188.9          25.91              ?        174.000         53.000                  0.000                   8.000           28.2        791.334           42.8        758.300            15.6        779.271          1.959          5.234         14.307          5.653          1.073          0.000          3.572          1.069          1.551          4.862          0.920          0.000         13.725         12.107         14.150          2.240          0.507          0.000            0.000
     11/11/1987           1987         35.000            5.407            1.168              0.649              -0.141          2.127          1.097           2.631           0.213        866.160        650.760         51.669         68.907         90.767         48.301          0.024        -20.739             1.000             8.662          153.8          145.5            206.8            174.8       3446.911       2881.980         41.000         3807.0         6985.6          24.93              ?        151.000         48.000                  0.000                  14.000           37.6        717.152           35.1        724.527            25.2        718.134          7.317          8.788         14.339          5.222          0.976          0.000          3.972          0.831          0.340          2.897          0.722          0.000         22.702          6.312          4.091          1.248          0.448          0.000            0.000
     11/11/1988           1988         35.000            5.433           -0.208              0.209              -0.569          1.260          0.360           3.964           0.000        591.840        400.550         50.680         72.713         60.030          0.000       -113.543       -106.960             1.000             5.918          110.2           95.9            158.4            121.4       3582.810       3134.430         65.000         2993.3         5858.9          19.94              ?        139.000         48.000                  0.000                  18.000           33.6        710.796           30.9        695.949            18.6        656.739          4.257          8.177         14.074          5.300          0.946          0.000          2.108          1.789          0.530          1.820          0.503          0.000         15.501          7.735          4.741          1.786          0.171          0.000            0.000
     11/11/1989           1989         35.000            5.890            0.659              0.456              -0.438          1.344          0.364           4.090           0.733        638.310        397.520         49.100         66.669         67.687         12.143        -84.688        -91.300             1.000             6.383           89.5           87.2            139.4            114.6       3103.650       2715.301         26.000         3794.9         6937.5          25.01              ?        159.000         53.000                  0.000                  18.000           32.3        724.984           24.4        616.266            12.2        692.597          3.708          7.698         14.066          5.264          0.977          0.000          2.759          1.394          0.410          1.885          0.643          0.000         14.090          5.428          2.642          1.864          0.194          0.000            0.000
     11/11/1990           1990         35.000           19.376           10.784              0.609               0.250          1.630          0.647          17.138           9.887        998.533        608.432         49.689         70.649        291.905        173.517         -1.848          1.763             1.000             9.985          150.0          143.0            204.6            170.9       3276.134       2891.756         41.000         2974.6         6498.9          20.92              ?        141.000         53.000                  0.000                  14.000           28.2        787.621           49.0        690.045            14.7        760.346          1.896          5.367         15.085          5.229          0.890          0.000          2.545          0.828          0.589          4.532          0.837          0.000         27.827          8.995          6.188          4.603          0.554          0.000            0.000
     11/11/1991           1991         35.000           20.106            0.729              0.639              -0.309          1.599          0.451          17.868           0.587        821.349        239.695         50.164         73.456        285.726         11.957        -59.662        -52.303             1.000             8.213           84.0           76.5            138.6            101.4       3619.281       3040.519         55.000         3149.5         6364.2          20.47              ?        130.000         43.000                  0.000                  20.000           21.5        749.572           14.6        557.137            19.6        722.004          1.676          2.890          9.928          5.711          1.057          0.000          2.193          1.580          0.478          2.803          0.809          0.000          7.999          3.183          1.056          1.778          0.327          0.000            0.000
     11/11/1992           1992         35.000           14.019            0.420              1.115              -0.079          1.532          0.361          11.372           0.139        879.812        499.312         49.338         63.111        292.973        113.955         19.156        -15.456             1.000             8.798          115.5          110.6            163.1            143.2       2533.040       2249.294         11.000         3677.2         6801.7          26.16              ?        166.000         57.000                  0.000                  14.000           26.8        722.663           28.1        706.542             9.8        748.085          4.052          3.906         11.420          5.643          1.067          0.000          1.384          0.423          0.165          4.385          0.793          0.000         15.282          4.697          3.790          3.490          0.492          0.000            0.000
     11/11/1993           1993         35.000           24.253            9.154              1.725               0.454          2.166          1.303          20.362           7.397       1370.990        965.206         46.812         65.076        491.405        264.608         55.384         17.399             1.000            13.710          132.3          132.2            175.0            159.3       2849.719       2609.465         31.000         3225.0         6064.0          21.70              ?        169.000         59.000                  0.000                  17.000           22.2        766.708           31.9        740.789            11.0        794.638          1.400          3.409         10.372          5.751          1.100          0.000          2.337          0.733          0.626          4.738          0.959          0.000         18.268          6.487          4.159          2.161          0.703          0.000            0.000
     11/11/1994           1994         35.000            3.323            0.626              0.321              -0.456          1.959          1.082           1.042           0.000        681.161        493.965         48.850         64.811         17.763          0.000        -61.611        -82.664             1.000             6.812          129.9          131.7            174.8            157.5       3004.924       2771.593         32.000         3225.0         6064.0          21.70              ?        169.000         59.000                  0.000                   7.000           33.0        743.416           31.9        740.789            15.2        744.041          3.303          8.982         14.122          5.304          0.987          0.000          3.293          1.085          0.354          2.964          0.731          0.000         18.268          6.487          4.159          2.161          0.703          0.000            0.000
     11/11/1995           1995         35.000           13.101            0.321              0.699              -0.439          1.186          0.175          11.215           0.585        751.645        368.085         48.086         65.207        184.133          7.023        -40.843        -67.621             1.000             7.516          120.1          121.5            166.4            150.5       2764.728       2686.988         35.000         3331.8         6556.5          22.13              ?        170.000         59.000                  0.000                  15.000           22.6        762.776           31.1        662.004            12.1        716.498          0.990          2.800         11.826          5.720          1.083          0.000          2.712          0.974          0.391          4.102          0.792          0.000         17.583          6.262          5.225          1.643          0.237          0.000            0.000
