ApsimVersion = 7.8
factors = cultivar=Soy_short;date=15-apr;initNCobs=SoilCobsNew10;Residue_SOM=SOMsoy;WTDepth=1200
Title = Cobs-Soy;cultivar=Soy_short;date=15-apr;initNCobs=SoilCobsNew10;Residue_SOM=SOMsoy;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            5.861            4.510             -0.089              -0.053          5.950          4.563           0.000           0.000        599.700        451.870         50.511         66.946          0.000          0.000        -76.149        -53.629             1.000             5.997          202.0          186.7            226.6            191.7       3119.040       2815.470         28.000         1901.2         4380.1          13.40              ?        166.000         71.000                  3.000                  11.000           19.7        703.994           90.1        747.982            69.4        739.447          7.718          4.862          4.745          1.663          0.146          0.000         32.020         17.094          8.763          1.392          0.077          0.000         45.308         23.412         19.635          0.938          0.053          0.000            0.000
     11/11/1982           1982         35.000            4.856            2.296              0.128              -0.073          2.470          1.473           2.257           0.897        852.170        562.390         46.688         65.802         94.113         31.975        -49.372        -53.705             1.000             8.522          172.1          166.0            195.0            171.9       2883.870       2750.040         15.000         3164.2         7235.3          22.11              ?        173.000         77.000                  2.000                  12.000           13.3        741.831           50.0        691.902             9.6        706.250          2.831          2.808          5.343          1.673          0.281          0.000          3.913          0.747          0.334          0.692          0.201          0.000         30.575         11.595          6.045          0.649          0.076          0.000            0.000
     11/11/1983           1983         35.000           18.420            8.559              0.220              -0.007          5.483          2.431          12.717           6.135       1205.960        633.210         50.282         68.502        328.022        196.656        -29.615        -31.743             1.000            12.060          154.4          135.1            182.7            141.5       3293.730       2951.730         64.000         1987.0         5554.8          15.51              ?        156.000         78.000                  6.000                   7.000           12.8        782.162           50.7        640.801            38.1        782.717          2.228          2.790          5.650          1.685          0.281          0.000          6.056          1.642          0.489          1.810          0.231          0.000         32.331         12.004          4.064          1.150          0.113          0.000            0.000
     11/11/1984           1984         35.000            7.104            4.298              0.161              -0.028          2.179          1.167           4.764           3.160        971.040        557.270         47.181         67.139        176.582        110.457        -76.661        -59.832             1.000             9.710          105.8          100.0            134.3            106.4       3015.540       2836.710         33.000         2946.6         7174.9          21.07              ?        163.000         74.000                  0.000                  11.000           13.4        771.679           25.6        575.503            13.1        726.871          3.427          2.910          4.844          1.606          0.275          0.000          5.013          1.245          0.347          0.802          0.209          0.000         17.440          3.920          1.878          1.265          0.093          0.000            0.000
     11/11/1985           1985         35.000            2.499            0.053              0.010              -0.120          2.006          0.173           0.483           0.000        652.530        315.970         49.175         68.534         24.939          0.000       -141.850       -118.355             1.000             6.525          129.8          119.1            160.7            126.0       3120.119       2891.340         31.000         2887.0         6555.9          17.67              ?        157.000         64.000                  0.000                   8.000           15.6        714.866           34.4        589.362            13.8        675.459          5.054          3.484          4.910          1.462          0.239          0.000          4.511          1.781          0.506          0.879          0.106          0.000         24.906          5.380          1.706          0.965          0.061          0.000            0.000
     11/11/1986           1986         35.000           14.623            3.662              0.224              -0.014          5.369          2.733           9.030           0.942       1091.450        732.530         48.344         67.692        202.261        163.757         10.142        -20.570             1.000            10.914          193.0          179.0            224.3            184.5       3262.950       2857.320         27.000         2809.4         6756.3          20.31              ?        161.000         68.000                  3.000                   8.000           17.0        750.728           54.9        789.684            29.9        719.728          5.749          4.122          4.934          1.548          0.275          0.000          5.049          1.096          0.429          1.102          0.218          0.000         21.457         19.583         11.724          0.864          0.123          0.000            0.000
     11/11/1987           1987         35.000            4.766            3.755              0.064              -0.055          3.061          2.175           1.642           1.635        866.160        628.920         51.669         70.315         35.404         35.404        -64.069        -67.162             1.000             8.662          191.1          164.7            221.3            170.1       3446.911       2979.630         48.000         3103.2         7354.8          22.85              ?        147.000         57.000                  0.000                  14.000           17.8        752.365           49.9        750.758            23.2        715.229          6.556          4.402          4.804          1.400          0.215          0.000          4.301          1.636          0.526          0.589          0.126          0.000         19.991         11.027         15.990          1.565          0.098          0.000            0.000
     11/11/1988           1988         35.000            2.056            0.142              0.019              -0.128          1.128          0.270           0.909           0.000        591.840        357.630         50.680         70.509         41.847          0.000       -160.942       -118.396             1.000             5.918          134.3          107.6            164.8            112.5       3582.810       3123.540         65.000         2217.6         5833.3          15.26              ?        151.000         64.000                  4.000                  18.000           17.1        704.032           31.2        614.932            13.0        670.257          5.320          4.002          5.497          1.543          0.246          0.000          5.182          2.462          0.596          0.978          0.104          0.000         18.595          5.527          4.495          1.013          0.061          0.000            0.000
     11/11/1989           1989         35.000            3.680            2.260              0.079              -0.095          3.218          2.354           0.383           0.000        638.310        432.820         49.100         66.945         18.892          0.000        -78.067        -71.490             1.000             6.383          178.4          160.0            198.1            167.4       3103.650       2816.010         28.000         1773.3         4359.7          12.76              ?        165.000         70.000                  3.000                  18.000           15.6        713.708           76.0        670.448            60.4        713.853          5.372          3.345          4.757          1.463          0.249          0.000         28.892         15.311          7.444          1.799          0.162          0.000         37.037         24.435         12.160          1.588          0.076          0.000            0.000
