ApsimVersion = 7.8
factors = cultivar=Soy_normal;date=1-may;initNAmes=SoilAmesCorn19;Residue_SOM=SOMcorn;WTDepth=600
Title = Ames-Soy;cultivar=Soy_normal;date=1-may;initNAmes=SoilAmesCorn19;Residue_SOM=SOMcorn;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            6.642            1.697              0.042              -0.618          6.599          2.315           0.000           0.000        599.700        459.990         50.511         66.666          0.000          0.000       -148.217       -152.171             1.000             4.678           77.9           84.9            129.8            114.7       3119.040       2803.140         29.000         3727.8         6836.0          24.69              ?        168.000         61.000                  2.000                  11.000           13.5        725.738           21.0        734.946             3.5        720.167          2.584          3.405          3.501          1.915          0.774          0.481          4.067          0.416          0.121          0.226          0.549          0.174         15.868          3.744          0.841          0.049          0.063          0.066            0.000
     11/11/1982           1982         35.000           10.283            2.204              3.756              -0.342          6.527          2.546           0.000           0.000        852.170        558.830         46.688         65.961          0.000          0.000         43.469        -72.227             1.000             6.647           62.6           68.1            109.9            103.6       2883.870       2774.790         15.000         3296.1         6186.4          22.08              ?        173.000         65.000                  0.000                  12.000           12.9        748.296           22.3        741.086             6.6        723.077          1.253          1.859          2.977          2.761          2.013          0.887          1.444          0.271          0.050          1.228          1.499          0.685         15.007          4.058          1.177          0.792          0.785          0.246            0.000
     11/11/1983           1983         35.000           12.350            0.950              3.664              -0.954          8.686          1.905           0.000           0.000       1205.960        660.890         50.282         69.921          0.000          0.000         57.436        -92.554             1.000             9.406           55.4           59.9            112.0             96.6       3293.730       3018.060         64.000         2413.9         5581.0          17.03              ?        151.000         65.000                  0.000                   7.000           12.8        753.309           25.1        722.445             6.2        783.900          1.720          1.723          2.686          2.612          2.013          0.917          1.533          0.380          0.376          1.420          1.459          0.692         13.265          6.528          2.843          0.841          0.578          0.228            0.000
     11/11/1984           1984         35.000            8.068            0.125              2.909              -1.097          5.159          1.223           0.000           0.000        971.040        506.210         47.181         67.551          0.000          0.000        -24.518       -132.533             1.000             7.574           41.0           49.8             94.5             85.0       3015.540       2882.160         33.000         3201.6         6141.3          21.01              ?        163.000         61.000                  0.000                  11.000           11.9        781.419           20.9        692.320             9.1        738.250          0.928          1.744          2.845          2.665          1.958          0.865          2.242          0.293          0.202          1.051          1.451          0.655         12.779          4.730          1.580          0.685          0.443          0.152            0.000
     11/11/1985           1985         35.000            8.470            2.742              1.590              -1.055          6.881          3.797           0.000           0.000        652.530        479.810         49.175         64.615          0.000          0.000       -186.736       -261.187             1.000             5.090           68.6           73.3            112.3            103.1       3120.119       2837.430         31.000         4266.2         7758.6          28.09              ?        188.000         61.000                  0.000                   8.000           14.0        738.087           24.3        762.365             3.4        701.336          1.687          3.144          3.484          2.504          1.558          0.643          2.830          0.579          0.139          0.073          0.130          0.207         11.928          7.852          3.682          0.689          0.113          0.034            0.000
     11/11/1986           1986         35.000           12.063            3.349              4.360               0.768          7.702          2.581           0.000           0.000       1091.450        678.930         48.344         69.043          0.000          0.000        143.630         18.043             1.000             8.513           59.1           65.2            115.5             96.7       3262.950       2841.840         28.000         2433.6         4604.8          16.18              ?        150.000         58.000                  1.000                   8.000           12.3        781.014           16.0        774.986             8.0        723.336          1.115          2.266          3.022          2.624          1.756          0.755          1.949          0.391          0.507          1.624          1.465          0.691          7.406          3.306          1.562          1.444          0.994          0.434            0.000
     11/11/1987           1987         35.000            8.932            1.912              1.244              -0.872          7.688          2.784           0.000           0.000        866.160        657.620         51.669         70.366          0.000          0.000        -22.805        -71.289             1.000             6.756           75.1           77.6            131.6            111.8       3446.911       2973.420         46.000         3435.5         6809.2          22.79              ?        147.000         52.000                  0.000                  14.000           14.0        739.328           12.7        761.134             8.2        705.518          2.746          2.822          3.128          2.335          1.365          0.580          1.485          0.259          0.051          0.043          0.826          0.292         10.249          1.389          0.054          0.034          0.178          0.143            0.000
     11/11/1988           1988         35.000            7.560           -0.374              1.999              -0.908          5.561          0.534           0.000           0.000        591.840        385.310         50.680         72.872          0.000          0.000       -270.093       -288.544             1.000             4.616           53.0           52.5            107.6             85.0       3582.810       3224.970         67.000         3452.9         7338.2          23.91              ?        142.000         51.000                  0.000                  18.000           13.6        727.969           22.0        701.458             5.5        682.685          1.730          3.014          3.450          2.405          1.566          0.616          2.016          0.788          0.198          0.064          0.037          0.190         16.356          2.828          1.480          0.489          0.111          0.030            0.000
     11/11/1989           1989         35.000            6.328            0.022              1.946              -1.022          4.382          1.044           0.000           0.000        638.310        405.900         49.100         66.256          0.000          0.000       -135.023       -188.942             1.000             4.979           60.8           65.6            109.6             98.0       3103.650       2805.481         26.000         3677.8         6925.0          24.42              ?        170.000         62.000                  1.000                  18.000           13.8        760.491           22.7        692.228             5.1        735.641          1.778          3.346          3.322          2.374          1.593          0.647          1.751          0.300          0.116          0.224          0.915          0.358         17.148          3.287          1.361          0.428          0.143          0.071            0.000
