ApsimVersion = 7.8
factors = cultivar=Soy_long;date=15-apr;initNAmes=SoilAmesCorn40;Residue_SOM=SOMsoy;WTDepth=1800
Title = Ames-Soy;cultivar=Soy_long;date=15-apr;initNAmes=SoilAmesCorn40;Residue_SOM=SOMsoy;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            8.661            5.975              0.947              -0.315          7.714          6.290           0.000           0.000        599.700        451.870         50.511         66.742          0.000          0.000       -121.310        -80.845             1.000             4.678          150.7          148.6            172.2            153.4       3119.040       2871.630         30.000         2633.7         5028.5          17.75              ?        171.000         71.000                  3.000                  11.000           45.0        616.394           53.9        629.752            80.2        647.819         15.434         10.526          9.753          4.617          2.427          1.066         38.662         13.905          6.403          2.288          1.102          0.406         33.696         10.396          6.242          2.334          0.468          0.127            0.000
     11/11/1982           1982         35.000           16.949            4.051             13.490               2.390          3.458          1.661           0.000           0.000        852.170        566.710         46.688         65.797          0.000          0.000         11.931        -40.095             1.000             6.647          127.9          128.1            147.1            133.7       2883.870       2765.070         15.000         4339.5         8273.4          29.69              ?        174.000         77.000                  2.000                  12.000           37.1        661.765           27.1        574.506            16.9        619.236          3.618          4.994          9.003          8.123          6.509          2.520          3.630          0.391          0.135          0.046          0.008          0.126         19.549          4.079          1.487          0.491          0.161          0.166            0.000
     11/11/1983           1983         35.000           29.758            8.859             23.002               5.498          6.756          3.361           0.000           0.000       1205.960        678.670         50.282         67.922          0.000          0.000        187.498         67.742             1.000             9.406          112.7          109.2            137.2            115.2       3293.730       3024.630         64.000         3289.3         6308.7          21.97              ?        164.000         78.000                  6.000                   7.000           34.4        729.989           31.5        580.134            44.1        755.248          2.140          3.704          7.026          8.302          7.214          3.220          6.555          0.585          0.171          0.150          2.055          2.958         16.620          7.731          2.194          0.623          0.618          1.654            0.000
     11/11/1984           1984         35.000           21.256            7.827             17.716               5.956          3.540          1.872           0.000           0.000        971.040        602.480         47.181         66.145          0.000          0.000         85.786         21.746             1.000             7.574           77.0           81.1            101.5             87.4       3015.540       2864.610         33.000         3982.2         7521.7          25.72              ?        173.000         74.000                  0.000                  11.000           36.4        686.847           18.7        490.874            23.1        679.838          4.279          5.231          8.712          7.633          6.028          2.346          6.366          0.547          0.143          0.068          0.078          1.465         12.582          4.217          0.481          0.179          0.095          0.182            0.000
     11/11/1985           1985         35.000            8.682           -0.996              5.513              -1.183          3.168          0.187           0.000           0.000        652.530        324.100         49.175         68.528          0.000          0.000        -74.006        -83.118             1.000             5.090           87.1           88.3            112.4             93.2       3120.119       2945.880         33.000         2917.8         6439.9          20.08              ?        160.000         64.000                  0.000                   8.000           40.6        627.012           31.4        481.145            23.8        586.163          7.550          7.056         10.251          7.458          4.786          1.674          5.915          0.846          0.284          0.092          0.010          0.046         25.941          3.370          0.932          0.150          0.057          0.061            0.000
     11/11/1986           1986         35.000           20.406            6.855             13.694               3.736          6.712          3.119           0.000           0.000       1091.450        732.530         48.344         67.692          0.000          0.000        108.002         -3.314             1.000             8.513          139.4          136.5            167.3            141.7       3262.950       2857.320         27.000         4073.4         7915.7          28.03              ?        161.000         68.000                  3.000                   8.000           42.1        672.514           25.6        686.567            39.3        633.883          7.522          7.014         10.315          8.284          5.286          1.892          4.536          0.559          0.223          0.110          0.027          0.277         12.509          7.933          2.851          0.486          0.106          0.165            0.000
     11/11/1987           1987         35.000            8.118            2.700              3.890               0.333          4.229          2.366           0.000           0.000        866.160        628.920         51.669         70.315          0.000          0.000        -61.260        -68.543             1.000             6.756          133.6          122.6            163.8            127.6       3446.911       2979.630         48.000         4002.0         7730.1          27.08              ?        147.000         57.000                  0.000                  14.000           42.5        665.604           25.5        675.858            34.2        628.715         10.456          9.880         10.560          5.829          3.353          1.167          5.146          1.016          0.248          0.089          0.020          0.157         14.267          4.451          3.382          1.680          0.577          0.114            0.000
     11/11/1988           1988         35.000            9.192           -1.513              7.046              -1.877          2.146          0.364           0.000           0.000        591.840        369.820         50.680         70.470          0.000          0.000        -59.278        -81.431             1.000             4.616           94.3           84.2            118.1             88.3       3582.810       3220.020         66.000         2484.4         5120.1          16.46              ?        156.000         64.000                  4.000                  18.000           39.3        615.002           28.2        525.258            26.3        591.736          7.188          7.008          9.376          6.698          5.339          1.798          9.175          0.992          0.357          0.157          0.021          0.240         20.734          3.243          1.723          0.625          0.091          0.095            0.000
     11/11/1989           1989         35.000           11.250            2.035              6.947              -0.573          4.303          2.608           0.000           0.000        638.310        447.300         49.100         65.889          0.000          0.000        -72.167        -97.569             1.000             4.979          136.1          132.1            151.9            139.3       3103.650       2904.750         28.000         2588.4         4902.5          17.50              ?        180.000         70.000                  3.000                  18.000           40.2        620.046           47.2        561.466            69.9        623.462          7.772          6.637          9.824          7.348          5.104          1.705         30.460         13.100          5.754          2.969          1.725          0.710         29.808         10.456          4.734          1.142          0.339          0.138            0.000
     11/11/1990           1990         35.000           27.086           19.984             15.044               9.755         12.042         10.229           0.000           0.000        998.533        745.008         49.689         68.491          0.000          0.000        122.864        115.134             1.000             7.789          157.7          146.9            176.2            152.2       3276.134       2991.117         41.000         1666.1         3215.3          11.11              ?        160.000         74.000                  4.000                  14.000           39.0        657.328           85.3        629.574            63.2        684.013          5.879          7.216         10.422          7.310          4.760          1.786         23.148         13.823         10.608          6.727          5.547          2.607         53.123         13.065          7.405          3.795          3.073          2.023            0.000
     11/11/1991           1991         35.000           21.901           10.471             17.868               8.414          4.032          2.057           0.000           0.000        821.349        328.853         50.164         70.754          0.000          0.000         80.795         60.574             1.000             6.407           93.0           87.2            118.4             91.7       3619.281       3037.769         54.000         3309.2         6344.8          20.33              ?        146.000         60.000                  0.000                  20.000           40.5        762.017           12.4        451.846            45.5        672.025          3.324          5.938         10.441         10.216          6.426          2.302         10.109          0.800          0.225          0.127          0.116          1.839          9.696          0.933          0.336          0.154          0.042          0.112            0.000
     11/11/1992           1992         35.000           16.573            2.219             12.836               0.415          3.737          1.803           0.000           0.000        879.812        557.478         49.338         61.766          0.000          0.000        143.982         48.445             1.000             6.863          124.2          127.4            136.9            131.5       2533.040       2461.563         12.000         4098.3         7764.3          29.65              ?        195.000         76.000                  2.000                  14.000           35.3        660.335           25.2        639.942            31.5        581.730          3.686          4.667          8.072          7.487          6.413          2.583          1.878          0.536          0.169          0.036          0.003          0.127         19.216          3.257          1.454          0.566          0.145          0.070            0.000
     11/11/1993           1993         35.000           24.842            7.693             19.457               4.343          5.385          3.350           0.000           0.000       1370.990       1093.373         46.812         65.647          0.000          0.000        351.048        214.790             1.000            10.694          124.3          123.4            138.2            130.4       2849.719       2803.673         31.000         3468.8         6654.0          23.87              ?        179.000         79.000                  2.000                  17.000           33.5        694.103           22.6        677.846            17.1        704.262          3.163          3.559          6.736          7.276          6.968          3.073          3.078          0.433          0.088          0.007          0.060          1.535         15.333          3.560          1.358          0.441          0.123          0.578            0.000
     11/11/1994           1994         35.000            9.491            3.206              3.268              -0.540          6.223          3.745           0.000           0.000        681.161        511.716         48.850         65.454          0.000          0.000        -97.601       -102.046             1.000             5.313          147.4          144.5            162.1            151.1       3004.924       2901.098         33.000         2738.6         5219.2          18.57              ?        185.000         69.000                  1.000                   7.000           42.9        633.694           53.9        624.748            73.3        665.427         10.944          8.509         10.710          6.381          3.580          1.324         36.463         11.077          6.541          2.865          1.474          0.538         31.215         14.149          5.881          1.383          0.364          0.129            0.000
     11/11/1995           1995         35.000           14.422            5.988             11.685               4.670          2.737          1.318           0.000           0.000        751.645        509.825         48.086         63.355          0.000          0.000         -1.475        -28.585             1.000             5.863          127.9          130.5            138.9            135.3       2764.728       2743.193         35.000         3991.4         7446.3          26.75              ?        196.000         86.000                  1.000                  15.000           39.2        689.819           27.7        545.166            20.1        633.502          4.487          6.912         11.082          8.370          5.062          1.712          4.837          0.516          0.156          0.055          0.022          0.383         20.755          3.715          1.638          0.688          0.275          0.176            0.000
