ApsimVersion = 7.8
factors = cultivar=Soy_short;date=15-apr;initNCobs=SoilCobsNew10;Residue_SOM=SOMcorn;WTDepth=600
Title = Cobs-Soy;cultivar=Soy_short;date=15-apr;initNCobs=SoilCobsNew10;Residue_SOM=SOMcorn;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            4.810            1.894             -0.204              -0.032          2.728          1.621           2.286           0.305        599.700        451.870         50.511         66.946        270.050        106.458       -249.209       -118.343             1.000             5.997          135.0          125.6            194.8            159.1       3119.040       2815.470         28.000         1902.7         4384.0          13.40              ?        166.000         71.000                  3.000                  11.000           11.8        746.806           42.2        749.888            29.5        771.671          2.417          4.218          3.911          0.853          0.054          0.000          7.260          3.920          1.572          0.468          0.021          0.000         27.456          9.125          4.529          0.263          0.010          0.000            0.000
     11/11/1982           1982         35.000            9.358            2.884             -0.218              -0.038          2.106          0.668           7.470           2.254        852.170        562.390         46.688         65.802        483.390        179.993       -267.553       -142.165             1.000             8.522          109.0          107.0            165.5            145.1       2883.870       2750.040         15.000         2968.8         6841.1          20.73              ?        173.000         77.000                  2.000                  12.000            8.5        755.580           40.0        737.034             3.2        733.612          1.199          2.008          4.245          0.958          0.059          0.000          2.314          0.615          0.212          0.478          0.023          0.000         23.412          9.807          5.142          0.823          0.009          0.000            0.000
     11/11/1983           1983         35.000           20.036            5.782             -0.216              -0.037          3.145          0.859          17.108           4.960       1205.960        633.210         50.282         68.502        781.400        395.716       -273.722       -132.602             1.000            12.060           96.0           81.5            156.9            119.2       3293.730       2951.730         64.000         1909.8         5324.7          15.07              ?        156.000         78.000                  6.000                   7.000            7.6        786.078           37.8        690.026             8.3        783.820          0.866          1.545          4.100          0.943          0.058          0.000          1.244          1.201          0.549          0.517          0.023          0.000         21.646          9.711          4.784          0.755          0.010          0.000            0.000
     11/11/1984           1984         35.000            9.975            4.276             -0.221              -0.039          0.999          0.271           9.196           4.043        971.040        557.270         47.181         67.139        570.435        264.162       -302.037       -152.041             1.000             9.710           65.8           64.1            127.8            101.8       3015.540       2836.710         33.000         2830.2         6949.5          20.17              ?        163.000         74.000                  0.000                  11.000            8.3        776.207           19.8        623.113             3.7        736.486          1.033          2.165          3.787          0.947          0.058          0.000          2.748          1.007          0.339          0.520          0.022          0.000         11.523          3.963          3.104          0.425          0.008          0.000            0.000
     11/11/1985           1985         35.000            5.991            0.095             -0.207              -0.037          1.531          0.087           4.667           0.045        652.530        315.970         49.175         68.534        292.182         46.120       -315.461       -160.665             1.000             6.525           75.4           69.0            138.6            106.6       3120.119       2891.340         31.000         3330.9         7298.8          22.52              ?        157.000         64.000                  0.000                   8.000            9.9        742.211           27.3        621.486             2.1        716.284          1.629          2.788          4.158          0.874          0.054          0.000          2.017          1.480          0.410          0.404          0.018          0.000         18.524          5.781          1.834          0.181          0.007          0.000            0.000
     11/11/1986           1986         35.000           17.866            4.074             -0.216              -0.035          3.637          1.577          14.446           2.533       1091.450        732.530         48.344         67.692        638.158        359.979       -247.627       -116.657             1.000            10.914          133.1          124.6            200.0            159.2       3262.950       2857.320         27.000         2748.6         6620.4          19.86              ?        161.000         68.000                  3.000                   8.000           10.6        760.703           43.4        790.765             5.1        738.395          1.995          3.060          4.225          0.941          0.059          0.000          2.904          0.630          0.228          0.544          0.025          0.000         16.775         15.687          9.659          0.307          0.012          0.000            0.000
     11/11/1987           1987         35.000            8.846            4.714             -0.218              -0.036          2.202          1.223           6.862           3.527        866.160        628.920         51.669         70.245        370.684        161.621       -273.109       -130.010             1.000             8.662          130.0          111.9            194.0            148.3       3446.911       2989.620         48.000         3041.6         7192.0          22.33              ?        148.000         57.000                  0.000                  14.000           11.0        780.120           39.9        747.443             4.4        732.957          2.125          3.518          4.092          0.910          0.057          0.000          1.703          1.280          0.354          0.728          0.023          0.000         16.823          9.270         12.573          0.399          0.010          0.000            0.000
     11/11/1988           1988         35.000            4.486            0.147             -0.221              -0.039          0.982          0.156           3.726           0.031        591.840        357.630         50.680         70.509        240.068          2.014       -315.750       -155.428             1.000             5.918           89.0           66.2            145.7             99.4       3582.810       3123.540         65.000         2319.3         6049.3          18.09              ?        151.000         64.000                  4.000                  18.000           11.3        740.281           26.5        658.812             3.5        718.955          2.229          3.420          4.303          0.929          0.057          0.000          1.347          2.006          0.533          0.246          0.019          0.000         13.373          5.969          5.716          0.261          0.007          0.000            0.000
     11/11/1989           1989         35.000            5.967            1.708             -0.202              -0.034          1.828          0.949           4.341           0.793        638.310        432.820         49.100         66.945        313.546         79.557       -274.111       -139.380             1.000             6.383          115.5          102.5            169.6            141.0       3103.650       2816.010         28.000         1737.0         4279.0          12.49              ?        165.000         70.000                  3.000                  18.000           10.4        738.608           37.8        719.448            23.7        731.192          2.545          2.733          3.840          0.860          0.053          0.000          6.642          4.017          2.113          0.475          0.021          0.000         19.275         10.842          6.163          0.898          0.008          0.000            0.000
     11/11/1990           1990         35.000           14.723            9.858             -0.215              -0.031          3.545          2.226          11.392           7.663        998.533        729.006         49.689         68.803        587.710        320.808       -239.080        -97.774             1.000             9.985          148.0          118.0            203.7            156.0       3276.134       2871.588         40.000         1080.4         2978.3           8.21              ?        151.000         74.000                  4.000                  14.000            9.2        748.031           63.7        731.386            19.5        747.193          1.120          2.399          4.404          0.928          0.058          0.000          8.333          5.514          6.568          0.566          0.024          0.000         41.401         12.065          8.174          0.443          0.015          0.000            0.000
     11/11/1991           1991         35.000           10.681            4.105             -0.220              -0.038          1.132          0.329           9.769           3.814        821.349        328.853         50.164         70.730        526.708        159.410       -312.088       -137.266             1.000             8.213           87.4           71.5            147.6            105.2       3619.281       3013.685         53.000         2704.3         6529.8          19.00              ?        145.000         60.000                  0.000                  20.000            9.8        793.857           21.1        601.012             7.7        762.300          0.991          2.262          5.577          0.948          0.058          0.000          1.690          1.312          0.535          0.659          0.024          0.000         13.980          3.469          2.762          0.292          0.009          0.000            0.000
     11/11/1992           1992         35.000            7.685            1.758             -0.214              -0.035          1.248          0.537           6.650           1.256        879.812        557.478         49.338         61.766        603.144        280.455       -246.831       -137.121             1.000             8.798          111.9          110.8            159.1            147.0       2533.040       2461.563         12.000         4020.4         7085.3          26.66              ?        195.000         76.000                  2.000                  14.000            8.9        768.048           28.7        735.603             2.5        698.943          1.307          2.269          4.423          0.917          0.057          0.000          1.122          0.553          0.226          0.303          0.020          0.000         19.303          5.703          3.258          0.115          0.008          0.000            0.000
     11/11/1993           1993         35.000           13.025            7.309             -0.200              -0.032          2.887          2.186          10.339           5.155       1370.990       1086.513         46.812         65.801        894.872        554.640       -239.873       -118.063             1.000            13.710          122.2          118.8            172.0            158.5       2849.719       2799.388         31.000         2474.3         6135.2          18.10              ?        177.000         79.000                  2.000                  17.000            7.9        771.394           45.0        743.038             3.0        777.759          1.877          1.636          3.171          0.884          0.055          0.000          2.070          0.607          0.539          0.484          0.022          0.000         21.233         12.386         10.422          0.307          0.011          0.000            0.000
