ApsimVersion = 7.8
factors = cultivar=Soy_normal;date=15-jun;initNCobs=SoilCobsNew19;Residue_SOM=SOMcorn;WTDepth=600
Title = Cobs-Soy;cultivar=Soy_normal;date=15-jun;initNCobs=SoilCobsNew19;Residue_SOM=SOMcorn;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            8.858            4.701             -0.376              -0.028          3.351          2.577           5.883           2.152        599.700        405.130         50.511         66.104        264.425         95.132       -248.575        -92.193             1.000             5.997          148.5          130.6            197.8            146.3       3119.040       2186.100         23.000         2490.5         4646.4          17.71              ?        132.000         39.000                  0.000                  11.000           32.4        750.925           25.5        751.778            47.0        719.890         12.334          9.804          7.949          1.063          0.054          0.000          9.053          8.216          8.516          0.735          0.030          0.000         16.502          4.484          3.934          0.465          0.015          0.000            0.000
     11/11/1982           1982         35.000           14.096            2.742             -0.387              -0.036          2.041          1.228          12.442           1.550        852.170        384.820         46.688         64.707        501.401         75.148       -263.838       -120.870             1.000             8.522          126.0          117.6            170.6            132.6       2883.870       2188.080         14.000         2573.8         4914.0          18.39              ?        143.000         41.000                  0.000                  12.000           19.1        766.967           25.7        768.329            22.7        737.851          4.546          4.809          7.852          1.196          0.060          0.000          3.298          1.017          0.652          0.739          0.033          0.000         14.364          7.162          3.661          0.410          0.012          0.000            0.000
     11/11/1983           1983         35.000           22.471            9.314             -0.386              -0.037          2.442          1.776          20.415           7.575       1205.960        650.220         50.282         67.860        760.509        246.531       -269.509       -129.946             1.000            12.060          133.4          124.3            178.4            148.1       3293.730       2714.220         64.000         2611.6         4837.1          17.18              ?        147.000         38.000                  0.000                   7.000           18.9        760.026           31.9        756.502            18.3        716.438          6.304          4.638          6.123          1.172          0.060          0.000          3.646          1.320          0.635          0.800          0.034          0.000         10.489          9.346         11.411          0.417          0.011          0.000            0.000
     11/11/1984           1984         35.000           14.845            2.765             -0.392              -0.040          1.238          0.445          13.999           2.359        971.040        337.030         47.181         66.466        548.893         75.550       -295.891       -146.555             1.000             9.710           95.0           89.1            139.5            101.8       3015.540       2373.840         33.000         2946.9         5406.1          20.14              ?        139.000         39.000                  0.000                  11.000           17.1        799.316           23.0        720.698            12.9        713.739          2.811          4.914          7.558          1.184          0.060          0.000          3.596          1.196          0.404          0.770          0.033          0.000         10.422          7.470          4.555          0.295          0.009          0.000            0.000
     11/11/1985           1985         35.000            7.718            1.757             -0.375              -0.034          1.545          1.074           6.549           0.716        652.530        406.660         49.175         64.320        321.340         71.937       -274.759       -127.946             1.000             6.525          132.0          115.3            177.2            129.9       3120.119       2160.720         28.000         2822.5         5233.8          19.87              ?        144.000         41.000                  0.000                   8.000           31.7        740.861           24.9        751.525            25.0        717.714         11.641          9.692          8.532          1.086          0.054          0.000          2.860          1.521          0.353          0.796          0.027          0.000         11.435          6.725          6.186          0.381          0.010          0.000            0.000
     11/11/1986           1986         35.000           16.651            6.643             -0.385              -0.032          3.440          2.752          13.596           3.923       1091.450        642.620         48.344         65.698        653.200        253.001       -241.428        -98.764             1.000            10.914          152.6          140.9            198.6            150.5       3262.950       2347.650         27.000         2848.0         5219.9          19.13              ?        144.000         37.000                  0.000                   8.000           23.5        753.101           30.0        756.868            33.7        729.253          6.671          6.138          8.623          1.183          0.060          0.000          6.708          4.086          3.192          0.828          0.034          0.000         11.405          9.092          8.979          0.375          0.015          0.000            0.000
     11/11/1987           1987         35.000           13.588            7.105             -0.383              -0.028          3.436          2.569          10.536           4.564        866.160        555.520         51.669         68.553        439.890        174.046       -247.562        -85.227             1.000             8.662          157.9          131.8            208.4            145.1       3446.911       2253.780         31.000         2739.6         5133.9          18.99              ?        120.000         39.000                  0.000                  14.000           34.4        731.236           19.1        731.284            46.2        733.816         11.302          9.650         10.338          1.115          0.057          0.000         10.179          9.004          5.871          0.768          0.031          0.000         12.810          3.468          2.168          0.378          0.017          0.000            0.000
     11/11/1988           1988         35.000            7.833            1.531             -0.388              -0.034          1.709          1.238           6.512           0.327        591.840        356.870         50.680         68.796        251.739         11.699       -281.641       -126.033             1.000             5.918          147.4          123.9            192.7            141.0       3582.810       2584.169         52.000         2847.3         5298.6          19.15              ?        134.000         39.000                  0.000                  18.000           35.3        731.361           26.6        723.544            42.2        751.842         14.074         10.180          8.543          1.110          0.055          0.000          6.367          3.138          0.674          0.882          0.029          0.000         16.265          6.012          3.829          0.254          0.010          0.000            0.000
     11/11/1989           1989         35.000            8.160            0.880             -0.371              -0.033          1.542          0.683           6.988           0.231        638.310        276.110         49.100         66.726        308.068         11.973       -278.344       -121.233             1.000             6.383          123.9          107.8            170.6            120.4       3103.650       2222.551         24.000         2671.4         4952.3          19.09              ?        129.000         41.000                  0.000                  18.000           23.5        732.029           20.2        711.683            31.2        741.796          5.779          7.372          8.456          1.078          0.055          0.000          4.572          1.676          0.633          0.666          0.029          0.000         12.116          4.068          3.183          0.521          0.011          0.000            0.000
