ApsimVersion = 7.8
factors = cultivar=Soy_short;date=1-may;initNAmes=SoilAmesCorn10;Residue_SOM=SOMsoy;WTDepth=1800
Title = Ames-Soy;cultivar=Soy_short;date=1-may;initNAmes=SoilAmesCorn10;Residue_SOM=SOMsoy;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            3.224            1.426              0.236              -0.190          2.988          1.616           0.000           0.000        599.700        455.170         50.511         66.828          0.000          0.000       -140.106        -95.398             1.000             4.678          144.6          141.1            162.4            144.0       3119.040       2779.650         29.000         3116.7         6738.8          22.04              ?        165.000         61.000                  2.000                  11.000           22.9        609.840           42.9        634.730            13.5        621.574         10.779          4.659          3.700          1.751          0.864          0.284          7.677          0.827          0.243          0.079          0.012          0.054         30.549          7.869          2.757          0.932          0.233          0.047            0.000
     11/11/1982           1982         35.000            8.185            2.365              4.706               0.525          3.479          1.839           0.000           0.000        852.170        543.340         46.688         66.484          0.000          0.000         23.688        -46.122             1.000             6.647          133.4          134.6            149.2            138.7       2883.870       2752.290         15.000         3195.5         7032.5          22.30              ?        167.000         65.000                  0.000                  12.000           16.4        638.701           41.1        614.066             8.9        615.952          3.426          2.555          3.297          2.813          2.298          0.879          4.732          0.375          0.128          0.045          0.006          0.083         27.315          9.371          2.911          0.746          0.220          0.090            0.000
     11/11/1983           1983         35.000           18.653            4.338             12.113               1.738          6.540          2.600           0.000           0.000       1205.960        660.890         50.282         70.102          0.000          0.000        216.254         46.770             1.000             9.406          105.8           98.1            128.4            103.6       3293.730       2944.710         64.000         2321.9         6216.0          18.26              ?        146.000         65.000                  0.000                   7.000           15.8        671.730           42.8        623.272             9.1        776.707          3.214          2.031          2.734          2.611          2.515          1.184          5.643          0.624          0.167          0.155          0.754          1.071         20.398         13.907          5.726          0.863          0.478          0.653            0.000
     11/11/1984           1984         35.000            9.535            3.745              6.435               2.078          3.100          1.667           0.000           0.000        971.040        495.800         47.181         67.775          0.000          0.000         80.591         14.502             1.000             7.574           80.8           86.0            106.5             91.0       3015.540       2829.690         33.000         2974.1         6909.7          20.59              ?        158.000         61.000                  0.000                  11.000           16.3        719.353           26.7        505.335            13.4        660.270          2.720          3.201          3.576          2.929          2.167          0.826          7.071          0.584          0.151          0.052          0.029          0.496         17.571          6.779          1.119          0.238          0.142          0.100            0.000
     11/11/1985           1985         35.000            4.662            1.221              1.921              -0.491          2.740          1.712           0.000           0.000        652.530        463.810         49.175         65.744          0.000          0.000        -68.267        -89.434             1.000             5.090          104.7          102.2            118.6            104.8       3120.119       2802.510         31.000         2752.1         6100.8          18.62              ?        175.000         61.000                  0.000                   8.000           21.9        620.371           40.0        603.767             8.7        594.414          8.301          3.931          3.909          2.542          1.639          0.509          5.788          0.810          0.309          0.113          0.012          0.040         15.180         13.669          8.872          1.585          0.157          0.051            0.000
     11/11/1986           1986         35.000           14.494            4.483              8.139               1.420          6.355          3.063           0.000           0.000       1091.450        678.930         48.344         69.043          0.000          0.000        141.020         -3.491             1.000             8.513          141.1          140.2            166.1            142.9       3262.950       2841.840         28.000         3234.4         7298.8          22.83              ?        150.000         58.000                  1.000                   8.000           21.0        676.106           37.3        707.501            14.4        606.689          6.435          4.414          3.954          2.840          1.808          0.624          5.382          0.399          0.128          0.042          0.008          0.461         16.461         10.380          6.492          2.121          0.393          0.135            0.000
     11/11/1987           1987         35.000           11.350            7.026              5.106               2.642          6.245          4.384           0.000           0.000        866.160        657.620         51.669         70.461          0.000          0.000         11.747        -13.756             1.000             6.756          150.1          136.9            170.9            141.5       3446.911       2946.330         46.000         2407.4         6379.9          18.74              ?        145.000         52.000                  0.000                  14.000           22.7        627.314           44.6        706.743            35.5        618.923          9.189          4.486          4.081          2.247          1.188          0.341          3.563          0.673          0.260          0.086          0.015          0.079         19.422          9.524          7.894          4.589          2.024          0.470            0.000
     11/11/1988           1988         35.000            4.435           -0.115              2.647              -0.601          1.789          0.486           0.000           0.000        591.840        342.640         50.680         72.880          0.000          0.000        -64.612        -77.328             1.000             4.616           95.1           83.3            122.2             87.2       3582.810       3134.520         65.000         1896.3         5021.0          13.92              ?        138.000         51.000                  0.000                  18.000           19.0        610.793           31.9        536.195            13.3        574.968          6.202          3.546          3.606          2.299          1.804          0.550          5.898          1.046          0.338          0.128          0.018          0.112         22.062          4.458          2.992          1.055          0.145          0.054            0.000
     11/11/1989           1989         35.000            4.085            0.792              2.289              -0.266          1.796          1.058           0.000           0.000        638.310        390.150         49.100         66.452          0.000          0.000        -47.453        -75.418             1.000             4.979           92.6           91.1            110.1             95.2       3103.650       2777.041         26.000         2883.6         6545.3          19.47              ?        167.000         62.000                  1.000                  18.000           20.5        641.978           28.0        498.062            12.4        623.123          7.410          3.927          3.748          2.415          1.726          0.521          4.902          0.778          0.240          0.081          0.014          0.087         20.106          4.690          1.947          0.290          0.147          0.054            0.000
