ApsimVersion = 7.8
factors = cultivar=Soy_long;date=15-apr;initNCobs=SoilCobsNew80;Residue_SOM=SOMsoy;WTDepth=600
Title = Cobs-Soy;cultivar=Soy_long;date=15-apr;initNCobs=SoilCobsNew80;Residue_SOM=SOMsoy;WTDepth=600
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000           18.073            7.894             -1.659              -0.258          8.587          6.744          11.145           1.408        599.700        451.870         50.511         66.742        160.887         66.194       -252.954       -123.567             1.000             5.997          203.5          191.3            225.3            196.2       3119.040       2871.630         30.000         2628.5         5020.8          17.77              ?        171.000         71.000                  3.000                  11.000           62.7        735.577           82.4        737.095           109.0        769.150         24.692         14.310         16.132          6.738          0.422          0.000         44.848         25.228         13.175          3.460          0.160          0.000         43.410         22.045         14.372          1.943          0.077          0.000            0.000
     11/11/1982           1982         35.000           31.280            6.876             -1.662              -0.293          3.514          1.604          29.428           5.564        852.170        566.710         46.688         65.797        335.024         91.059       -280.970       -151.448             1.000             8.522          169.3          162.2            189.2            168.2       2883.870       2765.070         15.000         4341.6         8274.9          29.69              ?        174.000         77.000                  2.000                  12.000           43.3        743.891           34.0        711.608            28.3        723.192          6.390          8.510         20.652          7.037          0.440          0.000          3.978          0.757          0.277          2.915          0.167          0.000         21.147          6.315          3.891          1.496          0.059          0.000            0.000
     11/11/1983           1983         35.000           56.070           19.326             -1.661              -0.291          5.852          2.755          51.879          16.862       1205.960        678.670         50.282         67.929        624.352        309.061       -283.777       -148.389             1.000            12.060          153.4          141.7            177.8            148.0       3293.730       3079.530         64.000         2960.5         5650.6          19.67              ?        167.000         78.000                  6.000                   7.000           36.1        782.385           42.9        689.281            48.4        782.950          3.701          6.222         19.020          6.986          0.440          0.000          6.641          1.966          1.102          3.473          0.168          0.000         22.788         12.866          5.131          1.099          0.060          0.000            0.000
     11/11/1984           1984         35.000           39.340           13.368             -1.680              -0.304          3.266          1.601          37.754          12.071        971.040        612.890         47.181         66.065        415.676        169.234       -315.296       -171.099             1.000             9.710          110.3          106.2            132.9            112.7       3015.540       2899.080         33.000         3900.6         7439.0          25.06              ?        176.000         74.000                  0.000                  11.000           42.1        769.791           23.8        630.061            25.6        728.421          7.010          8.831         18.700          6.995          0.437          0.000          5.094          1.198          0.409          3.383          0.159          0.000         15.281          5.277          1.787          0.606          0.047          0.000            0.000
     11/11/1985           1985         35.000           18.997           -0.100             -1.681              -0.304          2.907          0.204          17.771           0.000        652.530        324.100         49.175         68.528        209.968         25.323       -322.243       -167.988             1.000             6.525          131.2          121.8            157.3            127.2       3120.119       2945.880         33.000         3852.9         7700.7          26.26              ?        160.000         64.000                  0.000                   8.000           51.2        731.122           35.1        612.358            45.1        709.640         12.344         11.483         19.716          6.854          0.430          0.000          5.746          2.041          0.457          1.295          0.140          0.000         25.543          6.217          1.656          0.595          0.049          0.000            0.000
     11/11/1986           1986         35.000           35.956            9.124             -1.657              -0.272          5.784          2.827          31.829           6.569       1091.450        732.530         48.344         67.692        487.599        268.315       -254.726       -123.116             1.000            10.914          191.6          175.6            220.3            181.1       3262.950       2857.320         27.000         4080.0         7924.6          28.08              ?        161.000         68.000                  3.000                   8.000           50.2        750.968           31.6        789.196            53.0        733.353         10.474         10.934         21.001          7.057          0.444          0.000         10.771          5.589          4.174          3.657          0.183          0.000         13.799         10.282          4.781          1.281          0.082          0.000            0.000
     11/11/1987           1987         35.000           19.838            5.542             -1.664              -0.272          4.361          2.600          17.142           3.214        866.160        628.920         51.669         70.315        256.772        117.333       -279.153       -133.508             1.000             8.662          188.0          164.2            219.3            169.6       3446.911       2979.630         48.000         4025.7         7787.2          27.26              ?        147.000         57.000                  0.000                  14.000           56.0        773.025           35.3        750.423            54.5        729.678         17.374         13.791         17.428          6.766          0.423          0.000          6.179          2.917          0.764          3.591          0.164          0.000         17.301          7.455          8.388          0.859          0.071          0.000            0.000
     11/11/1988           1988         35.000           20.107            0.043             -1.680              -0.290          2.008          0.333          19.779           0.000        591.840        359.150         50.680         70.424        187.699          0.000       -331.326       -164.662             1.000             5.918          138.6          114.3            166.2            118.7       3582.810       3172.050         65.000         2992.3         6248.2          20.33              ?        154.000         64.000                  4.000                  18.000           50.2        729.265           34.3        639.482            39.2        703.668         13.254         11.000         18.381          6.749          0.414          0.000          7.882          3.647          0.593          1.029          0.133          0.000         21.208          6.249          4.920          0.614          0.049          0.000            0.000
     11/11/1989           1989         35.000           23.615            4.717             -1.642              -0.284          4.918          2.958          20.339           2.042        638.310        447.300         49.100         65.889        222.593         35.279       -286.116       -160.809             1.000             6.383          178.8          167.4            195.0            174.8       3103.650       2904.750         28.000         2488.6         4720.6          16.83              ?        180.000         70.000                  3.000                  18.000           50.3        729.112           75.0        710.773            86.1        729.509         12.996         11.104         18.626          6.717          0.419          0.000         34.452         21.543         13.817          3.508          0.162          0.000         40.656         21.904          9.842          1.967          0.049          0.000            0.000
