ApsimVersion = 7.8
factors = cultivar=Soy_normal;date=15-apr;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=1800
Title = Cobs-Soy;cultivar=Soy_normal;date=15-apr;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            4.045            3.468             -0.126              -0.190          4.171          3.658           0.000           0.000        599.700        466.600         50.511         66.562          0.000          0.000        -54.876        -45.373             1.000             5.997          204.2          192.3            225.8            197.2       3119.040       2876.130         30.000         2463.1         4575.8          16.17              ?        173.000         71.000                  3.000                  11.000           29.1        669.729           94.1        706.392            75.9        706.004          8.756          6.895          8.465          4.130          0.362          0.000         32.433         19.333         12.736          2.931          0.300          0.000         45.288         22.264         22.682          2.868          0.361          0.000            0.000
     11/11/1982           1982         35.000            3.497            1.624              1.840               0.461          1.658          1.164           0.000           0.000        852.170        566.710         46.688         65.797          0.000          0.000         55.724          8.009             1.000             8.522          171.6          165.3            193.3            171.2       2883.870       2765.070         15.000         4230.5         7823.8          27.81              ?        174.000         77.000                  2.000                  12.000           22.9        724.684           35.9        628.774            17.8        690.203          3.440          3.890          9.155          5.173          0.909          0.000          3.938          0.785          0.378          1.981          0.851          0.000         21.271          6.561          4.133          2.128          0.634          0.000            0.000
     11/11/1983           1983         35.000           14.759            9.647              3.467               1.371          4.909          2.655           6.383           5.621       1205.960        678.670         50.282         67.929        123.669         98.745        132.443         51.078             1.000            12.060          155.6          143.7            180.5            150.0       3293.730       3079.530         64.000         2530.5         5758.2          17.79              ?        167.000         78.000                  6.000                   7.000           21.3        783.169           51.0        610.181            45.8        782.457          2.490          3.406          9.009          5.409          1.017          0.000          6.476          1.898          0.605          3.980          1.068          0.000         26.227         15.520          4.838          2.611          0.801          0.000            0.000
     11/11/1984           1984         35.000            6.700            3.967              2.373               0.848          1.951          1.254           2.376           1.864        971.040        612.890         47.181         66.065         49.598         36.444         85.011         28.523             1.000             9.710          106.5          104.7            133.2            113.4       3015.540       2899.080         33.000         3519.9         6821.7          20.43              ?        176.000         74.000                  0.000                  11.000           21.8        737.388           21.0        558.617            20.2        723.916          4.000          3.836          8.076          4.699          0.855          0.000          5.038          1.277          0.362          2.188          0.890          0.000         11.596          4.907          0.995          2.223          0.626          0.000            0.000
     11/11/1985           1985         35.000            2.255           -0.100              0.383              -0.252          1.872          0.151           0.000           0.000        652.530        324.100         49.175         68.528          0.000          0.000        -27.002        -35.014             1.000             6.525          124.4          115.6            151.7            121.3       3120.119       2945.880         33.000         2269.3         5742.1          15.19              ?        160.000         64.000                  0.000                   8.000           25.9        690.872           38.2        532.217            20.8        643.281          6.048          5.086          8.975          4.590          0.710          0.000          4.325          2.014          0.558          1.532          0.636          0.000         27.429          6.575          1.185          1.523          0.403          0.000            0.000
     11/11/1986           1986         35.000            8.463            3.172              2.093               0.631          4.149          2.240           2.221           0.302       1091.450        732.530         48.344         67.692         49.546         49.546        100.158         20.830             1.000            10.914          193.6          180.0            225.3            185.5       3262.950       2857.320         27.000         3907.3         7398.1          25.89              ?        161.000         68.000                  3.000                   8.000           26.8        737.408           35.6        756.747            39.4        703.262          6.547          5.528          9.068          4.593          0.725          0.000          8.297          3.099          1.798          2.215          0.790          0.000         14.592         11.406          5.510          1.921          0.656          0.000            0.000
     11/11/1987           1987         35.000            2.601            1.527              0.290              -0.248          2.311          1.775           0.000           0.000        866.160        628.920         51.669         70.245          0.000          0.000        -14.351        -36.314             1.000             8.662          189.5          163.4            219.5            168.8       3446.911       2989.620         48.000         3418.0         7395.1          24.21              ?        148.000         57.000                  0.000                  14.000           28.0        719.594           46.8        721.386            33.9        685.244          7.636          6.257          8.883          4.300          0.521          0.000          4.424          2.022          0.604          1.494          0.518          0.000         19.973          9.668         12.946          2.687          0.436          0.000            0.000
     11/11/1988           1988         35.000            1.875           -0.101              0.836              -0.353          1.039          0.252           0.000           0.000        591.840        359.150         50.680         70.424          0.000          0.000         -7.434        -39.256             1.000             5.918          134.8          109.8            163.8            114.8       3582.810       3172.050         65.000         2087.5         4679.9          11.79              ?        154.000         64.000                  4.000                  18.000           26.6        676.930           33.1        579.004            18.5        638.862          5.813          5.314          9.409          4.763          0.813          0.000          5.188          2.800          0.604          1.672          0.672          0.000         19.970          5.425          4.240          1.715          0.445          0.000            0.000
     11/11/1989           1989         35.000            3.092            1.724              0.487              -0.297          2.604          2.021           0.000           0.000        638.310        447.300         49.100         65.857          0.000          0.000        -11.957        -37.820             1.000             6.383          183.0          171.5            199.7            178.9       3103.650       2914.740         28.000         2291.2         4580.3          15.39              ?        181.000         70.000                  3.000                  18.000           25.9        684.393           81.1        601.694            72.6        687.251          6.289          4.885          9.083          4.451          0.692          0.000         31.669         17.811         12.039          3.454          0.598          0.000         40.179         23.060         14.123          2.557          0.460          0.000            0.000
