ApsimVersion = 7.8
factors = cultivar=Soy_short;date=1-may;initNCobs=SoilCobsNew10;Residue_SOM=SOMcorn;WTDepth=1200
Title = Cobs-Soy;cultivar=Soy_short;date=1-may;initNCobs=SoilCobsNew10;Residue_SOM=SOMcorn;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            1.568            0.625             -0.039              -0.096          1.607          0.722           0.000           0.000        599.700        455.170         50.511         66.828          0.000          0.000        -66.628        -67.877             1.000             5.997          139.5          134.5            193.5            163.0       3119.040       2779.650         29.000         3049.2         6603.9          21.54              ?        165.000         61.000                  2.000                  11.000           16.3        722.880           49.2        725.522             5.8        720.134          3.167          5.377          5.673          1.295          0.204          0.000          3.315          1.472          0.427          0.501          0.119          0.000         29.936         10.983          7.147          0.472          0.052          0.000            0.000
     11/11/1982           1982         35.000            6.327            2.206              0.215              -0.062          1.511          0.615           4.601           1.653        852.170        543.340         46.688         66.484        192.183         59.912        -22.236        -43.012             1.000             8.522          121.6          119.2            171.7            154.0       2883.870       2752.290         15.000         3037.6         6721.1          21.19              ?        167.000         65.000                  0.000                  12.000           12.0        735.665           43.3        708.382             4.0        714.778          1.589          2.571          5.317          1.750          0.294          0.000          2.754          0.652          0.262          1.017          0.236          0.000         24.078         11.386          6.442          0.861          0.091          0.000            0.000
     11/11/1983           1983         35.000           15.175            4.243              0.269              -0.027          2.815          0.935          12.092           3.336       1205.960        660.890         50.282         70.102        465.536        238.292        -20.505        -37.757             1.000            12.060           93.1           80.1            150.4            117.0       3293.730       2944.710         64.000         2093.5         5642.3          16.49              ?        146.000         65.000                  0.000                   7.000           10.4        742.679           38.7        688.970             4.7        790.477          1.679          1.775          4.514          1.717          0.289          0.000          1.011          1.433          0.425          1.639          0.237          0.000         17.070         14.409          5.682          1.125          0.107          0.000            0.000
     11/11/1984           1984         35.000            8.564            4.299              0.239              -0.048          1.111          0.358           7.214           3.990        971.040        495.800         47.181         67.775        298.441        138.246        -59.484        -63.027             1.000             9.710           67.9           69.7            127.8            104.2       3015.540       2829.690         33.000         2800.0         6596.1          19.37              ?        158.000         61.000                  0.000                  11.000           11.2        788.457           23.7        607.146             6.9        724.063          1.334          2.394          5.316          1.701          0.296          0.000          3.319          1.122          0.348          1.046          0.230          0.000         12.792          6.522          2.548          1.303          0.095          0.000            0.000
     11/11/1985           1985         35.000            2.988            0.951              0.063              -0.129          1.661          1.080           1.264           0.000        652.530        463.810         49.175         65.744         60.291          0.000       -118.908       -133.029             1.000             6.525           96.0           93.0            145.1            122.3       3120.119       2802.510         31.000         3116.7         6552.9          20.62              ?        175.000         61.000                  0.000                   8.000           15.0        732.037           40.0        734.480             4.6        696.224          2.511          4.475          5.735          1.517          0.251          0.000          1.926          1.850          0.510          0.918          0.126          0.000         12.876         14.235         11.325          1.009          0.054          0.000            0.000
     11/11/1986           1986         35.000           12.309            3.381              0.311               0.012          3.153          1.312           8.846           2.057       1091.450        678.930         48.344         69.043        299.610        197.741         24.073        -13.314             1.000            10.914          138.7          131.9            200.2            160.4       3262.950       2841.840         28.000         3108.6         7039.6          21.91              ?        150.000         58.000                  1.000                   8.000           13.4        774.024           42.8        765.336             5.9        706.116          1.502          4.010          5.633          1.587          0.283          0.000          3.425          0.741          0.300          1.094          0.248          0.000         16.645         12.908         10.593          1.213          0.137          0.000            0.000
     11/11/1987           1987         35.000            6.633            4.765              0.177              -0.041          2.493          1.883           3.963           2.924        866.160        657.620         51.669         70.461        126.890         84.277         -9.994        -31.971             1.000             8.662          146.4          128.6            202.4            162.2       3446.911       2946.330         46.000         2417.7         6418.4          18.83              ?        145.000         52.000                  0.000                  14.000           16.7        730.925           50.0        756.552            13.1        717.357          3.866          4.386          5.984          1.519          0.264          0.000          2.013          0.701          0.369          0.662          0.181          0.000         21.030         12.501         14.701          1.084          0.121          0.000            0.000
     11/11/1988           1988         35.000            2.157           -0.031              0.071              -0.135          0.758          0.104           1.328           0.000        591.840        342.640         50.680         72.880         60.030          0.000       -130.034       -110.180             1.000             5.918           87.7           71.4            151.2            103.2       3582.810       3134.520         65.000         2173.6         5680.1          14.71              ?        138.000         51.000                  0.000                  18.000           15.0        719.522           24.0        637.546             7.0        679.231          2.727          4.064          6.022          1.571          0.263          0.000          1.650          2.158          0.577          0.978          0.135          0.000         13.335          4.482          4.017          1.050          0.067          0.000            0.000
     11/11/1989           1989         35.000            2.442            0.653              0.139              -0.081          0.873          0.389           1.430           0.346        638.310        390.150         49.100         66.452         68.223         12.681        -89.822        -91.315             1.000             6.383           85.2           82.1            137.9            113.8       3103.650       2777.041         26.000         3009.5         6777.7          20.45              ?        167.000         62.000                  1.000                  18.000           14.5        752.759           30.9        617.719             4.5        723.786          2.573          4.336          5.476          1.479          0.252          0.000          1.986          1.281          0.390          0.575          0.167          0.000         17.309          7.774          3.930          1.219          0.073          0.000            0.000
