ApsimVersion = 7.8
factors = cultivar=Soy_long;date=1-jun;initNAmes=SoilAmesCorn10;Residue_SOM=SOMsoy;WTDepth=1800
Title = Ames-Soy;cultivar=Soy_long;date=1-jun;initNAmes=SoilAmesCorn10;Residue_SOM=SOMsoy;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            3.318            2.457              0.134              -0.190          3.185          2.647           0.000           0.000        599.700        445.510         50.511         66.801          0.000          0.000       -128.315        -71.592             1.000             4.678          154.7          138.0            168.3            139.8       3119.040       2512.530         29.000         3410.6         6490.9          24.22              ?        146.000         43.000                  0.000                  11.000           36.4        604.762           23.3        620.409            47.3        606.744         22.625          5.964          3.761          1.550          0.796          0.207          9.960          5.955          0.942          0.372          0.306          0.111         17.869          3.151          1.385          0.558          0.173          0.045            0.000
     11/11/1982           1982         35.000            8.175            2.199              4.814               0.248          3.361          1.951           0.000           0.000        852.170        437.900         46.688         64.621          0.000          0.000         41.675        -45.345             1.000             6.647          134.2          126.2            144.7            126.6       2883.870       2380.590         14.000         3469.3         6576.8          25.06              ?        157.000         49.000                  0.000                  12.000           26.3        680.126           26.4        628.891            26.9        691.910          8.761          5.233          4.577          3.246          2.337          0.875          6.676          0.967          0.255          0.195          0.542          0.677         16.862          6.342          1.846          0.653          0.255          0.169            0.000
     11/11/1983           1983         35.000           15.451            6.364              9.963               2.516          5.488          3.847           0.000           0.000       1205.960        671.570         50.282         69.211          0.000          0.000        193.651          6.848             1.000             9.406          125.4          122.0            139.1            124.4       3293.730       2959.470         65.000         3015.9         5644.9          20.17              ?        151.000         44.000                  0.000                   7.000           21.5        659.183           31.7        691.964            25.1        678.856          6.961          3.461          3.263          2.575          2.409          1.198          5.784          0.778          0.264          0.520          2.155          1.187         10.159          8.819          7.416          2.961          0.877          0.657            0.000
     11/11/1984           1984         35.000            9.096            2.632              6.104               0.885          2.992          1.747           0.000           0.000        971.040        454.130         47.181         66.859          0.000          0.000         80.769        -27.414             1.000             7.574           98.1           93.3            108.7             95.0       3015.540       2664.090         33.000         3214.4         5975.7          21.19              ?        153.000         43.000                  0.000                  11.000           24.1        682.667           21.4        565.731            26.9        631.542          7.641          4.994          4.036          2.845          2.265          0.920          6.928          0.652          0.173          0.111          0.134          0.760         11.719          6.010          2.728          0.375          0.204          0.118            0.000
     11/11/1985           1985         35.000            3.823            1.244              1.749              -0.335          2.074          1.580           0.000           0.000        652.530        448.560         49.175         64.437          0.000          0.000        -75.521        -99.185             1.000             5.090          126.6          106.5            137.0            107.8       3120.119       2379.600         31.000         3149.2         5725.7          22.45              ?        158.000         48.000                  0.000                   8.000           40.0        609.543           21.5        652.977            40.3        568.180         24.338          5.925          4.165          2.200          1.464          0.391         15.961          1.585          0.277          0.121          0.070          0.202         10.706          5.249          3.670          1.312          0.333          0.078            0.000
     11/11/1986           1986         35.000           13.443            7.654              5.977               1.974          7.467          5.679           0.000           0.000       1091.450        696.220         48.344         66.027          0.000          0.000        141.872         54.086             1.000             8.513          158.8          147.1            168.5            147.5       3262.950       2619.090         28.000         3556.3         6708.3          24.54              ?        158.000         43.000                  0.000                   8.000           30.3        663.317           29.2        714.011            44.5        701.054         12.001          5.609          5.009          3.248          2.174          0.745          7.814          1.735          0.670          0.491          0.901          0.681         10.732          7.687          6.208          2.931          1.012          0.317            0.000
     11/11/1987           1987         35.000            6.753            4.492              1.412               0.253          5.340          4.239           0.000           0.000        866.160        571.010         51.669         69.097          0.000          0.000         14.017         24.456             1.000             6.756          161.7          137.3            177.7            138.7       3446.911       2585.880         39.000         3389.3         6511.3          23.47              ?        134.000         42.000                  0.000                  14.000           41.5        658.960           16.6        638.215            60.2        687.882         21.601         10.593          4.795          2.008          1.077          0.260         18.125          3.643          1.413          0.559          0.389          0.202         12.769          1.962          0.935          0.441          0.167          0.039            0.000
     11/11/1988           1988         35.000            4.629            1.295              2.423              -0.422          2.206          1.716           0.000           0.000        591.840        383.530         50.680         69.239          0.000          0.000        -65.069        -93.735             1.000             4.616          144.8          121.3            155.7            123.1       3582.810       2883.690         60.000         2542.8         4875.5          17.17              ?        147.000         43.000                  0.000                  18.000           40.9        607.450           33.7        600.300            49.0        566.866         24.957          5.714          3.935          2.116          1.592          0.431         14.383          2.815          0.440          0.230          0.173          0.259         22.926          6.550          2.596          0.926          0.321          0.107            0.000
     11/11/1989           1989         35.000            4.446            0.840              2.291              -0.226          2.155          1.066           0.000           0.000        638.310        305.830         49.100         66.587          0.000          0.000        -58.514        -76.991             1.000             4.979          116.9           99.1            127.9            100.5       3103.650       2436.931         24.000         3177.4         5744.6          22.79              ?        143.000         46.000                  0.000                  18.000           32.2        647.365           16.8        551.423            42.2        596.250         15.116          6.868          4.490          2.429          1.626          0.450         12.127          1.330          0.289          0.141          0.087          0.262         12.247          2.338          1.132          0.540          0.198          0.065            0.000
     11/11/1990           1990         35.000           12.432            7.871              6.052               2.789          6.380          5.082           0.000           0.000        998.533        545.444         49.689         68.355          0.000          0.000         98.982         59.161             1.000             7.789          158.9          151.7            171.6            152.9       3276.134       2772.739         42.000         3071.9         5769.5          20.59              ?        148.000         44.000                  0.000                  14.000           24.9        697.727           27.7        604.213            42.7        728.156          6.918          4.636          5.302          3.892          2.181          0.716          8.070          2.271          1.299          0.943          2.421          1.098         19.650          3.857          1.692          0.706          0.429          0.639            0.000
