ApsimVersion = 7.8
factors = cultivar=Soy_normal;date=15-may;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=1200
Title = Cobs-Soy;cultivar=Soy_normal;date=15-may;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            0.973            0.712             -0.224              -0.115          1.198          0.827           0.000           0.000        599.700        463.040         50.511         66.444          0.000          0.000       -122.775        -83.359             1.000             5.997          202.3          185.4            218.0            188.0       3119.040       2740.320         29.000         3870.8         7152.9          25.75              ?        163.000         52.000                  0.000                  11.000           38.8        697.176           42.3        701.322            38.7        716.430         17.960          8.876          8.169          2.744          0.222          0.000          7.598          3.560          0.961          0.899          0.127          0.000         27.913          7.750          5.770          0.612          0.052          0.000            0.000
     11/11/1982           1982         35.000            5.572            2.566              0.258              -0.154          2.103          1.566           3.210           1.155        852.170        523.510         46.688         64.393         92.918         30.782        -38.251        -59.145             1.000             8.522          178.1          169.7            189.2            171.8       2883.870       2589.660         14.000         4030.7         7425.8          26.90              ?        174.000         59.000                  0.000                  12.000           27.5        760.470           39.2        707.790            19.2        748.822          9.751          5.767          8.114          2.689          0.477          0.000          4.986          0.829          0.305          2.193          0.383          0.000         22.550          9.839          5.484          1.013          0.117          0.000            0.000
     11/11/1983           1983         35.000           18.712            9.297              0.361              -0.108          4.644          2.274          13.707           7.131       1205.960        632.700         50.282         71.233        306.651        152.636        -32.763        -48.765             1.000            12.060          150.5          137.7            172.7            142.1       3293.730       3034.440         65.000         2651.4         5939.2          18.74              ?        143.000         55.000                  0.000                   7.000           22.5        743.618           50.0        663.164            23.8        746.940          6.416          4.451          7.937          2.757          0.484          0.000          5.039          1.788          0.649          2.141          0.381          0.000         28.207         14.057          5.245          1.352          0.159          0.000            0.000
     11/11/1984           1984         35.000            9.198            4.171              0.255              -0.183          2.412          1.574           6.530           2.779        971.040        563.870         47.181         66.870        171.101         61.550        -84.096        -98.645             1.000             9.710          128.7          122.4            143.6            129.3       3015.540       2878.470         33.000         3521.5         6583.3          21.60              ?        167.000         52.000                  0.000                  11.000           22.9        729.774           28.9        665.313            22.8        705.261          6.217          4.781          7.984          2.691          0.482          0.000          4.368          1.453          0.467          1.229          0.352          0.000         13.356          9.844          3.915          1.260          0.100          0.000            0.000
     11/11/1985           1985         35.000            2.336            1.019             -0.000              -0.225          1.603          1.244           0.733           0.000        652.530        460.000         49.175         64.681         24.939          0.000       -130.783       -136.024             1.000             6.525          157.0          139.0            167.7            140.7       3120.119       2644.380         31.000         3438.2         6782.6          23.18              ?        174.000         55.000                  0.000                   8.000           37.7        702.351           42.1        713.964            25.3        654.509         17.435          8.018          8.630          2.345          0.382          0.000          6.125          3.326          0.601          1.175          0.179          0.000         17.109         12.405         11.156          1.179          0.068          0.000            0.000
     11/11/1986           1986         35.000           11.166            8.297              0.417               0.026          5.069          4.041           5.680           4.230       1091.450        739.140         48.344         65.694        179.408        130.703         13.035        -11.288             1.000            10.914          209.9          196.1            220.0            197.4       3262.950       2807.460         28.000         3836.2         7192.2          25.93              ?        174.000         53.000                  0.000                   8.000           32.8        785.518           45.9        758.291            39.8        780.188         10.823          8.791          9.547          2.561          0.471          0.000          7.235          2.143          2.114          2.328          0.401          0.000         15.412         13.455         15.424          1.350          0.224          0.000            0.000
     11/11/1987           1987         35.000            4.132            3.486              0.048              -0.076          3.506          2.985           0.578           0.578        866.160        650.760         51.669         68.907         42.193         42.193        -32.605        -31.182             1.000             8.662          218.4          193.7            236.6            197.9       3446.911       2881.980         41.000         3808.7         6984.1          24.92              ?        151.000         48.000                  0.000                  14.000           42.3        707.051           40.8        724.474            59.6        706.811         20.509          8.997          8.618          2.243          0.348          0.000         15.604          9.402          5.747          2.279          0.237          0.000         27.307          7.618          4.919          0.557          0.152          0.000            0.000
     11/11/1988           1988         35.000            2.809            0.615              0.029              -0.196          1.378          0.812           1.401           0.000        591.840        400.550         50.680         72.713         41.846          0.000       -135.688       -112.749             1.000             5.918          172.9          142.1            186.9            145.1       3582.810       3134.430         65.000         2944.7         5769.7          19.63              ?        139.000         48.000                  0.000                  18.000           36.2        699.236           37.8        694.408            48.6        652.983         15.090          7.535          8.918          2.784          0.356          0.000          6.899          5.065          0.906          0.971          0.180          0.000         20.941          9.215          5.250          1.235          0.083          0.000            0.000
     11/11/1989           1989         35.000            2.278            0.794              0.101              -0.196          1.594          0.990           0.583           0.000        638.310        397.520         49.100         66.669         18.896          0.000       -108.008       -104.586             1.000             6.383          144.1          129.2            159.1            132.4       3103.650       2715.301         26.000         3744.4         6844.7          24.60              ?        159.000         53.000                  0.000                  18.000           31.9        708.569           27.7        615.781            26.6        683.406         13.287          6.978          7.905          2.344          0.399          0.000          5.462          1.799          0.471          0.849          0.240          0.000         17.659          5.784          2.658          1.252          0.091          0.000            0.000
