ApsimVersion = 7.8
factors = cultivar=Soy_long;date=15-jun;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=1800
Title = Cobs-Soy;cultivar=Soy_long;date=15-jun;initNCobs=SoilCobsNew19;Residue_SOM=SOMsoy;WTDepth=1800
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            4.849            4.493              0.094               0.074          4.755          4.419           0.000           0.000        599.700        405.130         50.511         66.104          0.000          0.000        -30.147         -6.833             1.000             5.997          218.2          169.3            229.9            170.9       3119.040       2186.100         23.000         2463.4         4597.8          18.44              ?        132.000         39.000                  0.000                  11.000           70.3        686.446           80.2        682.011           107.7        662.779         34.306         15.721         14.326          3.857          0.296          0.000         25.729         31.664         27.939          4.087          0.248          0.000         35.509         22.144         19.164          2.983          0.241          0.000            0.000
     11/11/1982           1982         35.000            6.310            3.101              2.429               0.214          3.881          2.887           0.000           0.000        852.170        384.820         46.688         64.707          0.000          0.000         91.601         -3.042             1.000             8.522          189.2          157.1            200.2            157.7       2883.870       2188.080         14.000         2569.3         4907.4          19.30              ?        143.000         41.000                  0.000                  12.000           52.4        749.583           52.7        691.922            81.2        727.743         21.529          9.989         13.170          5.489          0.947          0.000         23.371         15.183         12.929          5.404          0.921          0.000         25.612         15.990          7.430          2.820          0.689          0.000            0.000
     11/11/1983           1983         35.000           15.575            9.504              3.838               0.408          4.757          3.860           6.980           5.236       1205.960        650.220         50.282         67.860        113.710         71.077        151.333          5.798             1.000            12.060          192.1          165.0            203.2            167.6       3293.730       2714.220         64.000         2553.3         4809.1          17.90              ?        147.000         38.000                  0.000                   7.000           45.6        735.043           54.8        743.441            65.9        700.801         19.739          7.841         10.200          5.460          1.081          0.000         17.567          9.761         12.199          6.230          1.066          0.000         14.448         14.640         20.437          4.244          0.759          0.000            0.000
     11/11/1984           1984         35.000            6.985            2.852              2.640               0.190          2.223          1.055           2.122           1.607        971.040        337.030         47.181         66.466         41.551         28.397        104.104         -4.338             1.000             9.710          141.9          113.5            152.5            114.1       3015.540       2373.840         33.000         2652.5         4904.0          18.63              ?        139.000         39.000                  0.000                  11.000           48.4        782.669           27.7        619.963            61.5        678.912         16.992         11.902         12.148          5.284          0.915          0.000         14.892          5.849          2.581          4.502          0.903          0.000         12.091          9.021          3.311          2.443          0.637          0.000            0.000
     11/11/1985           1985         35.000            2.518            1.483              0.426              -0.385          2.093          1.867           0.000           0.000        652.530        406.660         49.175         64.320          0.000          0.000        -15.768        -45.628             1.000             6.525          190.3          140.2            201.3            141.3       3120.119       2160.720         28.000         2517.5         4634.6          18.37              ?        144.000         41.000                  0.000                   8.000           73.6        676.260           51.0        713.286            91.1        650.786         37.561         14.871         14.965          4.320          0.620          0.000         25.734         13.624          7.024          3.611          0.473          0.000         17.305         14.619         16.026          2.396          0.451          0.000            0.000
     11/11/1986           1986         35.000           14.527           11.256              3.223               1.441          7.903          6.680           3.401           3.135       1091.450        642.620         48.344         65.698         53.798         48.451        152.394         70.391             1.000            10.914          216.4          175.9            226.5            176.2       3262.950       2347.650         27.000         2853.9         5254.3          20.15              ?        144.000         37.000                  0.000                   8.000           61.1        728.104           58.5        756.132            91.8        723.009         28.256         11.623         13.740          5.107          0.850          0.000         23.720         22.552         16.785          5.607          0.873          0.000         14.859         14.600         23.177          5.003          0.848          0.000            0.000
     11/11/1987           1987         35.000           17.219           15.814              1.088               0.647          6.814          5.850           9.317           9.317        866.160        555.520         51.669         68.553         63.053         63.053         42.934         31.790             1.000             8.662          235.7          167.5            249.5            168.9       3446.911       2253.780         31.000         2690.7         5057.0          19.52              ?        120.000         39.000                  0.000                  14.000           84.3        691.611           65.5        687.433           121.7        711.486         39.755         19.503         17.440          4.255          0.456          0.000         30.490         31.710         22.709          4.662          0.458          0.000         25.608         13.314         20.416          5.295          0.603          0.000            0.000
     11/11/1988           1988         35.000            4.079            2.499              0.843              -0.402          3.237          2.902           0.000           0.000        591.840        356.870         50.680         68.796          0.000          0.000         -0.631        -43.952             1.000             5.918          220.3          159.1            231.9            160.9       3582.810       2584.169         52.000         2419.9         4537.6          17.12              ?        134.000         39.000                  0.000                  18.000           81.7        667.690           77.3        642.703           120.1        690.589         42.336         15.658         16.020          4.623          0.645          0.000         34.914         21.740         15.016          4.410          0.477          0.000         31.632         21.372         20.340          3.159          0.501          0.000            0.000
     11/11/1989           1989         35.000            2.776            1.129              0.610              -0.248          2.165          1.377           0.000           0.000        638.310        276.110         49.100         66.726          0.000          0.000          3.929        -27.833             1.000             6.383          185.0          134.7            195.4            135.7       3103.650       2222.551         24.000         2586.0         4802.4          19.30              ?        129.000         41.000                  0.000                  18.000           65.3        692.973           39.9        603.946            96.2        688.560         29.427         13.926         15.297          4.689          0.612          0.000         29.440         15.481         10.265          4.091          0.536          0.000         19.956         11.718          5.295          2.102          0.555          0.000            0.000
