ApsimVersion = 7.8
factors = cultivar=Soy_short;date=1-jun;initNAmes=SoilAmesCorn80;Residue_SOM=SOMsoy;WTDepth=1200
Title = Ames-Soy;cultivar=Soy_short;date=1-jun;initNAmes=SoilAmesCorn80;Residue_SOM=SOMsoy;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000           13.580            8.049             -0.489              -1.133         14.068          9.182           0.000           0.000        599.700        445.510         50.511         66.801          0.000          0.000       -172.825        -91.685             1.000             4.678          153.6          139.2            169.0            140.9       3119.040       2512.530         29.000         2862.6         5866.0          19.65              ?        146.000         43.000                  0.000                  11.000           87.9        639.075           42.0        684.696            92.1        643.755         50.070         15.308         10.981          4.997          3.123          1.148         21.785         19.940          6.098          2.224          1.800          0.585         28.111          8.699          3.263          1.013          0.356          0.287            0.000
     11/11/1982           1982         35.000           25.333            2.952             15.358              -1.434          9.975          4.385           0.000           0.000        852.170        437.900         46.688         64.621          0.000          0.000        -13.581        -98.485             1.000             6.647          131.1          125.4            143.7            127.3       2883.870       2380.590         14.000         3408.6         6132.5          21.98              ?        157.000         49.000                  0.000                  12.000           63.8        718.090           27.2        703.886            56.8        724.994         11.978         10.045         13.977         12.779          8.562          3.339          9.923          1.580          0.694          1.191          4.863          2.353         15.439          7.055          2.073          0.681          0.456          0.844            0.000
     11/11/1983           1983         35.000           44.140            4.932             27.670              -1.753         16.470          6.685           0.000           0.000       1205.960        547.350         50.282         72.882          0.000          0.000        158.096        -56.372             1.000             9.406          121.6          119.8            143.1            122.6       3293.730       2902.500         65.000         1716.9         4764.1          13.01              ?        127.000         44.000                  0.000                   7.000           53.6        697.168           57.2        706.996            58.2        705.475          9.129          6.084          8.875         10.406          9.496          4.835         10.263          2.076          1.877          3.844          7.274          4.000         26.550         14.995          6.832          2.736          2.508          1.834            0.000
     11/11/1984           1984         35.000           30.539            4.515             21.038               0.425          9.501          4.090           0.000           0.000        971.040        454.130         47.181         66.859          0.000          0.000        -41.238       -148.697             1.000             7.574          104.6          101.9            115.5            103.5       3015.540       2664.090         33.000         2687.4         6045.7          18.84              ?        153.000         43.000                  0.000                  11.000           59.6        716.942           39.1        693.866            54.4        664.884         10.366          9.045         12.081         12.058          8.811          3.680          9.081          0.755          0.327          0.500          1.443          2.896         19.010         12.011          5.232          1.201          0.658          0.510            0.000
     11/11/1985           1985         35.000           13.131            1.622              4.859              -2.264          8.272          3.886           0.000           0.000        652.530        448.560         49.175         64.437          0.000          0.000       -153.856       -158.448             1.000             5.090          134.7          114.6            145.2            115.9       3120.119       2379.600         31.000         3003.7         5986.2          20.26              ?        158.000         48.000                  0.000                   8.000           85.3        641.529           31.7        721.384            76.4        603.924         40.783         13.745         13.075          7.816          5.415          1.775         26.875          3.255          0.404          0.257          0.263          0.798         13.930          8.805          6.387          1.889          0.332          0.145            0.000
     11/11/1986           1986         35.000           31.412           10.545             14.393               0.503         17.019         10.042           0.000           0.000       1091.450        696.220         48.344         66.027          0.000          0.000        126.281         47.320             1.000             8.513          152.0          141.9            161.9            142.3       3262.950       2619.090         28.000         3228.3         5980.2          21.16              ?        158.000         43.000                  0.000                   8.000           67.9        708.185           27.4        755.153            74.1        734.719         15.979         10.796         14.326         12.548          7.842          3.060         13.231          5.131          3.873          4.174          6.148          2.412         10.497          7.556          5.019          1.934          0.762          0.757            0.000
     11/11/1987           1987         35.000           21.941           11.057              3.870               0.212         18.070         10.845           0.000           0.000        866.160        571.010         51.669         69.097          0.000          0.000        -35.171         -5.414             1.000             6.756          155.5          134.2            173.0            135.6       3446.911       2585.880         39.000         2882.3         5812.8          19.42              ?        134.000         42.000                  0.000                  14.000           86.3        691.016           34.2        701.017            96.4        719.235         35.943         21.761         14.253          7.023          4.017          1.416         26.345         10.279          7.240          3.615          2.868          0.873         20.549          5.744          3.877          1.952          0.865          0.557            0.000
     11/11/1988           1988         35.000           14.935            1.909              7.295              -2.442          7.639          4.351           0.000           0.000        591.840        383.530         50.680         69.239          0.000          0.000       -156.546       -154.618             1.000             4.616          147.4          124.3            158.3            126.1       3582.810       2883.690         60.000         2341.2         5078.1          15.92              ?        147.000         43.000                  0.000                  18.000           84.1        641.305           52.9        666.982            88.7        603.959         40.528         13.131         12.196          7.606          5.784          1.693         24.123          6.790          2.419          1.571          1.715          0.794         32.727         11.462          6.167          1.532          0.388          0.255            0.000
     11/11/1989           1989         35.000           14.374            0.725              6.347              -1.771          8.026          2.496           0.000           0.000        638.310        305.830         49.100         66.587          0.000          0.000       -175.328       -171.457             1.000             4.979          119.6          106.8            133.9            108.2       3103.650       2436.931         24.000         3074.5         5937.4          20.51              ?        143.000         46.000                  0.000                  18.000           74.0        678.978           27.3        642.518            76.8        626.768         25.444         15.441         14.433          9.094          5.638          1.739         22.873          4.949          2.596          1.715          1.831          0.940         19.814          4.239          1.733          0.592          0.276          0.208            0.000
