ApsimVersion = 7.8
factors = cultivar=Soy_normal;date=1-jun;initNAmes=SoilAmesCorn80;Residue_SOM=SOMsoy;WTDepth=1200
Title = Ames-Soy;cultivar=Soy_normal;date=1-jun;initNAmes=SoilAmesCorn80;Residue_SOM=SOMsoy;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000           11.830            6.802             -0.487              -1.124         12.317          7.925           0.000           0.000        599.700        445.510         50.511         66.801          0.000          0.000       -183.045        -98.787             1.000             4.678          154.3          139.4            169.3            141.2       3119.040       2512.530         29.000         3401.5         6407.6          23.11              ?        146.000         43.000                  0.000                  11.000           87.9        639.075           27.8        673.131            92.1        643.755         50.070         15.308         10.981          4.997          3.123          1.148         21.785         19.940          6.098          2.224          1.800          0.585         20.686          4.308          1.502          0.555          0.230          0.270            0.000
     11/11/1982           1982         35.000           25.034            2.667             15.367              -1.424          9.668          4.090           0.000           0.000        852.170        437.900         46.688         64.621          0.000          0.000        -18.190       -102.375             1.000             6.647          133.3          127.3            144.1            127.7       2883.870       2380.590         14.000         3494.6         6507.4          24.04              ?        157.000         49.000                  0.000                  12.000           63.8        718.090           26.7        698.015            56.8        724.994         11.978         10.045         13.977         12.779          8.562          3.339          9.923          1.580          0.694          1.191          4.863          2.353         15.803          6.476          1.806          0.641          0.475          0.816            0.000
     11/11/1983           1983         35.000           41.659            7.077             26.724              -1.298         14.935          8.374           0.000           0.000       1205.960        671.570         50.282         69.381          0.000          0.000        135.760        -51.311             1.000             9.406          129.8          127.6            143.9            130.2       3293.730       2959.470         65.000         2310.9         5104.7          16.10              ?        150.000         44.000                  0.000                   7.000           53.6        697.168           47.6        756.638            58.2        705.475          9.129          6.084          8.875         10.406          9.496          4.835         10.263          2.076          1.877          3.844          7.275          4.000         13.409         15.156         10.968          3.494          1.748          1.382            0.000
     11/11/1984           1984         35.000           29.745            3.991             21.127               0.559          8.618          3.432           0.000           0.000        971.040        454.130         47.181         66.859          0.000          0.000        -52.179       -157.432             1.000             7.574          102.2           99.5            113.2            101.1       3015.540       2664.090         33.000         3510.3         6453.3          23.29              ?        153.000         43.000                  0.000                  11.000           59.6        716.942           26.9        680.703            54.4        664.884         10.366          9.045         12.081         12.058          8.812          3.680          9.080          0.755          0.327          0.500          1.443          2.896         14.302          7.787          2.857          0.729          0.454          0.387            0.000
     11/11/1985           1985         35.000           12.030            0.615              4.754              -2.343          7.276          2.958           0.000           0.000        652.530        448.560         49.175         64.437          0.000          0.000       -160.012       -164.319             1.000             5.090          134.7          114.6            145.2            115.9       3120.119       2379.600         31.000         3412.4         6155.9          23.13              ?        158.000         48.000                  0.000                   8.000           85.3        641.529           22.1        718.301            76.4        603.924         40.782         13.746         13.076          7.817          5.416          1.775         26.873          3.255          0.404          0.257          0.263          0.799         11.082          5.691          3.763          1.130          0.193          0.091            0.000
     11/11/1986           1986         35.000           30.586            9.776             14.216               0.365         16.370          9.411           0.000           0.000       1091.450        696.220         48.344         66.027          0.000          0.000        119.964         40.999             1.000             8.513          152.5          142.4            162.3            142.8       3262.950       2619.090         28.000         3465.8         6376.1          23.39              ?        158.000         43.000                  0.000                   8.000           67.9        708.185           25.1        755.153            74.1        734.719         15.979         10.796         14.326         12.548          7.842          3.060         13.231          5.131          3.872          4.174          6.149          2.412         10.015          7.047          4.454          1.541          0.528          0.706            0.000
     11/11/1987           1987         35.000           19.645            9.378              3.352              -0.276         16.293          9.654           0.000           0.000        866.160        571.010         51.669         69.097          0.000          0.000        -45.828        -12.760             1.000             6.756          156.8          134.8            173.8            136.2       3446.911       2585.880         39.000         3361.7         6299.0          22.55              ?        134.000         42.000                  0.000                  14.000           86.3        691.016           22.1        690.906            96.4        719.235         35.943         21.761         14.253          7.023          4.017          1.416         26.345         10.279          7.240          3.615          2.868          0.873         15.340          2.997          1.641          0.734          0.229          0.464            0.000
     11/11/1988           1988         35.000           13.781            0.850              7.287              -2.439          6.494          3.289           0.000           0.000        591.840        383.530         50.680         69.239          0.000          0.000       -166.459       -162.528             1.000             4.616          147.5          124.5            158.4            126.3       3582.810       2883.690         60.000         2942.3         5442.2          19.46              ?        147.000         43.000                  0.000                  18.000           84.1        641.305           38.9        656.954            88.7        603.959         40.528         13.131         12.196          7.606          5.784          1.693         24.122          6.790          2.419          1.571          1.714          0.794         26.685          7.495          3.077          0.841          0.274          0.205            0.000
     11/11/1989           1989         35.000           14.207            0.718              6.380              -1.744          7.826          2.461           0.000           0.000        638.310        305.830         49.100         66.587          0.000          0.000       -180.055       -175.455             1.000             4.979          120.4          106.2            133.2            107.6       3103.650       2436.931         24.000         3450.0         6242.7          23.66              ?        143.000         46.000                  0.000                  18.000           74.0        678.978           19.6        639.223            76.8        626.768         25.444         15.441         14.432          9.094          5.638          1.739         22.872          4.949          2.596          1.715          1.831          0.940         14.535          2.668          1.208          0.455          0.197          0.166            0.000
