ApsimVersion = 7.8
factors = cultivar=Soy_long;date=15-may;initNCobs=SoilCobsNew19;Residue_SOM=SOMcorn;WTDepth=1200
Title = Cobs-Soy;cultivar=Soy_long;date=15-may;initNCobs=SoilCobsNew19;Residue_SOM=SOMcorn;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000            0.711            0.085             -0.087              -0.185          0.798          0.270           0.000           0.000        599.700        463.040         50.511         66.444          0.000          0.000        -79.402        -75.163             1.000             5.997          141.7          138.6            192.4            163.3       3119.040       2740.320         29.000         3938.3         7613.0          27.27              ?        163.000         52.000                  0.000                  11.000           23.1        711.048           34.4        694.215             8.3        724.057          4.493          7.322          8.157          2.221          0.361          0.000          2.119          1.716          0.603          1.076          0.215          0.000         21.514          6.677          5.258          0.717          0.083          0.000            0.000
     11/11/1982           1982         35.000            8.052            2.539              0.396              -0.121          1.010          0.472           6.647           2.188        852.170        523.510         46.688         64.393        201.130         68.879        -21.728        -50.307             1.000             8.522          119.7          118.6            164.2            146.0       2883.870       2589.660         14.000         3846.5         7361.5          27.05              ?        174.000         59.000                  0.000                  12.000           17.7        774.783           33.5        705.055             6.2        762.061          2.045          4.345          7.763          2.841          0.506          0.000          3.167          0.764          0.288          2.276          0.427          0.000         18.131          8.594          5.383          1.116          0.135          0.000            0.000
     11/11/1983           1983         35.000           16.266            6.197              0.434              -0.095          2.024          0.619          13.809           5.673       1205.960        632.700         50.282         71.130        423.699        188.634        -25.145        -45.418             1.000            12.060           96.6           92.4            152.5            123.9       3293.730       3040.920         65.000         3180.2         6066.5          21.24              ?        144.000         55.000                  0.000                   7.000           14.5        756.642           27.4        653.634             7.8        751.225          1.577          2.895          6.301          2.804          0.503          0.000          1.589          1.523          0.471          2.323          0.406          0.000         15.171          7.434          2.852          1.121          0.163          0.000            0.000
     11/11/1984           1984         35.000           11.621            4.051              0.385              -0.183          1.235          0.544          10.000           3.691        971.040        563.870         47.181         66.870        296.369        101.367        -68.745        -92.709             1.000             9.710           82.6           82.0            128.2            114.0       3015.540       2878.470         33.000         3562.2         6792.4          22.92              ?        167.000         52.000                  0.000                  11.000           15.1        734.016           25.6        656.359             8.9        712.232          1.718          2.747          6.796          2.835          0.518          0.000          2.160          1.172          0.373          1.454          0.389          0.000         11.308          8.871          3.603          1.368          0.109          0.000            0.000
     11/11/1985           1985         35.000            3.114            0.402              0.098              -0.251          1.080          0.653           1.936           0.000        652.530        460.000         49.175         64.681         60.292          0.000       -104.024       -121.369             1.000             6.525          101.3           98.3            146.3            120.5       3120.119       2644.380         31.000         3692.2         6939.7          25.12              ?        174.000         55.000                  0.000                   8.000           21.7        716.732           30.8        712.983             8.3        665.870          3.296          6.386          8.512          2.524          0.441          0.000          1.735          1.919          0.490          1.143          0.223          0.000         12.502          8.617          8.258          1.143          0.081          0.000            0.000
     11/11/1986           1986         35.000           11.762            6.602              0.532               0.040          2.829          2.206           8.402           4.356       1091.450        739.140         48.344         65.694        273.366        140.229         22.120         -9.581             1.000            10.914          153.1          151.7            198.8            172.2       3262.950       2807.460         28.000         3911.5         7461.9          27.15              ?        174.000         53.000                  0.000                   8.000           18.4        791.449           41.6        758.300            10.2        779.669          1.793          4.362          9.001          2.697          0.498          0.000          3.449          1.040          1.163          2.434          0.429          0.000         13.706         12.123         14.068          1.391          0.236          0.000            0.000
     11/11/1987           1987         35.000            3.036            0.828              0.281              -0.079          1.391          0.820           1.364           0.087        866.160        650.760         51.669         68.907         90.936         48.376         -4.514        -23.256             1.000             8.662          155.3          144.9            207.2            174.6       3446.911       2881.980         41.000         3945.8         7575.5          26.84              ?        151.000         48.000                  0.000                  14.000           25.2        717.202           32.4        715.221            14.5        718.277          6.091          6.524          8.697          2.501          0.453          0.000          3.894          0.824          0.335          1.491          0.336          0.000         21.280          5.934          4.066          0.592          0.201          0.000            0.000
     11/11/1988           1988         35.000            2.929           -0.006              0.112              -0.248          0.766          0.242           2.051           0.000        591.840        400.550         50.680         72.713         60.030          0.000       -119.368       -107.807             1.000             5.918          110.3           94.8            158.1            120.7       3582.810       3134.430         65.000         3379.0         6408.8          22.60              ?        139.000         48.000                  0.000                  18.000           21.9        710.877           25.0        673.780            11.8        656.795          3.398          6.055          8.631          2.551          0.441          0.000          2.018          1.669          0.524          0.894          0.235          0.000         13.426          6.080          3.325          1.167          0.095          0.000            0.000
     11/11/1989           1989         35.000            3.315            0.593              0.232              -0.174          0.914          0.309           2.168           0.458        638.310        397.520         49.100         66.669         68.113         12.569        -80.904        -87.566             1.000             6.383           92.7           88.7            141.8            116.8       3103.650       2715.301         26.000         3877.9         7234.9          26.23              ?        159.000         53.000                  0.000                  18.000           20.6        725.188           21.4        611.391             7.9        696.242          3.019          5.610          8.429          2.486          0.445          0.000          2.692          1.368          0.398          0.917          0.298          0.000         12.376          5.009          2.455          1.250          0.109          0.000            0.000
