ApsimVersion = 7.8
factors = cultivar=Soy_long;date=15-jun;initNAmes=SoilAmesCorn80;Residue_SOM=SOMcorn;WTDepth=1200
Title = Ames-Soy;cultivar=Soy_long;date=15-jun;initNAmes=SoilAmesCorn80;Residue_SOM=SOMcorn;WTDepth=1200
           Date           year  plant_density AnnualNlossTotal SeasonNlossTotal AnnualNlossProfile SeasonNlossProfilel AnnualNlossAir SeasonNlossAir AnnualNlossTile SeasonNlosstile     AnnualRain     SeasonRain  AnnualAvgTemp  SeasonAvgTemp     AnnualTile     SeasonTile    AnnualDrain    SeasonDrain AnnualNfertilizer AnnualNdeposition AnnualNetMiner SeasonNetMiner AnnualGrossMiner SeasonGrossMiner      AnnualGDD      SeasonGDD SeasonHeatDays      CropYield    CropBiomass       CropNupt       SowingSW    GrowthCycle      FlowerDAS FrostDaysSincePlanting FrostDaysSinceGrainFill   SowingNO3Sum    SowingSWSum  HarvestNO3Sum   HarvestSWSum FloweringNO3Sum FloweringSWSum         SowN30         SowN60         SowN90        SowN120        SowN150        SowN180         FloN30         FloN60         FloN90        FloN120        FloN150        FloN180         HarN30        HarvN60         HarN90        HarN120        HarN150        HarN180 AnnualIrrigation
   (dd/mm/yyyy)         (year)             ()               ()               ()                 ()                  ()             ()             ()              ()              ()           (mm)           (mm)             ()             ()           (mm)           (mm)           (mm)           (mm)                ()                ()        (kg/ha)        (kg/ha)          (kg/ha)          (kg/ha)             ()             ()             ()        (kg/ha)        (kg/ha)        (g/m^2)             ()          (day)         (days)                     ()                      ()        (kg/ha)           (mm)        (kg/ha)           (mm)         (kg/ha)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             ()             (mm)
     11/11/1980           1980         35.000                ?                ?                  ?                   ?              ?              ?               ?               ?              ?              ?              ?              ?              ?              ?              ?              ?                 ?                 ?              ?              ?                ?                ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                      ?                       ?              ?              ?              ?              ?               ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?              ?                ?
     11/11/1981           1981         35.000           12.883            4.285              1.745              -1.115         11.138          5.400           0.000           0.000        599.700        405.130         50.511         66.104          0.000          0.000        -73.843        -45.481             1.000             4.678           95.9           99.9            142.6            113.9       3119.040       2186.100         23.000         2490.5         4646.4          18.64              ?        132.000         39.000                  0.000                  11.000           56.9        668.759           19.2        680.357            61.4        642.405         17.421         12.897         12.709          6.623          3.723          1.560         10.006          8.336          6.631          3.841          2.934          0.998         12.816          2.376          0.895          0.676          1.279          0.631            0.000
     11/11/1982           1982         35.000           34.958            0.578             28.760              -1.042          6.198          1.620           0.000           0.000        852.170        384.820         46.688         64.707          0.000          0.000        125.019        -60.965             1.000             6.647           75.4           80.6            119.0             97.2       2883.870       2188.080         14.000         2597.8         4951.5          19.51              ?        143.000         41.000                  0.000                  12.000           43.4        734.089           21.9        700.847            33.1        701.848          3.092          3.710          7.243          9.655          9.557          5.200          2.627          0.345          0.148          0.480          4.995          4.016         11.141          4.608          1.433          0.610          0.751          1.891            0.000
     11/11/1983           1983         35.000           44.936            3.127             36.726              -0.563          8.210          3.690           0.000           0.000       1205.960        650.220         50.282         67.860          0.000          0.000        272.656          6.210             1.000             9.406           84.3           87.7            128.4            112.9       3293.730       2714.220         64.000         2081.6         3944.6          14.67              ?        147.000         38.000                  0.000                   7.000           38.7        718.553           24.5        747.557            37.3        677.980          4.406          3.245          4.960          7.141          8.134          5.436          5.046          0.602          0.378          1.741          5.775          4.282          8.330          6.254          4.602          1.604          0.702          1.366            0.000
     11/11/1984           1984         35.000           38.029            0.633             32.541              -0.408          5.488          1.042           0.000           0.000        971.040        365.480         47.181         66.301          0.000          0.000         91.212       -124.050             1.000             7.574           51.7           57.3             94.5             72.6       3015.540       2373.840         33.000         2977.6         5443.0          21.41              ?        140.000         39.000                  0.000                  11.000           39.6        783.900           20.0        711.766            29.6        661.920          1.635          3.533          6.814          8.737          8.969          5.253          4.091          0.531          0.178          0.537          3.646          4.067          9.329          4.935          2.168          0.824          0.815          1.041            0.000
     11/11/1985           1985         35.000           17.126           -1.169             10.902              -2.960          6.225          1.792           0.000           0.000        652.530        406.660         49.175         64.320          0.000          0.000        -49.534       -108.838             1.000             5.090           80.5           82.7            125.2             95.3       3120.119       2160.720         28.000         2815.0         5146.0          20.71              ?        144.000         41.000                  0.000                   8.000           55.9        659.350           19.4        721.458            37.0        628.204         12.756         10.387         11.996          8.729          7.104          2.515          5.506          0.871          0.244          0.375          0.953          1.286          9.542          4.725          3.059          0.954          0.230          0.386            0.000
     11/11/1986           1986         35.000           36.069            4.643             27.069               0.644          9.000          3.999           0.000           0.000       1091.450        642.620         48.344         65.698          0.000          0.000        256.662         78.496             1.000             8.513           89.9           95.1            135.1            106.5       3262.950       2347.650         27.000         2903.1         5341.2          20.48              ?        144.000         37.000                  0.000                   8.000           45.2        723.844           17.0        755.817            38.9        695.807          4.208          4.309          7.890          9.834          9.372          4.889          2.378          0.756          0.156          0.373          6.067          4.006          7.315          4.161          1.867          0.484          0.272          1.247            0.000
     11/11/1987           1987         35.000           20.067            3.506             10.025              -0.786         10.042          4.292           0.000           0.000        866.160        555.520         51.669         68.553          0.000          0.000         52.785         15.065             1.000             6.756           98.9           95.1            146.3            108.0       3446.911       2253.780         31.000         2860.3         5319.5          20.75              ?        120.000         39.000                  0.000                  14.000           56.1        670.370           11.2        683.045            54.3        691.312         12.229          9.292         12.625         10.095          6.297          2.198          9.200          4.995          2.522          2.497          4.316          1.492          7.097          1.066          0.586          0.394          0.023          0.846            0.000
     11/11/1988           1988         35.000           17.090           -1.253             11.467              -2.968          5.623          1.715           0.000           0.000        591.840        356.870         50.680         68.796          0.000          0.000        -89.388       -130.528             1.000             4.616           91.7           89.2            136.4            105.7       3582.810       2584.169         52.000         2886.1         5354.4          20.34              ?        134.000         39.000                  0.000                  18.000           57.4        646.844           19.6        655.247            50.2        671.966         14.789         10.561         11.802          8.381          6.693          2.237          8.658          1.616          0.634          0.970          2.696          1.198         13.600          2.860          1.285          0.520          0.276          0.492            0.000
     11/11/1989           1989         35.000           18.782           -0.825             12.793              -1.924          5.988          1.099           0.000           0.000        638.310        276.110         49.100         66.726          0.000          0.000        -70.493       -126.997             1.000             4.979           76.4           77.8            120.5             89.9       3103.650       2222.551         24.000         2698.3         4993.0          20.35              ?        129.000         41.000                  0.000                  18.000           48.5        680.151           16.3        646.873            40.8        666.415          5.774          7.700         12.030         10.935          7.014          2.544          6.096          0.812          0.360          0.607          2.371          1.612         11.486          2.021          0.966          0.399          0.264          0.540            0.000
